Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Apr 2, 2022 10:00 PM;Apr 2, 2022 11:00 PM;52,873.25;53,252.25;379.00;42,284.25
Apr 2, 2022 11:00 PM;Apr 3, 2022 12:00 AM;49,902.00;50,280.25;378.25;40,200.75
Apr 3, 2022 12:00 AM;Apr 3, 2022 1:00 AM;47,381.50;47,698.50;317.00;39,184.75
Apr 3, 2022 1:00 AM;Apr 3, 2022 2:00 AM;45,320.25;45,463.00;142.75;38,025.00
Apr 3, 2022 2:00 AM;Apr 3, 2022 3:00 AM;44,311.75;44,454.75;143.00;37,225.25
Apr 3, 2022 3:00 AM;Apr 3, 2022 4:00 AM;44,060.00;44,161.25;101.25;37,138.00
Apr 3, 2022 4:00 AM;Apr 3, 2022 5:00 AM;44,493.50;44,515.25;21.75;37,294.50
Apr 3, 2022 5:00 AM;Apr 3, 2022 6:00 AM;44,184.50;44,201.50;17.00;36,709.25
Apr 3, 2022 6:00 AM;Apr 3, 2022 7:00 AM;44,007.25;44,036.75;29.50;36,288.25
Apr 3, 2022 7:00 AM;Apr 3, 2022 8:00 AM;45,106.00;45,174.50;68.50;35,719.25
Apr 3, 2022 8:00 AM;Apr 3, 2022 9:00 AM;48,417.00;48,434.50;17.50;36,342.75
Apr 3, 2022 9:00 AM;Apr 3, 2022 10:00 AM;51,283.75;51,367.75;84.00;35,726.25
Apr 3, 2022 10:00 AM;Apr 3, 2022 11:00 AM;53,559.00;55,745.75;2,186.75;31,584.50
Apr 3, 2022 11:00 AM;Apr 3, 2022 12:00 PM;56,027.00;59,028.00;3,001.00;29,378.50
Apr 3, 2022 12:00 PM;Apr 3, 2022 1:00 PM;55,576.50;59,107.25;3,530.75;26,488.75
Apr 3, 2022 1:00 PM;Apr 3, 2022 2:00 PM;54,175.50;59,485.00;5,309.50;22,990.25
Apr 3, 2022 2:00 PM;Apr 3, 2022 3:00 PM;53,094.50;58,496.00;5,401.50;21,235.75
Apr 3, 2022 3:00 PM;Apr 3, 2022 4:00 PM;52,267.50;57,289.00;5,021.50;20,712.50
Apr 3, 2022 4:00 PM;Apr 3, 2022 5:00 PM;51,861.75;55,864.50;4,002.75;22,056.75
Apr 3, 2022 5:00 PM;Apr 3, 2022 6:00 PM;53,677.25;54,932.00;1,254.75;28,239.50
Apr 3, 2022 6:00 PM;Apr 3, 2022 7:00 PM;55,052.00;55,281.50;229.50;35,227.75
Apr 3, 2022 7:00 PM;Apr 3, 2022 8:00 PM;55,801.00;55,806.00;5.00;39,298.50
Apr 3, 2022 8:00 PM;Apr 3, 2022 9:00 PM;55,895.00;55,901.00;6.00;38,968.75
Apr 3, 2022 9:00 PM;Apr 3, 2022 10:00 PM;54,891.00;55,053.25;162.25;36,578.25
Apr 3, 2022 10:00 PM;Apr 3, 2022 11:00 PM;54,492.00;54,839.00;347.00;34,022.00
Apr 3, 2022 11:00 PM;Apr 4, 2022 12:00 AM;51,429.75;52,113.50;683.75;28,723.50
Apr 4, 2022 12:00 AM;Apr 4, 2022 1:00 AM;49,051.75;50,323.00;1,271.25;25,762.50
Apr 4, 2022 1:00 AM;Apr 4, 2022 2:00 AM;47,922.25;50,075.50;2,153.25;23,020.75
Apr 4, 2022 2:00 AM;Apr 4, 2022 3:00 AM;47,792.75;51,215.50;3,422.75;21,636.75
Apr 4, 2022 3:00 AM;Apr 4, 2022 4:00 AM;48,627.75;52,145.50;3,517.75;20,924.50
Apr 4, 2022 4:00 AM;Apr 4, 2022 5:00 AM;50,227.00;52,967.25;2,740.25;20,964.00
Apr 4, 2022 5:00 AM;Apr 4, 2022 6:00 AM;54,103.50;55,378.75;1,275.25;23,107.25
Apr 4, 2022 6:00 AM;Apr 4, 2022 7:00 AM;61,814.25;62,056.75;242.50;26,874.00
Apr 4, 2022 7:00 AM;Apr 4, 2022 8:00 AM;67,082.25;67,421.00;338.75;28,459.00
Apr 4, 2022 8:00 AM;Apr 4, 2022 9:00 AM;69,868.75;70,548.25;679.50;25,522.50
Apr 4, 2022 9:00 AM;Apr 4, 2022 10:00 AM;70,649.75;72,610.25;1,960.50;19,510.75
Apr 4, 2022 10:00 AM;Apr 4, 2022 11:00 AM;71,676.25;75,638.75;3,962.50;16,012.25
Apr 4, 2022 11:00 AM;Apr 4, 2022 12:00 PM;72,908.50;77,196.25;4,287.75;14,137.75
Apr 4, 2022 12:00 PM;Apr 4, 2022 1:00 PM;73,105.00;78,125.00;5,020.00;14,001.50
Apr 4, 2022 1:00 PM;Apr 4, 2022 2:00 PM;73,005.50;78,527.75;5,522.25;13,939.25
Apr 4, 2022 2:00 PM;Apr 4, 2022 3:00 PM;71,844.75;77,185.75;5,341.00;14,796.50
Apr 4, 2022 3:00 PM;Apr 4, 2022 4:00 PM;70,719.50;75,346.25;4,626.75;13,994.50
Apr 4, 2022 4:00 PM;Apr 4, 2022 5:00 PM;69,603.00;73,791.00;4,188.00;14,409.00
Apr 4, 2022 5:00 PM;Apr 4, 2022 6:00 PM;69,338.50;70,931.50;1,593.00;17,532.00
Apr 4, 2022 6:00 PM;Apr 4, 2022 7:00 PM;69,713.00;70,227.25;514.25;21,381.75
Apr 4, 2022 7:00 PM;Apr 4, 2022 8:00 PM;70,257.75;70,290.75;33.00;24,000.50
Apr 4, 2022 8:00 PM;Apr 4, 2022 9:00 PM;67,887.00;67,974.50;87.50;22,140.25
Apr 4, 2022 9:00 PM;Apr 4, 2022 10:00 PM;64,680.50;65,231.50;551.00;20,913.50
Apr 4, 2022 10:00 PM;Apr 4, 2022 11:00 PM;61,327.50;62,589.75;1,262.25;20,748.25
Apr 4, 2022 11:00 PM;Apr 5, 2022 12:00 AM;58,124.25;60,754.25;2,630.00;18,802.50
Apr 5, 2022 12:00 AM;Apr 5, 2022 1:00 AM;55,223.00;58,610.50;3,387.50;16,471.75
Apr 5, 2022 1:00 AM;Apr 5, 2022 2:00 AM;53,522.00;56,829.00;3,307.00;15,299.75
Apr 5, 2022 2:00 AM;Apr 5, 2022 3:00 AM;52,189.25;55,105.25;2,916.00;14,866.00
Apr 5, 2022 3:00 AM;Apr 5, 2022 4:00 AM;52,067.50;54,291.50;2,224.00;15,988.75
Apr 5, 2022 4:00 AM;Apr 5, 2022 5:00 AM;53,349.75;54,412.75;1,063.00;19,204.25
Apr 5, 2022 5:00 AM;Apr 5, 2022 6:00 AM;56,172.50;56,997.50;825.00;24,520.25
Apr 5, 2022 6:00 AM;Apr 5, 2022 7:00 AM;62,986.25;63,176.50;190.25;33,164.50
Apr 5, 2022 7:00 AM;Apr 5, 2022 8:00 AM;67,940.25;67,945.00;4.75;40,109.00
Apr 5, 2022 8:00 AM;Apr 5, 2022 9:00 AM;70,563.25;70,563.25;0.00;43,997.25
Apr 5, 2022 9:00 AM;Apr 5, 2022 10:00 AM;71,783.25;71,785.75;2.50;44,233.50
Apr 5, 2022 10:00 AM;Apr 5, 2022 11:00 AM;72,560.75;72,571.25;10.50;44,251.00
Apr 5, 2022 11:00 AM;Apr 5, 2022 12:00 PM;72,926.00;72,930.25;4.25;43,878.25
Apr 5, 2022 12:00 PM;Apr 5, 2022 1:00 PM;72,211.75;72,452.00;240.25;42,634.50
Apr 5, 2022 1:00 PM;Apr 5, 2022 2:00 PM;71,275.00;71,648.75;373.75;41,350.00
Apr 5, 2022 2:00 PM;Apr 5, 2022 3:00 PM;69,533.50;69,963.75;430.25;39,978.00
Apr 5, 2022 3:00 PM;Apr 5, 2022 4:00 PM;68,377.00;68,476.25;99.25;40,737.50
Apr 5, 2022 4:00 PM;Apr 5, 2022 5:00 PM;67,265.75;67,390.75;125.00;42,566.75
Apr 5, 2022 5:00 PM;Apr 5, 2022 6:00 PM;67,074.75;67,173.25;98.50;45,359.25
Apr 5, 2022 6:00 PM;Apr 5, 2022 7:00 PM;67,569.00;67,594.00;25.00;48,001.25
Apr 5, 2022 7:00 PM;Apr 5, 2022 8:00 PM;67,973.50;67,976.00;2.50;48,508.75
Apr 5, 2022 8:00 PM;Apr 5, 2022 9:00 PM;66,176.50;66,356.50;180.00;44,290.50
Apr 5, 2022 9:00 PM;Apr 5, 2022 10:00 PM;62,925.00;63,670.25;745.25;38,899.75
Apr 5, 2022 10:00 PM;Apr 5, 2022 11:00 PM;59,587.25;60,761.00;1,173.75;34,962.00
Apr 5, 2022 11:00 PM;Apr 6, 2022 12:00 AM;55,865.50;56,268.75;403.25;30,446.75
Apr 6, 2022 12:00 AM;Apr 6, 2022 1:00 AM;51,887.75;52,491.00;603.25;26,499.25
Apr 6, 2022 1:00 AM;Apr 6, 2022 2:00 AM;49,446.25;50,546.25;1,100.00;23,718.00
Apr 6, 2022 2:00 AM;Apr 6, 2022 3:00 AM;48,731.25;50,768.75;2,037.50;22,080.75
Apr 6, 2022 3:00 AM;Apr 6, 2022 4:00 AM;48,744.25;50,854.75;2,110.50;20,828.00
Apr 6, 2022 4:00 AM;Apr 6, 2022 5:00 AM;50,575.00;53,207.50;2,632.50;20,910.75
Apr 6, 2022 5:00 AM;Apr 6, 2022 6:00 AM;54,120.00;56,149.00;2,029.00;22,739.75
Apr 6, 2022 6:00 AM;Apr 6, 2022 7:00 AM;60,953.00;61,135.00;182.00;27,473.25
Apr 6, 2022 7:00 AM;Apr 6, 2022 8:00 AM;65,842.50;65,849.00;6.50;30,794.75
Apr 6, 2022 8:00 AM;Apr 6, 2022 9:00 AM;69,308.75;69,311.50;2.75;31,079.25
Apr 6, 2022 9:00 AM;Apr 6, 2022 10:00 AM;70,598.25;70,859.00;260.75;27,605.75
Apr 6, 2022 10:00 AM;Apr 6, 2022 11:00 AM;72,041.00;72,679.00;638.00;24,642.25
Apr 6, 2022 11:00 AM;Apr 6, 2022 12:00 PM;72,989.00;75,027.50;2,038.50;20,986.50
Apr 6, 2022 12:00 PM;Apr 6, 2022 1:00 PM;73,498.75;77,840.00;4,341.25;18,632.50
Apr 6, 2022 1:00 PM;Apr 6, 2022 2:00 PM;72,199.00;76,842.25;4,643.25;15,893.50
Apr 6, 2022 2:00 PM;Apr 6, 2022 3:00 PM;70,603.75;75,080.75;4,477.00;14,449.50
Apr 6, 2022 3:00 PM;Apr 6, 2022 4:00 PM;69,234.00;73,368.50;4,134.50;13,935.50
Apr 6, 2022 4:00 PM;Apr 6, 2022 5:00 PM;67,852.75;71,280.25;3,427.50;16,401.75
Apr 6, 2022 5:00 PM;Apr 6, 2022 6:00 PM;67,509.75;68,883.50;1,373.75;21,809.50
Apr 6, 2022 6:00 PM;Apr 6, 2022 7:00 PM;67,428.75;67,692.50;263.75;27,808.50
Apr 6, 2022 7:00 PM;Apr 6, 2022 8:00 PM;68,361.25;68,365.00;3.75;32,478.25
Apr 6, 2022 8:00 PM;Apr 6, 2022 9:00 PM;66,750.75;66,778.00;27.25;31,026.00
Apr 6, 2022 9:00 PM;Apr 6, 2022 10:00 PM;64,096.25;64,736.50;640.25;26,277.50
Apr 6, 2022 10:00 PM;Apr 6, 2022 11:00 PM;60,255.75;61,453.75;1,198.00;21,518.50
Apr 6, 2022 11:00 PM;Apr 7, 2022 12:00 AM;56,825.00;59,310.25;2,485.25;17,389.50
Apr 7, 2022 12:00 AM;Apr 7, 2022 1:00 AM;53,505.00;56,352.25;2,847.25;13,808.50
Apr 7, 2022 1:00 AM;Apr 7, 2022 2:00 AM;51,462.75;55,254.25;3,791.50;12,466.00
Apr 7, 2022 2:00 AM;Apr 7, 2022 3:00 AM;50,660.75;54,762.00;4,101.25;12,131.75
Apr 7, 2022 3:00 AM;Apr 7, 2022 4:00 AM;51,426.50;55,399.50;3,973.00;12,807.75
Apr 7, 2022 4:00 AM;Apr 7, 2022 5:00 AM;52,842.50;55,862.75;3,020.25;13,301.00
Apr 7, 2022 5:00 AM;Apr 7, 2022 6:00 AM;55,581.00;57,193.75;1,612.75;14,369.75
Apr 7, 2022 6:00 AM;Apr 7, 2022 7:00 AM;62,745.25;63,501.75;756.50;19,123.00
Apr 7, 2022 7:00 AM;Apr 7, 2022 8:00 AM;67,186.00;67,698.50;512.50;21,467.25
Apr 7, 2022 8:00 AM;Apr 7, 2022 9:00 AM;70,515.75;71,100.25;584.50;21,676.50
Apr 7, 2022 9:00 AM;Apr 7, 2022 10:00 AM;71,095.50;71,761.25;665.75;18,200.00
Apr 7, 2022 10:00 AM;Apr 7, 2022 11:00 AM;72,406.75;72,954.00;547.25;17,686.25
Apr 7, 2022 11:00 AM;Apr 7, 2022 12:00 PM;73,079.50;73,626.75;547.25;17,506.50
Apr 7, 2022 12:00 PM;Apr 7, 2022 1:00 PM;72,850.50;74,707.25;1,856.75;16,360.50
Apr 7, 2022 1:00 PM;Apr 7, 2022 2:00 PM;71,954.50;74,662.75;2,708.25;15,754.00
Apr 7, 2022 2:00 PM;Apr 7, 2022 3:00 PM;71,198.75;73,679.50;2,480.75;16,367.50
Apr 7, 2022 3:00 PM;Apr 7, 2022 4:00 PM;69,782.50;72,079.00;2,296.50;15,628.50
Apr 7, 2022 4:00 PM;Apr 7, 2022 5:00 PM;68,267.75;69,827.00;1,559.25;14,334.75
Apr 7, 2022 5:00 PM;Apr 7, 2022 6:00 PM;68,502.50;69,293.00;790.50;16,349.25
Apr 7, 2022 6:00 PM;Apr 7, 2022 7:00 PM;68,787.00;69,180.50;393.50;19,996.00
Apr 7, 2022 7:00 PM;Apr 7, 2022 8:00 PM;69,230.75;69,261.50;30.75;22,972.75
Apr 7, 2022 8:00 PM;Apr 7, 2022 9:00 PM;67,598.75;67,812.75;214.00;21,588.75
Apr 7, 2022 9:00 PM;Apr 7, 2022 10:00 PM;64,089.50;64,749.25;659.75;18,683.75
Apr 7, 2022 10:00 PM;Apr 7, 2022 11:00 PM;60,596.75;62,471.00;1,874.25;17,089.25
Apr 7, 2022 11:00 PM;Apr 8, 2022 12:00 AM;57,620.75;61,275.50;3,654.75;14,661.25
Apr 8, 2022 12:00 AM;Apr 8, 2022 1:00 AM;54,698.00;59,570.50;4,872.50;13,691.50
Apr 8, 2022 1:00 AM;Apr 8, 2022 2:00 AM;52,772.25;57,659.75;4,887.50;11,599.25
Apr 8, 2022 2:00 AM;Apr 8, 2022 3:00 AM;51,769.25;56,700.00;4,930.75;11,241.75
Apr 8, 2022 3:00 AM;Apr 8, 2022 4:00 AM;52,102.50;56,619.75;4,517.25;11,908.25
Apr 8, 2022 4:00 AM;Apr 8, 2022 5:00 AM;53,492.50;56,723.00;3,230.50;13,641.50
Apr 8, 2022 5:00 AM;Apr 8, 2022 6:00 AM;56,536.00;58,174.00;1,638.00;17,584.25
Apr 8, 2022 6:00 AM;Apr 8, 2022 7:00 AM;62,956.00;64,054.75;1,098.75;23,878.00
Apr 8, 2022 7:00 AM;Apr 8, 2022 8:00 AM;67,265.75;67,363.25;97.50;29,549.00
Apr 8, 2022 8:00 AM;Apr 8, 2022 9:00 AM;69,376.50;69,390.50;14.00;30,791.00
Apr 8, 2022 9:00 AM;Apr 8, 2022 10:00 AM;70,014.00;70,127.50;113.50;28,531.75
Apr 8, 2022 10:00 AM;Apr 8, 2022 11:00 AM;70,776.25;71,392.00;615.75;28,425.50
Apr 8, 2022 11:00 AM;Apr 8, 2022 12:00 PM;69,720.00;70,290.50;570.50;29,089.75
Apr 8, 2022 12:00 PM;Apr 8, 2022 1:00 PM;69,527.75;70,196.00;668.25;32,005.75
Apr 8, 2022 1:00 PM;Apr 8, 2022 2:00 PM;68,039.75;68,212.00;172.25;33,144.00
Apr 8, 2022 2:00 PM;Apr 8, 2022 3:00 PM;66,949.75;66,957.50;7.75;35,188.50
Apr 8, 2022 3:00 PM;Apr 8, 2022 4:00 PM;65,000.75;65,002.25;1.50;37,300.25
Apr 8, 2022 4:00 PM;Apr 8, 2022 5:00 PM;64,816.50;64,933.00;116.50;39,826.75
Apr 8, 2022 5:00 PM;Apr 8, 2022 6:00 PM;65,336.75;65,936.75;600.00;42,572.50
Apr 8, 2022 6:00 PM;Apr 8, 2022 7:00 PM;64,921.50;64,977.75;56.25;45,526.00
Apr 8, 2022 7:00 PM;Apr 8, 2022 8:00 PM;64,603.25;64,619.75;16.50;47,734.50
Apr 8, 2022 8:00 PM;Apr 8, 2022 9:00 PM;62,889.25;63,010.50;121.25;45,305.25
Apr 8, 2022 9:00 PM;Apr 8, 2022 10:00 PM;59,638.50;59,910.00;271.50;41,717.25
Apr 8, 2022 10:00 PM;Apr 8, 2022 11:00 PM;57,145.75;57,334.50;188.75;39,353.75
Apr 8, 2022 11:00 PM;Apr 9, 2022 12:00 AM;53,400.50;53,759.75;359.25;35,139.50
Apr 9, 2022 12:00 AM;Apr 9, 2022 1:00 AM;50,602.75;50,867.00;264.25;31,121.25
Apr 9, 2022 1:00 AM;Apr 9, 2022 2:00 AM;48,966.75;49,678.25;711.50;27,507.25
Apr 9, 2022 2:00 AM;Apr 9, 2022 3:00 AM;48,102.00;49,778.50;1,676.50;23,916.00
Apr 9, 2022 3:00 AM;Apr 9, 2022 4:00 AM;48,306.50;49,194.00;887.50;22,214.75
Apr 9, 2022 4:00 AM;Apr 9, 2022 5:00 AM;49,159.00;50,453.25;1,294.25;21,477.75
Apr 9, 2022 5:00 AM;Apr 9, 2022 6:00 AM;49,774.00;51,372.50;1,598.50;20,888.50
Apr 9, 2022 6:00 AM;Apr 9, 2022 7:00 AM;50,354.00;51,762.75;1,408.75;20,127.50
Apr 9, 2022 7:00 AM;Apr 9, 2022 8:00 AM;52,762.50;53,104.00;341.50;21,802.00
Apr 9, 2022 8:00 AM;Apr 9, 2022 9:00 AM;56,376.50;56,942.50;566.00;20,730.75
Apr 9, 2022 9:00 AM;Apr 9, 2022 10:00 AM;59,647.00;61,690.75;2,043.75;17,483.00
Apr 9, 2022 10:00 AM;Apr 9, 2022 11:00 AM;61,515.75;64,312.75;2,797.00;13,788.75
Apr 9, 2022 11:00 AM;Apr 9, 2022 12:00 PM;62,006.25;65,455.75;3,449.50;10,914.50
Apr 9, 2022 12:00 PM;Apr 9, 2022 1:00 PM;61,135.25;65,921.75;4,786.50;8,249.50
Apr 9, 2022 1:00 PM;Apr 9, 2022 2:00 PM;59,404.50;64,799.00;5,394.50;8,690.50
Apr 9, 2022 2:00 PM;Apr 9, 2022 3:00 PM;56,851.50;61,941.50;5,090.00;8,582.25
Apr 9, 2022 3:00 PM;Apr 9, 2022 4:00 PM;55,879.00;61,069.75;5,190.75;8,141.25
Apr 9, 2022 4:00 PM;Apr 9, 2022 5:00 PM;55,925.25;60,784.00;4,858.75;9,607.00
Apr 9, 2022 5:00 PM;Apr 9, 2022 6:00 PM;56,624.00;59,645.75;3,021.75;13,800.75
Apr 9, 2022 6:00 PM;Apr 9, 2022 7:00 PM;57,242.50;57,985.50;743.00;20,338.75
Apr 9, 2022 7:00 PM;Apr 9, 2022 8:00 PM;57,035.50;57,080.25;44.75;28,143.75
Apr 9, 2022 8:00 PM;Apr 9, 2022 9:00 PM;55,810.00;55,813.00;3.00;28,265.00
Apr 9, 2022 9:00 PM;Apr 9, 2022 10:00 PM;53,807.25;54,143.25;336.00;26,559.25
Apr 9, 2022 10:00 PM;Apr 9, 2022 11:00 PM;52,304.25;52,595.25;291.00;25,479.25
Apr 9, 2022 11:00 PM;Apr 10, 2022 12:00 AM;49,671.75;50,425.25;753.50;22,924.50
Apr 10, 2022 12:00 AM;Apr 10, 2022 1:00 AM;47,388.25;49,137.50;1,749.25;20,285.00
Apr 10, 2022 1:00 AM;Apr 10, 2022 2:00 AM;45,270.25;47,054.00;1,783.75;18,065.75
Apr 10, 2022 2:00 AM;Apr 10, 2022 3:00 AM;44,424.75;46,674.25;2,249.50;17,477.50
Apr 10, 2022 3:00 AM;Apr 10, 2022 4:00 AM;44,636.75;46,938.50;2,301.75;17,784.00
Apr 10, 2022 4:00 AM;Apr 10, 2022 5:00 AM;45,024.50;47,000.25;1,975.75;18,746.00
Apr 10, 2022 5:00 AM;Apr 10, 2022 6:00 AM;44,719.25;45,935.25;1,216.00;19,160.50
Apr 10, 2022 6:00 AM;Apr 10, 2022 7:00 AM;44,587.50;46,677.75;2,090.25;18,843.50
Apr 10, 2022 7:00 AM;Apr 10, 2022 8:00 AM;46,023.50;47,223.50;1,200.00;19,919.50
Apr 10, 2022 8:00 AM;Apr 10, 2022 9:00 AM;49,511.75;51,625.00;2,113.25;18,915.00
Apr 10, 2022 9:00 AM;Apr 10, 2022 10:00 AM;52,575.75;55,696.75;3,121.00;15,195.00
Apr 10, 2022 10:00 AM;Apr 10, 2022 11:00 AM;54,893.25;58,989.25;4,096.00;12,455.75
Apr 10, 2022 11:00 AM;Apr 10, 2022 12:00 PM;56,654.50;61,227.50;4,573.00;11,004.75
Apr 10, 2022 12:00 PM;Apr 10, 2022 1:00 PM;56,596.25;61,071.00;4,474.75;10,153.50
Apr 10, 2022 1:00 PM;Apr 10, 2022 2:00 PM;54,246.50;59,268.25;5,021.75;9,995.75
Apr 10, 2022 2:00 PM;Apr 10, 2022 3:00 PM;52,282.25;57,132.25;4,850.00;10,112.75
Apr 10, 2022 3:00 PM;Apr 10, 2022 4:00 PM;51,090.75;55,702.00;4,611.25;12,069.25
Apr 10, 2022 4:00 PM;Apr 10, 2022 5:00 PM;51,028.75;55,104.25;4,075.50;14,483.25
Apr 10, 2022 5:00 PM;Apr 10, 2022 6:00 PM;52,311.75;53,579.00;1,267.25;19,617.25
Apr 10, 2022 6:00 PM;Apr 10, 2022 7:00 PM;53,369.50;53,663.25;293.75;29,090.25
Apr 10, 2022 7:00 PM;Apr 10, 2022 8:00 PM;54,218.25;54,225.75;7.50;37,744.75
Apr 10, 2022 8:00 PM;Apr 10, 2022 9:00 PM;54,593.25;54,599.50;6.25;40,812.00
Apr 10, 2022 9:00 PM;Apr 10, 2022 10:00 PM;53,491.25;53,501.25;10.00;39,935.00
Apr 10, 2022 10:00 PM;Apr 10, 2022 11:00 PM;52,653.50;52,744.50;91.00;39,959.00
Apr 10, 2022 11:00 PM;Apr 11, 2022 12:00 AM;50,086.25;50,376.75;290.50;38,034.00
Apr 11, 2022 12:00 AM;Apr 11, 2022 1:00 AM;47,444.75;48,202.00;757.25;36,524.50
Apr 11, 2022 1:00 AM;Apr 11, 2022 2:00 AM;45,969.25;46,726.50;757.25;36,070.50
Apr 11, 2022 2:00 AM;Apr 11, 2022 3:00 AM;45,989.50;46,906.75;917.25;36,329.75
Apr 11, 2022 3:00 AM;Apr 11, 2022 4:00 AM;46,658.75;47,592.75;934.00;37,581.50
Apr 11, 2022 4:00 AM;Apr 11, 2022 5:00 AM;48,085.25;48,638.75;553.50;39,579.75
Apr 11, 2022 5:00 AM;Apr 11, 2022 6:00 AM;51,588.50;51,693.75;105.25;43,589.00
Apr 11, 2022 6:00 AM;Apr 11, 2022 7:00 AM;58,332.00;58,384.00;52.00;50,343.50
Apr 11, 2022 7:00 AM;Apr 11, 2022 8:00 AM;63,109.00;63,129.00;20.00;53,062.25
Apr 11, 2022 8:00 AM;Apr 11, 2022 9:00 AM;65,706.00;65,915.50;209.50;49,795.00
Apr 11, 2022 9:00 AM;Apr 11, 2022 10:00 AM;66,834.25;67,441.50;607.25;43,446.00
Apr 11, 2022 10:00 AM;Apr 11, 2022 11:00 AM;67,344.50;68,636.00;1,291.50;36,257.00
Apr 11, 2022 11:00 AM;Apr 11, 2022 12:00 PM;66,941.25;69,291.00;2,349.75;30,565.50
Apr 11, 2022 12:00 PM;Apr 11, 2022 1:00 PM;66,423.00;69,419.25;2,996.25;27,532.00
Apr 11, 2022 1:00 PM;Apr 11, 2022 2:00 PM;65,427.25;69,701.00;4,273.75;26,523.50
Apr 11, 2022 2:00 PM;Apr 11, 2022 3:00 PM;64,011.50;69,047.50;5,036.00;26,686.50
Apr 11, 2022 3:00 PM;Apr 11, 2022 4:00 PM;62,601.50;66,630.25;4,028.75;28,911.75
Apr 11, 2022 4:00 PM;Apr 11, 2022 5:00 PM;60,720.75;62,188.25;1,467.50;33,161.75
Apr 11, 2022 5:00 PM;Apr 11, 2022 6:00 PM;60,754.75;61,348.00;593.25;41,183.50
Apr 11, 2022 6:00 PM;Apr 11, 2022 7:00 PM;61,146.75;61,376.50;229.75;50,221.50
Apr 11, 2022 7:00 PM;Apr 11, 2022 8:00 PM;62,451.00;62,456.25;5.25;56,314.25
Apr 11, 2022 8:00 PM;Apr 11, 2022 9:00 PM;62,041.75;62,047.75;6.00;54,782.25
Apr 11, 2022 9:00 PM;Apr 11, 2022 10:00 PM;59,235.75;59,344.25;108.50;48,966.75
Apr 11, 2022 10:00 PM;Apr 11, 2022 11:00 PM;55,936.75;56,191.25;254.50;43,731.50
Apr 11, 2022 11:00 PM;Apr 12, 2022 12:00 AM;52,190.50;52,596.00;405.50;38,365.75
Apr 12, 2022 12:00 AM;Apr 12, 2022 1:00 AM;48,790.25;50,324.50;1,534.25;33,418.25
Apr 12, 2022 1:00 AM;Apr 12, 2022 2:00 AM;47,316.50;48,949.75;1,633.25;30,219.25
Apr 12, 2022 2:00 AM;Apr 12, 2022 3:00 AM;46,784.75;49,269.00;2,484.25;28,594.00
Apr 12, 2022 3:00 AM;Apr 12, 2022 4:00 AM;47,449.00;50,362.00;2,913.00;28,810.50
Apr 12, 2022 4:00 AM;Apr 12, 2022 5:00 AM;48,820.50;50,612.25;1,791.75;30,125.75
Apr 12, 2022 5:00 AM;Apr 12, 2022 6:00 AM;52,006.50;52,493.00;486.50;33,807.00
Apr 12, 2022 6:00 AM;Apr 12, 2022 7:00 AM;58,123.75;58,132.75;9.00;39,379.25
Apr 12, 2022 7:00 AM;Apr 12, 2022 8:00 AM;62,722.25;62,722.25;0.00;40,843.00
Apr 12, 2022 8:00 AM;Apr 12, 2022 9:00 AM;65,143.00;65,251.25;108.25;37,849.00
Apr 12, 2022 9:00 AM;Apr 12, 2022 10:00 AM;65,616.75;66,086.50;469.75;33,517.75
Apr 12, 2022 10:00 AM;Apr 12, 2022 11:00 AM;66,442.00;68,715.25;2,273.25;27,697.00
Apr 12, 2022 11:00 AM;Apr 12, 2022 12:00 PM;67,454.75;71,237.50;3,782.75;22,192.50
Apr 12, 2022 12:00 PM;Apr 12, 2022 1:00 PM;66,876.50;71,884.00;5,007.50;16,931.25
Apr 12, 2022 1:00 PM;Apr 12, 2022 2:00 PM;65,874.25;71,710.75;5,836.50;14,256.00
Apr 12, 2022 2:00 PM;Apr 12, 2022 3:00 PM;64,726.00;70,055.25;5,329.25;15,483.50
Apr 12, 2022 3:00 PM;Apr 12, 2022 4:00 PM;63,666.25;68,572.75;4,906.50;18,566.00
Apr 12, 2022 4:00 PM;Apr 12, 2022 5:00 PM;61,628.50;64,710.50;3,082.00;23,110.75
Apr 12, 2022 5:00 PM;Apr 12, 2022 6:00 PM;61,082.75;61,496.25;413.50;29,676.25
Apr 12, 2022 6:00 PM;Apr 12, 2022 7:00 PM;62,056.50;62,065.50;9.00;37,221.00
Apr 12, 2022 7:00 PM;Apr 12, 2022 8:00 PM;63,376.50;63,379.25;2.75;41,525.00
Apr 12, 2022 8:00 PM;Apr 12, 2022 9:00 PM;63,003.75;63,015.25;11.50;40,028.00
Apr 12, 2022 9:00 PM;Apr 12, 2022 10:00 PM;60,321.50;60,682.25;360.75;36,126.75
Apr 12, 2022 10:00 PM;Apr 12, 2022 11:00 PM;56,805.50;57,588.25;782.75;32,944.00
Apr 12, 2022 11:00 PM;Apr 13, 2022 12:00 AM;53,505.75;56,005.50;2,499.75;30,439.00
Apr 13, 2022 12:00 AM;Apr 13, 2022 1:00 AM;50,262.00;52,604.50;2,342.50;27,435.25
Apr 13, 2022 1:00 AM;Apr 13, 2022 2:00 AM;48,389.25;51,961.75;3,572.50;26,724.50
