Date (GMT+1),Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2026-01-11T03:30+01:00,1271.4,4064.7,7663.2,3041.8,111.9,610.2,13030.8,23.9,41.4,3.9,315.3,1194.2,1766.5,10882.9,0,50529
2026-01-11T03:45+01:00,1278.2,4064.7,7578.3,3028.5,111.8,596.1,13059.2,23.8,39.2,1.2,315.3,1192.2,1785,10864.2,0,50441.8
2026-01-11T04:00+01:00,1274.1,4073,7545.7,3024.2,111.9,600.8,12990.9,24,20.1,14.9,315.3,1193.1,1775.1,10861.8,0,51000.9
2026-01-11T04:15+01:00,1280.9,4076.3,7525.3,3027.4,111.8,607.8,12960.3,24.1,15,15.3,315.3,1193.3,1776.1,10850.4,0,50676.1
2026-01-11T04:30+01:00,1260.4,4067.6,7396.9,3035.6,111.9,593.2,12977,24.2,15,15.3,315.3,1159.6,1793.4,10802.7,13.2,50801.6
2026-01-11T04:45+01:00,1268.3,4072.4,7373.7,3038.5,111.8,597.3,12946.6,24.2,14.8,16.6,315.2,1199.1,1816,10754,13.3,51030.5
2026-01-11T05:00+01:00,1265,4076.7,7272.2,3074.1,112.2,596.3,12828.4,24.2,15.9,3.4,315.5,1179,1843.6,10770.7,13.1,51152.1
2026-01-11T05:15+01:00,1268.5,4084.7,7318.2,3087.6,111.8,581.1,12794.1,24.2,19.8,26.8,315.4,1190,1838.4,10755,13.1,51285
2026-01-11T05:30+01:00,1269,4084.1,7490,3084,111.9,574.4,12772.1,24.2,17.8,7.2,315.6,1191.2,1857.5,10700.7,13.3,51138.8
2026-01-11T05:45+01:00,1276.2,4103.8,7230.7,3084.6,111.8,576.5,12775.4,24.2,21.2,108.2,315,1188.9,1872.5,10729.1,13.3,51007.2
2026-01-11T06:00+01:00,1269.2,4129.3,7346.7,3107.6,111.8,559.4,12903.5,24.2,24.6,2.4,314.8,1063.8,1929.2,10807,13.4,50941.1
2026-01-11T06:15+01:00,1269.9,4151.2,7452.4,3187.7,111.8,568.4,12945.1,24.3,24.3,1,314.8,1058.6,2008.7,10854.8,13.5,51013.8
2026-01-11T06:30+01:00,1270.8,4170.3,7534.3,3242.3,112,569.1,12954.4,24.4,24.9,1,314.8,1043.5,2077.8,10828.4,14,51306.8
2026-01-11T06:45+01:00,1264.8,4203,7554,3301.5,111.8,587.6,12971,24.4,98.6,15.3,314.9,1045,2135.8,10806.4,14.8,51797
2026-01-11T07:00+01:00,1270.1,4262.7,7617.4,3344.3,111.9,608.5,12996.9,24.5,96.9,161.2,314.8,1021.9,2180,10959.3,15.9,52513.9
2026-01-11T07:15+01:00,1260.9,4287.1,7614.7,3378.2,111.8,599.8,13077.3,24.4,21.1,118.3,314.9,1017.6,2222.7,11082.2,18.1,52923.8
2026-01-11T07:30+01:00,1261,4343.5,7606.6,3486.3,111.8,609.4,13047.8,24.4,33.3,171.6,314.9,1016.7,2256.6,11219.8,18.6,53721.5
2026-01-11T07:45+01:00,1272.5,4368.1,7613.6,3507.9,111.9,610.7,13147.8,24.7,67,103.4,315,1033.9,2312.4,11392,20.6,54135.1
2026-01-11T08:00+01:00,1272.9,4430.5,7717,3586.5,111.9,624.8,13067.4,24.8,35.4,54.2,314.8,1034,2455.9,11602.1,23.5,55157.2
2026-01-11T08:15+01:00,1296.6,4475.8,7848,3573.6,111.8,634.8,13136.2,24.8,93.6,103.6,314.9,1039,2504.8,11836.8,47.3,56103
2026-01-11T08:30+01:00,1299.3,4498,7935.6,3566.1,111.8,610.1,13271.4,24.8,132.7,170.6,314.9,1040.9,2586.9,11998.7,202.3,56766.7
2026-01-11T08:45+01:00,1314.9,4519.9,8022.2,3645.5,111.8,612.3,13392.5,24.8,182,296.3,314.8,1035.5,2621.6,12107.8,557.6,57536.5
2026-01-11T09:00+01:00,1310,4560.1,8222.6,3853.5,112,616.3,13591.6,24.7,247.9,720.5,314.8,1037.8,2674.1,11968.4,981.7,58190.5
2026-01-11T09:15+01:00,1322.1,4586.6,8231,4060.5,111.9,620.7,13590.1,24.7,308.4,926.7,314.8,1038.8,2735.7,11737.2,1493.3,59081.5
2026-01-11T09:30+01:00,1325.2,4592.3,8235.6,4221.5,111.8,628.3,13590.3,24.6,248.4,806.3,314.7,1038.9,2954.1,11556.7,2075.4,59473.5
2026-01-11T09:45+01:00,1331.6,4586.2,8274.3,4332.1,112,615.5,13621,24.5,251.8,750.2,314.6,1046,3243.8,11537.8,2710.8,60054.6
2026-01-11T10:00+01:00,1321,4529.4,8372.4,4449.2,112,608.7,13627,24.3,259.8,825.7,314.7,1019.7,3531.4,11296.1,3379.9,60793
2026-01-11T10:15+01:00,1300.9,4529,8338,4531.8,111.8,618.2,13654.2,24.2,203.4,424.5,314.8,1035.8,3695.3,11059.7,4065.5,61132
2026-01-11T10:30+01:00,1290,4496.4,8295.8,4510.8,111.9,560.5,13709.6,24.1,175.2,324.6,314.6,1044.6,3782.3,10915.4,4709.9,61381.6
2026-01-11T10:45+01:00,1308,4476.8,8263.2,4413.3,112,554.8,13825,24,234.9,203.9,314.7,1056.6,3906.3,10699.8,5346,61940
2026-01-11T11:00+01:00,1311.2,4414.2,8174.8,4229.3,112.3,556.8,13776.9,23.9,191.7,228.1,314.7,1057.6,4017.8,10540.7,5958.3,62393.8
2026-01-11T11:15+01:00,1336.9,4396.4,8162.7,4079.4,111.8,561.4,13687.8,23.8,261.7,296.5,314.7,1057.7,4144.3,10294.9,6496.9,62905.3
2026-01-11T11:30+01:00,1303.3,4384.6,8211.6,4078.5,111.8,553.2,13732,23.7,181.2,134.6,314.8,1056.2,4327.4,10043.6,6969.6,62782.5
2026-01-11T11:45+01:00,1273.4,4377,8182.4,4060.6,111.8,568.6,13861.9,23.6,128.8,92.7,314.7,1048.2,4532.3,9879.9,7407.6,62737.2
2026-01-11T12:00+01:00,1284.3,4316.8,8246.7,4091.7,111.9,572.6,13850.6,23.6,105.1,212,314.7,1049.1,4799.8,9764.6,7690.8,62572.5
2026-01-11T12:15+01:00,1274.7,4311.5,8235.3,4080.6,111.8,584,13864.3,23.6,88.7,78.7,314.7,1051.5,4975.5,9650.7,7935.4,62477.3
2026-01-11T12:30+01:00,1278.9,4316.6,8220.6,4019.2,111.9,591.4,13758.3,23.6,94.6,100.8,314.6,1048.6,5044.4,9411.7,8063.5,62160.3
2026-01-11T12:45+01:00,1268.3,4315.5,8197.3,3999.5,111.8,576.1,13631.2,23.5,90.4,52,314.7,1036.5,5038.9,9171.2,8088.5,61552.4
2026-01-11T13:00+01:00,1279.8,4292.8,8203.1,3991,111.9,565.5,13458.6,23.5,91.3,96.5,314.7,1055.9,5084.7,8935.6,7973.1,61182.8
2026-01-11T13:15+01:00,1267.6,4292.8,8196.6,3984.8,111.8,549.9,13399.6,23.5,21.6,39.2,314.6,1052.7,5258.9,8759.9,7766.1,60896.6
2026-01-11T13:30+01:00,1262.3,4295.9,8153.4,3977.9,111.8,538.5,13398.3,23.5,28.1,86.1,314.8,1043,5395.8,8564.9,7403.2,60602.9
2026-01-11T13:45+01:00,1256.4,4293.1,8160.6,4017.3,111.9,555.1,13445.9,23.5,20.3,49.6,314.7,1054.1,5398.3,8404.9,6920.4,59938.2
2026-01-11T14:00+01:00,1285.5,4304.8,8296,4244.5,112,574.4,13392.2,23.5,46,111.9,314.7,1047.6,5466.7,8196.3,6303.7,60000
2026-01-11T14:15+01:00,1281.6,4335.3,8540.2,4309.6,111.8,573.4,13559.7,23.5,62.5,96.2,314.8,1044.9,5627.7,7997.2,5593.9,59431.6
2026-01-11T14:30+01:00,1281.5,4352.3,8185.7,4391.9,111.8,549.2,13632.3,23.5,77,125.6,314.8,1045.7,5758.2,7964.2,4837.2,59234.5
2026-01-11T14:45+01:00,1303.9,4398.4,8215,4569.4,111.8,523.9,13684.3,23.5,85,484.8,315,1033,5817.6,7887.2,3988,59009.6
2026-01-11T15:00+01:00,1278.7,4438.2,8404.1,4723.4,112,534.2,13693.3,23.5,30,122.3,314.9,1051.7,5851.7,8058.3,3059.4,59302.3
2026-01-11T15:15+01:00,1314,4497,8554.1,4747.9,111.8,521.9,13703.1,22.9,42.1,343,314.9,1050.4,5891.3,8223.2,2214.3,59416.1
2026-01-11T15:30+01:00,1321.3,4564.7,8691,4750.3,111.8,557.9,13717.7,22.7,42.2,298,314.9,1043.4,5968.8,8429.8,1467.9,59757.2
2026-01-11T15:45+01:00,1319.9,4622.4,8806.4,4833.6,111.8,557,13718.4,22.7,108.8,792.8,315,1049.4,6033.6,8840.8,814.7,60015.2
2026-01-11T16:00+01:00,1305,4702.6,8931.5,4971.8,111.8,560.1,13782.8,22.7,50.7,318.9,314.8,1054.4,6111.2,9432.3,354.8,60926.4
2026-01-11T16:15+01:00,1305,4743,8980.3,5073.9,112,552.3,13792.1,22.7,75.3,1576.9,314.9,1056.9,6232,9980.8,106.4,61390.3
2026-01-11T16:30+01:00,1342.6,4763.7,8973.3,5087.6,112,533.5,13782.6,22.8,175.6,1634.6,314.8,1051.2,6355.8,10497.8,41.8,62134.2
2026-01-11T16:45+01:00,1388.3,4778.9,8996.7,5250.6,111.8,535.2,13792.7,22.9,209.9,1847.5,314.7,1058,6576.7,10935.7,31.3,63657.4
2026-01-11T17:00+01:00,1387,4793.9,9012.6,5328.8,111.8,540.8,13638.3,23,139.2,1555.6,314.8,1042.3,6614.2,11240.3,30.1,65363
2026-01-11T17:15+01:00,1378.7,4808,9061.9,5387.6,111.8,557.7,13606.1,23,231.7,1696.5,314.9,1055.7,6640.6,11518.1,28.2,66153.7
2026-01-11T17:30+01:00,1377,4826.9,8986.5,5427.3,111.9,568.3,13440.3,23,251.4,1858,314.8,1053.2,6765.4,11821.7,27.2,66412.6
2026-01-11T17:45+01:00,1377.4,4843.5,9299.9,5360.3,111.8,547.2,13410.3,23.1,279.9,2147.9,314.7,1041.3,6929.2,12067.6,24.8,66806.8
2026-01-11T18:00+01:00,1369.8,4856,9309.8,5278.4,111.8,519.9,13772.8,23.1,245.6,3647.1,314.7,1042.8,7008.2,12296.9,23.8,66919
2026-01-11T18:15+01:00,1371.3,4845.6,9422.2,5292.3,111.8,536.7,13797.7,23.2,252.4,2111.3,314.8,1049.7,7047.6,12302.7,27.8,66688.7
2026-01-11T18:30+01:00,1325.8,4844.6,9484.6,5426,111.8,519.6,13788.9,23.3,233.9,1836.6,314.9,1050.8,7124.4,12237.8,24.9,66259.1
2026-01-11T18:45+01:00,1300.3,4834.5,9517.6,5487.7,111.8,519,13693.6,23.3,311,2501.3,314.8,1046.1,7155.7,12167.1,20.9,65843
2026-01-11T19:00+01:00,1284.8,4802.7,9779.9,5463.4,111.9,526.2,13403.9,23.3,297.9,1963.1,314.9,1034.5,6821.6,12119.7,19,65220.5
2026-01-11T19:15+01:00,1278.6,4775.5,9863.7,5499.7,111.8,483.5,13376.6,23.2,252,1836.5,315,1043.8,6843.1,12202.9,18,64601.2
2026-01-11T19:30+01:00,1271.2,4724.9,9839.8,5522.7,111.8,477.3,13367.8,23.2,117.2,1444.4,315,1032.4,6832.9,12473.4,20.2,64044
2026-01-11T19:45+01:00,1260.8,4703.3,9710.3,5623.6,111.8,474.2,13216.3,23.2,113,865.8,315,1014.5,6834.2,12737.3,15.6,63499
2026-01-11T20:00+01:00,1250.5,4597.9,9583.8,5759.6,111.9,512.4,12788.2,23.3,69.4,509.8,315,1178.6,6945.2,13001.8,14.5,62849.3
2026-01-11T20:15+01:00,1239,4546,9390.9,5842.4,111.8,525,12746.1,23.3,53.2,390.6,315,1179.9,6905.7,13338.3,13.9,62372.5
2026-01-11T20:30+01:00,1245.2,4511.8,9366,5845.4,111.8,509.4,12622.4,23.3,19.9,226.6,315,1181.4,6918.2,13763.8,13.6,61738.9
2026-01-11T20:45+01:00,1239,4497,9162.8,5648.8,111.8,514.8,12632.2,23.4,13.3,915.9,314.9,1177.3,6895.7,14108.6,13.4,60964.9
2026-01-11T21:00+01:00,1223.9,4422.8,9132.5,5691.8,111.9,509.5,12814.1,23.5,13.1,273.1,315.1,1178.3,6913.7,14452.3,13.3,60193.3
2026-01-11T21:15+01:00,1210,4377.9,9088.2,5412.3,112,492.4,12830.5,23.5,13.7,153.8,315,1181.8,6874,14831.5,13.1,59932.3
2026-01-11T21:30+01:00,1194.3,4351.6,8966,5217.5,111.9,508.9,12819.5,23.6,14,73.4,315.1,1171.7,6869.5,15162.4,12.9,59800.9
2026-01-11T21:45+01:00,1188,4315.7,8714.7,5208.7,111.8,498.9,12777.9,23.6,14.8,49.8,315,1171.6,6819.4,15541.9,13.2,59489
2026-01-11T22:00+01:00,1197.3,4263,8564.8,5273.5,112.3,501,12907.7,23.7,83.1,100.3,315.1,1187,6830.8,15228.8,0,59423.8
2026-01-11T22:15+01:00,1192.7,4257.4,8450.6,5253.9,111.8,510.1,12894.7,23.7,69,68.2,315.2,1172.8,6827.4,15521.1,0,59143.2
2026-01-11T22:30+01:00,1182.9,4238,8411.6,5077,111.8,494.2,12766.5,23.7,70.6,85.9,315.1,1163.2,6806.9,15814.7,0,58279.5
2026-01-11T22:45+01:00,1184.6,4229.1,8353.4,4976,111.8,515.1,12273.8,23.8,65.8,49.3,315.2,1178.3,6773.4,16299.6,0,57345
2026-01-11T23:00+01:00,1190.1,4196.1,7779.7,4773.8,112.6,523.5,11756.1,23.8,103.1,88.4,315.4,1171.3,6752.4,16622,0,56532.6
2026-01-11T23:15+01:00,1192.1,4194.3,7290.2,4671.6,111.8,516.1,11492.2,23.9,77.2,86.3,315.7,1181.8,6722.9,16826.5,0,56013.3
2026-01-11T23:30+01:00,1182.1,4168.4,7033.8,4653.5,112,523.3,11368.9,23.8,42.1,29.6,315.7,1156.7,6585.1,17023.8,0,55279.5
2026-01-11T23:45+01:00,1178.7,4155.8,7148.6,4623.5,111.8,513.2,11322.1,23.8,23.1,26.7,316.1,1169.1,6529.3,17166.1,0,54912.2
2026-01-12T00:00+01:00,1182.9,4120.2,7292.1,4488.5,113.8,513.6,11111.1,23.9,11.7,26,316.2,1155.2,6428,17186.9,0,54614.5
2026-01-12T00:15+01:00,1197,4105.3,7333,4467.8,113.3,584.5,11072.7,24,9,25.7,316.1,1158.3,6417.2,17137.7,0,54163.2
2026-01-12T00:30+01:00,1194.6,4095.6,7232.7,4517.5,113.3,556,11101.6,23.9,6.8,7.5,316.3,1150.9,6431.6,17082.4,0,53512.2
2026-01-12T00:45+01:00,1176.8,4106.9,7248.4,4528,113.3,558.3,10878.5,23.8,13,3.6,316.4,1159.4,6407.8,17044.4,0,53159.7
2026-01-12T01:00+01:00,1155.2,4085.4,7230.7,4315.7,113.4,523.6,10848.1,23.8,13,2.7,316.6,1155.5,6307.9,17151.6,0,52554.1
2026-01-12T01:15+01:00,1146,4067.6,7208.3,4319.9,113.3,516.1,10849.7,23.8,22.7,3.7,316.8,1138.7,6320.3,17428.8,0,52255.5
2026-01-12T01:30+01:00,1150.2,4019.8,7192.5,4420,113.3,543.2,10912.8,23.8,10.7,1.7,316.6,1143.9,6308.7,17678.7,0,51972
2026-01-12T01:45+01:00,1150.9,4001.6,7285.7,4365.8,113.3,544.1,10977.7,23.8,8.7,1.4,316.5,1145,6280.8,17916.4,0,51845.6
2026-01-12T02:00+01:00,1147,3986.6,6996.6,4378.3,113.3,524.7,10815.6,23.9,9.8,0.6,316.6,1141.9,6264.8,17704.8,0,51752.7
2026-01-12T02:15+01:00,1156.6,3985.3,6751,4423.5,113.3,546.6,10842.7,23.8,6.2,0.4,316.5,1163.3,6260.8,17778.7,0,51662.3
2026-01-12T02:30+01:00,1168.1,3982.3,6696.2,4409.2,113.3,553.5,10951.9,23.7,11,0.2,316.6,1164.2,6237.6,18054.1,0,51839.2
2026-01-12T02:45+01:00,1153,3969,6672.9,4417.2,113.6,550,10906.7,23.7,10.4,0.2,316.6,1148.2,6227.1,18217.5,0,51645.8
2026-01-12T03:00+01:00,1128.5,3945.3,6647.6,4432.3,195.5,537.3,11025.2,23.7,23.9,0.2,316.5,1125.4,6453.5,18343.3,0,51543
2026-01-12T03:15+01:00,1127.6,3936.7,6666.6,4445.2,196.5,529.9,11031.6,23.6,39.2,0.2,316.7,1151.9,6436.8,18545.8,0,51795.6
2026-01-12T03:30+01:00,1132.6,3956.3,6650.1,4600.4,242.9,546.2,11026.2,23.7,10.4,0.2,316.8,1147.4,6325.8,18831.4,0,51599.9
2026-01-12T03:45+01:00,1138.6,3981.8,6649.4,4660.9,276.1,533.5,11007.9,23.6,10.3,0.2,316.8,1137.9,6257.8,19031.6,0,51766.3
2026-01-12T04:00+01:00,1144.5,4003.8,6709.3,4680.5,273.4,537.6,10985.4,23.5,33.7,1.5,316.8,1143,6130.3,19279.6,0,52146.6
2026-01-12T04:15+01:00,1163.9,4011.5,6854.6,4715.3,277.5,558.9,10928.2,23.4,50.5,1.1,316.9,1158.8,6109.8,19255.2,0,52612.3
2026-01-12T04:30+01:00,1168.5,4012.7,6814.6,4764,273.2,566.3,10924.7,23.3,13.3,2.3,316,1162.7,6065.8,19394.3,11.4,53277.8
2026-01-12T04:45+01:00,1167,4020.5,6823,4810.8,286.9,596.2,10969.4,23.3,17.9,1.5,316.4,1168.6,5972.4,19610.7,11.3,53952.8
2026-01-12T05:00+01:00,1161,4040.9,6930,5071.8,232.2,599.2,11144.8,23.2,26.5,0.2,316.7,1145,5962.5,19964,11.1,55037.2
2026-01-12T05:15+01:00,1156.8,4061.2,7050.7,5091.9,128.6,598.4,11451.7,23.2,21.5,0.2,316.1,1140.2,5997,20361,11.1,55572.8
2026-01-12T05:30+01:00,1157.6,4075.8,7143.6,5168.1,113.6,603.4,11726.2,23.2,35,3.5,316,1130.9,5904.6,20494.4,10,56878.3
2026-01-12T05:45+01:00,1178.8,4095.1,7449.4,5253.8,113.7,589.8,11714.3,23.2,39.5,5.1,315.9,1120.2,5870,20327.4,9.6,58392.6
2026-01-12T06:00+01:00,1182.2,4140.5,7798.3,5557,114.4,596.9,12010.7,23.2,44.2,71.9,316.5,1143.8,5817.3,21344.1,8.9,61902.8
2026-01-12T06:15+01:00,1190.2,4179.1,8162.8,5797.1,113.6,588.1,12479,23.2,57.5,388.8,316.6,1143.2,5849.7,21386.3,9.7,63831.6
2026-01-12T06:30+01:00,1182.5,4212.4,8410.6,6129.5,114,564.4,12618.4,23.1,97.2,401.3,316.6,1145.8,5859.1,21488.1,10.5,65768
2026-01-12T06:45+01:00,1212.5,4282.8,8903.8,6480.1,113.5,564.8,12961.9,23,98.9,1219.5,316.5,1137,5529.3,21306.5,12.8,67282.9
2026-01-12T07:00+01:00,1351.6,4375.1,9390.3,6587.6,113.6,548.2,13672.1,23,149.3,2436.7,316.1,1150.6,5547.2,20908.8,23.3,68693.5
2026-01-12T07:15+01:00,1359.4,4441.9,9659.3,6751.2,113.4,526.8,13873,23,135.1,2496.7,316.4,1149.7,5474.9,20547,24.2,69917.4
2026-01-12T07:30+01:00,1360.5,4502,9743.7,6881.2,113.3,526.2,14020.5,22.9,242.3,2220.5,316.8,1145.5,5452.3,20261.5,30.9,71237.8
2026-01-12T07:45+01:00,1381,4544.5,9842.3,6976.8,113.3,490.1,14202.3,22.9,320.3,3617.3,317.4,1149.6,5348.5,20082.8,42.1,72328.7
2026-01-12T08:00+01:00,1369.2,4599.4,9891.5,6957.3,113.3,477.2,14577.5,22.6,201.3,3889.3,317.6,1151.8,5555.8,19685.8,44.7,73376.6
2026-01-12T08:15+01:00,1372.3,4649.8,10104.7,7017.4,113.3,449.9,14636.3,22.5,239.1,4219.1,318,1163.3,5601.2,19430.7,84,73924.9
2026-01-12T08:30+01:00,1369.4,4668.4,10307.4,7096.9,227.5,469.4,14724.1,22.6,326,4674.6,318.1,1168.6,5401.3,19135.9,137.3,74605.6
2026-01-12T08:45+01:00,1384.9,4684.7,10458.1,7160.5,295.6,459,15012.6,22.3,458.1,4825.3,318.1,1176,5372.4,18883.5,211.6,75141.4
2026-01-12T09:00+01:00,1273.7,4675.7,10736.8,7204,295.4,461.5,15175.1,22.3,283.4,4539.2,318.4,1167.9,5706.7,18744.1,353.2,74554.7
2026-01-12T09:15+01:00,1272.5,4664.1,10890.9,7149,295.7,491.6,15386.3,22.4,314.5,4370.6,318.5,1180.9,5529.6,18659.6,500.4,75036.2
2026-01-12T09:30+01:00,1285.5,4654.1,11069,7264.9,296.4,488.6,15330.1,22.5,318.6,3864.9,318.5,1179.9,5405.1,18433.7,673.3,75799.2
2026-01-12T09:45+01:00,1281.8,4669.5,11094.8,7257.9,296.2,466.9,15420.9,22.3,329.7,4009.4,318.6,1182.6,5346.8,18131.7,861.7,75732
2026-01-12T10:00+01:00,1301.5,4633.5,11125.4,7104,296.7,463.6,15226.2,22.9,278.5,3952.1,318.5,1186.1,5076.2,17959.6,1046.9,75584.7
2026-01-12T10:15+01:00,1310.3,4628.4,11090,7135.1,296.3,466.3,15227.1,23.1,263.2,4005.1,318.8,1175.6,5073,17813.8,1218.3,75663.8
2026-01-12T10:30+01:00,1317.1,4603.2,11151.5,7203,297,474.1,15243.2,22.8,237.8,2758.8,319.5,1167.4,5006.8,17826.2,1402.5,75882.3
2026-01-12T10:45+01:00,1316.3,4569.9,11024.3,7295.3,296.4,494.7,15225.5,22.8,178.6,3053,319.7,1175,5153.9,17705.4,1585,76161.4
2026-01-12T11:00+01:00,1286,4480.1,10953.6,7159.7,296,509.2,15014.6,22.7,269.9,2362,319.8,1190.2,5058.9,17455,1775,75821.8
2026-01-12T11:15+01:00,1282.8,4470.4,11088.1,6848.3,295.3,517.4,14827,22.6,484.8,2596,319.7,1191.9,5261.6,17150.9,1993,75864.1
2026-01-12T11:30+01:00,1292.1,4452.7,11103.2,6687.8,294.6,522.7,14841.3,22.5,509.6,2945.5,319.6,1195,5351.9,16861.4,2145.2,75893.4
2026-01-12T11:45+01:00,1299.8,4467.6,11103.5,6637.3,292.4,527.8,14876.2,22.3,189.7,3108.9,319.3,1163.9,5237.1,16779.8,2297.5,75678.3
2026-01-12T12:00+01:00,1283.1,4410.3,11177.6,6740.6,161.9,509.2,14848.8,22.3,368.9,3177.7,319.3,1142.4,5207.8,16604.9,2364.6,75771.3
2026-01-12T12:15+01:00,1294.7,4405.5,11247,6763.7,113.4,509,14815.9,22.5,470,2605.9,319.3,1163.2,5490.7,16245.8,2380,75377.4
2026-01-12T12:30+01:00,1296.6,4395.5,11285.9,6638.2,113.4,494.4,14892.7,22.5,509.7,3305.4,319.2,1177.9,5561.2,15858.6,2404.5,75150.1
2026-01-12T12:45+01:00,1300.5,4386.8,11276.4,6666.5,113.4,495.6,14920.3,22.5,475.3,2956.6,318.8,1186.2,5728.8,15568.1,2371.4,75268.1
2026-01-12T13:00+01:00,1316.4,4388.5,11362.8,6673.9,113.4,506.4,14777.8,22.5,411.1,3262.8,318.8,1182.6,5923.1,15491.8,2354.7,75362.3
2026-01-12T13:15+01:00,1322.3,4387.4,11377,6748.8,113.4,504.9,14720.3,22.4,348.5,2908.1,318.6,1182.5,5979.4,15223.6,2313.3,75212.4
2026-01-12T13:30+01:00,1377.5,4375.7,11278.2,6988.8,113.4,503.6,14708.4,22.3,423.2,2741.7,318.4,1150.7,5962.4,14929.1,2221.8,74729
2026-01-12T13:45+01:00,1382.4,4399.9,11155,7090.8,113.4,527.6,14697.6,22.2,391.8,3312.2,318.1,1174.1,6033.6,14887.1,2086.8,74331.5
2026-01-12T14:00+01:00,1378.7,4385.7,10875.3,7149.5,113.5,518.9,14764.1,21.9,381.5,2770.8,317.3,1129.4,6114.5,14801.3,1913.5,73992.5
2026-01-12T14:15+01:00,1370.5,4392.9,10764,7195.6,113.4,518.6,14847.1,21.8,264.2,2692.1,316.6,1131,6158.4,14732.7,1686.8,73900.6
2026-01-12T14:30+01:00,1355.2,4408.6,10653.5,7225.8,113.4,497.8,14849.7,21.7,198.2,2677.8,316.6,1174.1,6278.2,14748.5,1473.7,73907
2026-01-12T14:45+01:00,1380.2,4438.5,10518.1,7231.5,113.4,510,14932.1,21.6,266.1,2677,317.3,1168,6327.2,14770.6,1217.1,73584.2
2026-01-12T15:00+01:00,1385.2,4474.8,10210.6,7428.3,113.4,496,15063.8,21.3,496.6,3094.4,317.3,1168.5,6163.8,14909.7,962.9,74082
2026-01-12T15:15+01:00,1390.3,4515.3,10199.6,7402.5,113.5,481.7,15076,21.3,598.9,3143.9,317,1156.1,5859.1,14938.4,720.3,73602.8
2026-01-12T15:30+01:00,1402.3,4542.3,10142.3,7399.6,114,510.2,15194.3,21.3,659.6,3419,316.5,1151.9,5769.4,14895.8,505.6,73217
2026-01-12T15:45+01:00,1403.5,4582.2,10186.2,7345.3,113.5,534.9,15288.1,21.3,652.4,3315.8,316.5,1156.8,5630.4,15037.7,321.4,73188.5
2026-01-12T16:00+01:00,1387.5,4714.9,10347.3,7152.8,113.4,569.5,15357.5,21.2,677.4,3708.3,316.6,1164.9,5605,15262.1,179.2,73436.8
2026-01-12T16:15+01:00,1403.8,4757.2,10400.3,6987.3,113.4,567.2,15536.8,21.1,713.5,4193.2,316.5,1178.7,5786.7,15268.6,73.2,73575.8
2026-01-12T16:30+01:00,1565.3,4780.1,10419.3,6995.8,113.4,568.5,15622.5,21,669.1,4490.1,316.5,1208.8,5854.8,15437.1,42.4,74051.5
2026-01-12T16:45+01:00,1594.9,4790.6,10528.5,6936.4,129,571.8,15671.7,21.2,682,4822.1,316.5,1214.7,5893.4,15562.8,42.5,74369.9
2026-01-12T17:00+01:00,1595.2,4822.5,10635.6,6855.9,169.4,556.3,15703.3,21.1,716.8,4079.2,316.6,1212.8,5929.3,15852.2,31.1,74724.8
2026-01-12T17:15+01:00,1602.3,4834.3,10637.9,6851.1,169.3,551.2,15522.5,21.1,673.1,4278.6,316.5,1208.5,6036.6,16234.6,28.1,75140.5
2026-01-12T17:30+01:00,1600,4823.9,10652.9,6698.2,169.3,571.2,15409.4,21,661.1,3975.1,316.4,1202.8,6083.5,16761.1,31.2,75100.6
2026-01-12T17:45+01:00,1608.5,4821.2,10655.6,6734.1,169.3,508.7,15364.9,21,635.3,3810.1,316.5,1210.7,6109.8,17321.4,29.3,75213.4
2026-01-12T18:00+01:00,1606.5,4792.4,10525,6418,169.6,498.4,15130.3,20.9,582.3,2854.9,316.4,1213.9,6218.7,17808.9,24.5,74581.2
2026-01-12T18:15+01:00,1613.9,4750.8,10211,6410.3,169.3,481.9,15066.1,20.9,600.4,2404.8,316.4,1209.4,6230.5,17943.6,21.9,74277.8
2026-01-12T18:30+01:00,1615.5,4746.5,10239.8,6405.3,123.6,499.7,15052,20.9,507.8,1729.1,316.5,1203.7,6334,18043.9,20.4,73838.5
2026-01-12T18:45+01:00,1600.5,4732.5,10288.4,6410.6,113.4,514.8,15167.4,20.9,271.2,1632.7,316.4,1203.5,6373.8,18280.9,19.6,73748.5
