timestamp,action,generation_mwh,demand_mwh,price_eur_per_mwh,to_grid_mwh,to_electrolyser_mwh,h2_produced_kg,tank_soc_kg,energy_flux_battery_kwh,curtailed_mwh,battery_soc_mwh,h2_offtake_kg,grid_revenue_eur,h2_revenue_eur,ancillary_revenue_eur,total_revenue_eur,opex_eur,profit_eur
2023-12-25 09:00:00,electrolyse + curtail,272.055352295527,46232.75,-0.97,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,267.4720189621936,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6257.27310279712,-5840.606436130453
2023-12-25 10:00:00,electrolyse + curtail,272.7487312640151,48835.0,-0.97,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,268.1653979306817,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6273.220819072347,-5856.55415240568
2023-12-25 11:00:00,electrolyse + curtail,269.0605452614186,50712.0,-0.08,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,264.47721192808524,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6188.3925410126285,-5771.7258743459615
2023-12-25 12:00:00,electrolyse + curtail,242.60887525079664,49990.25,-0.02,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,238.02554191746327,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5580.004130768323,-5163.337464101656
2023-12-25 13:00:00,electrolyse + curtail,260.4006845273221,48024.0,0.0,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,255.8173511939887,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,5989.215744128408,-5572.549077461741
2023-12-25 14:00:00,electrolyse + curtail,237.9617608875251,46666.25,0.01,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,233.37842755419172,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,5473.120500413077,-5056.45383374641
2023-12-25 15:00:00,electrolyse + curtail,219.74212203469844,45819.5,2.48,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,215.1587887013651,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,5054.0688067980645,-4637.402140131398
2023-12-25 16:00:00,electrolyse + curtail,198.42440693969078,47661.75,11.9,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,193.84107360635744,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,4563.761359612888,-4147.094692946221
2023-12-25 17:00:00,electrolyse + curtail,196.5065502183406,49707.75,20.02,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,191.92321688500726,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,4519.650655021834,-4102.983988355167
2023-12-25 18:00:00,electrolyse + curtail,270.5210669184468,49848.75,18.68,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,265.93773358511345,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,6221.984539124277,-5805.31787245761
2023-12-25 19:00:00,electrolyse + curtail,291.45521066918445,48558.0,14.31,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,286.8718773358511,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,6703.469845391242,-6286.803178724575
