"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"18/09/2025 17:45:00 - 18/09/2025 18:00:00","BZN|PT","Without Sequence","66.30","",""
"18/09/2025 18:00:00 - 18/09/2025 18:15:00","BZN|PT","Without Sequence","96.86","",""
"18/09/2025 18:15:00 - 18/09/2025 18:30:00","BZN|PT","Without Sequence","96.86","",""
"18/09/2025 18:30:00 - 18/09/2025 18:45:00","BZN|PT","Without Sequence","96.86","",""
"18/09/2025 18:45:00 - 18/09/2025 19:00:00","BZN|PT","Without Sequence","96.86","",""
"18/09/2025 19:00:00 - 18/09/2025 19:15:00","BZN|PT","Without Sequence","124.70","",""
"18/09/2025 19:15:00 - 18/09/2025 19:30:00","BZN|PT","Without Sequence","124.70","",""
"18/09/2025 19:30:00 - 18/09/2025 19:45:00","BZN|PT","Without Sequence","124.70","",""
"18/09/2025 19:45:00 - 18/09/2025 20:00:00","BZN|PT","Without Sequence","124.70","",""
"18/09/2025 20:00:00 - 18/09/2025 20:15:00","BZN|PT","Without Sequence","160.00","",""
"18/09/2025 20:15:00 - 18/09/2025 20:30:00","BZN|PT","Without Sequence","160.00","",""
"18/09/2025 20:30:00 - 18/09/2025 20:45:00","BZN|PT","Without Sequence","160.00","",""
"18/09/2025 20:45:00 - 18/09/2025 21:00:00","BZN|PT","Without Sequence","160.00","",""
"18/09/2025 21:00:00 - 18/09/2025 21:15:00","BZN|PT","Without Sequence","200.00","",""
"18/09/2025 21:15:00 - 18/09/2025 21:30:00","BZN|PT","Without Sequence","200.00","",""
"18/09/2025 21:30:00 - 18/09/2025 21:45:00","BZN|PT","Without Sequence","200.00","",""
"18/09/2025 21:45:00 - 18/09/2025 22:00:00","BZN|PT","Without Sequence","200.00","",""
"18/09/2025 22:00:00 - 18/09/2025 22:15:00","BZN|PT","Without Sequence","130.00","",""
"18/09/2025 22:15:00 - 18/09/2025 22:30:00","BZN|PT","Without Sequence","130.00","",""
"18/09/2025 22:30:00 - 18/09/2025 22:45:00","BZN|PT","Without Sequence","130.00","",""
"18/09/2025 22:45:00 - 18/09/2025 23:00:00","BZN|PT","Without Sequence","130.00","",""
"18/09/2025 23:00:00 - 18/09/2025 23:15:00","BZN|PT","Without Sequence","107.65","",""
"18/09/2025 23:15:00 - 18/09/2025 23:30:00","BZN|PT","Without Sequence","107.65","",""
"18/09/2025 23:30:00 - 18/09/2025 23:45:00","BZN|PT","Without Sequence","107.65","",""
"18/09/2025 23:45:00 - 19/09/2025 00:00:00","BZN|PT","Without Sequence","107.65","",""
"19/09/2025 00:00:00 - 19/09/2025 00:15:00","BZN|PT","Without Sequence","113.07","",""
"19/09/2025 00:15:00 - 19/09/2025 00:30:00","BZN|PT","Without Sequence","113.07","",""
"19/09/2025 00:30:00 - 19/09/2025 00:45:00","BZN|PT","Without Sequence","113.07","",""
"19/09/2025 00:45:00 - 19/09/2025 01:00:00","BZN|PT","Without Sequence","113.07","",""
"19/09/2025 01:00:00 - 19/09/2025 01:15:00","BZN|PT","Without Sequence","110.91","",""
"19/09/2025 01:15:00 - 19/09/2025 01:30:00","BZN|PT","Without Sequence","110.91","",""
"19/09/2025 01:30:00 - 19/09/2025 01:45:00","BZN|PT","Without Sequence","110.91","",""
"19/09/2025 01:45:00 - 19/09/2025 02:00:00","BZN|PT","Without Sequence","110.91","",""
"19/09/2025 02:00:00 - 19/09/2025 02:15:00","BZN|PT","Without Sequence","108.34","",""
"19/09/2025 02:15:00 - 19/09/2025 02:30:00","BZN|PT","Without Sequence","108.34","",""
"19/09/2025 02:30:00 - 19/09/2025 02:45:00","BZN|PT","Without Sequence","108.34","",""
"19/09/2025 02:45:00 - 19/09/2025 03:00:00","BZN|PT","Without Sequence","108.34","",""
"19/09/2025 03:00:00 - 19/09/2025 03:15:00","BZN|PT","Without Sequence","108.26","",""
"19/09/2025 03:15:00 - 19/09/2025 03:30:00","BZN|PT","Without Sequence","108.26","",""
"19/09/2025 03:30:00 - 19/09/2025 03:45:00","BZN|PT","Without Sequence","108.26","",""
"19/09/2025 03:45:00 - 19/09/2025 04:00:00","BZN|PT","Without Sequence","108.26","",""
"19/09/2025 04:00:00 - 19/09/2025 04:15:00","BZN|PT","Without Sequence","107.21","",""
"19/09/2025 04:15:00 - 19/09/2025 04:30:00","BZN|PT","Without Sequence","107.21","",""
"19/09/2025 04:30:00 - 19/09/2025 04:45:00","BZN|PT","Without Sequence","107.21","",""
"19/09/2025 04:45:00 - 19/09/2025 05:00:00","BZN|PT","Without Sequence","107.21","",""
"19/09/2025 05:00:00 - 19/09/2025 05:15:00","BZN|PT","Without Sequence","108.26","",""
"19/09/2025 05:15:00 - 19/09/2025 05:30:00","BZN|PT","Without Sequence","108.26","",""
"19/09/2025 05:30:00 - 19/09/2025 05:45:00","BZN|PT","Without Sequence","108.26","",""
"19/09/2025 05:45:00 - 19/09/2025 06:00:00","BZN|PT","Without Sequence","108.26","",""
"19/09/2025 06:00:00 - 19/09/2025 06:15:00","BZN|PT","Without Sequence","110.78","",""
"19/09/2025 06:15:00 - 19/09/2025 06:30:00","BZN|PT","Without Sequence","110.78","",""
"19/09/2025 06:30:00 - 19/09/2025 06:45:00","BZN|PT","Without Sequence","110.78","",""
"19/09/2025 06:45:00 - 19/09/2025 07:00:00","BZN|PT","Without Sequence","110.78","",""
"19/09/2025 07:00:00 - 19/09/2025 07:15:00","BZN|PT","Without Sequence","120.42","",""
"19/09/2025 07:15:00 - 19/09/2025 07:30:00","BZN|PT","Without Sequence","120.42","",""
"19/09/2025 07:30:00 - 19/09/2025 07:45:00","BZN|PT","Without Sequence","120.42","",""
"19/09/2025 07:45:00 - 19/09/2025 08:00:00","BZN|PT","Without Sequence","120.42","",""
"19/09/2025 08:00:00 - 19/09/2025 08:15:00","BZN|PT","Without Sequence","113.54","",""
"19/09/2025 08:15:00 - 19/09/2025 08:30:00","BZN|PT","Without Sequence","113.54","",""
"19/09/2025 08:30:00 - 19/09/2025 08:45:00","BZN|PT","Without Sequence","113.54","",""
"19/09/2025 08:45:00 - 19/09/2025 09:00:00","BZN|PT","Without Sequence","113.54","",""
"19/09/2025 09:00:00 - 19/09/2025 09:15:00","BZN|PT","Without Sequence","106.68","",""
"19/09/2025 09:15:00 - 19/09/2025 09:30:00","BZN|PT","Without Sequence","106.68","",""
"19/09/2025 09:30:00 - 19/09/2025 09:45:00","BZN|PT","Without Sequence","106.68","",""
"19/09/2025 09:45:00 - 19/09/2025 10:00:00","BZN|PT","Without Sequence","106.68","",""
"19/09/2025 10:00:00 - 19/09/2025 10:15:00","BZN|PT","Without Sequence","66.04","",""
"19/09/2025 10:15:00 - 19/09/2025 10:30:00","BZN|PT","Without Sequence","66.04","",""
"19/09/2025 10:30:00 - 19/09/2025 10:45:00","BZN|PT","Without Sequence","66.04","",""
"19/09/2025 10:45:00 - 19/09/2025 11:00:00","BZN|PT","Without Sequence","66.04","",""
"19/09/2025 11:00:00 - 19/09/2025 11:15:00","BZN|PT","Without Sequence","52.14","",""
"19/09/2025 11:15:00 - 19/09/2025 11:30:00","BZN|PT","Without Sequence","52.14","",""
"19/09/2025 11:30:00 - 19/09/2025 11:45:00","BZN|PT","Without Sequence","52.14","",""
"19/09/2025 11:45:00 - 19/09/2025 12:00:00","BZN|PT","Without Sequence","52.14","",""
"19/09/2025 12:00:00 - 19/09/2025 12:15:00","BZN|PT","Without Sequence","49.00","",""
"19/09/2025 12:15:00 - 19/09/2025 12:30:00","BZN|PT","Without Sequence","49.00","",""
"19/09/2025 12:30:00 - 19/09/2025 12:45:00","BZN|PT","Without Sequence","49.00","",""
"19/09/2025 12:45:00 - 19/09/2025 13:00:00","BZN|PT","Without Sequence","49.00","",""
"19/09/2025 13:00:00 - 19/09/2025 13:15:00","BZN|PT","Without Sequence","45.10","",""
"19/09/2025 13:15:00 - 19/09/2025 13:30:00","BZN|PT","Without Sequence","45.10","",""
"19/09/2025 13:30:00 - 19/09/2025 13:45:00","BZN|PT","Without Sequence","45.10","",""
"19/09/2025 13:45:00 - 19/09/2025 14:00:00","BZN|PT","Without Sequence","45.10","",""
"19/09/2025 14:00:00 - 19/09/2025 14:15:00","BZN|PT","Without Sequence","31.25","",""
"19/09/2025 14:15:00 - 19/09/2025 14:30:00","BZN|PT","Without Sequence","31.25","",""
"19/09/2025 14:30:00 - 19/09/2025 14:45:00","BZN|PT","Without Sequence","31.25","",""
"19/09/2025 14:45:00 - 19/09/2025 15:00:00","BZN|PT","Without Sequence","31.25","",""
"19/09/2025 15:00:00 - 19/09/2025 15:15:00","BZN|PT","Without Sequence","32.61","",""
"19/09/2025 15:15:00 - 19/09/2025 15:30:00","BZN|PT","Without Sequence","32.61","",""
"19/09/2025 15:30:00 - 19/09/2025 15:45:00","BZN|PT","Without Sequence","32.61","",""
"19/09/2025 15:45:00 - 19/09/2025 16:00:00","BZN|PT","Without Sequence","32.61","",""
"19/09/2025 16:00:00 - 19/09/2025 16:15:00","BZN|PT","Without Sequence","55.00","",""
"19/09/2025 16:15:00 - 19/09/2025 16:30:00","BZN|PT","Without Sequence","55.00","",""
"19/09/2025 16:30:00 - 19/09/2025 16:45:00","BZN|PT","Without Sequence","55.00","",""
"19/09/2025 16:45:00 - 19/09/2025 17:00:00","BZN|PT","Without Sequence","55.00","",""
"19/09/2025 17:00:00 - 19/09/2025 17:15:00","BZN|PT","Without Sequence","65.87","",""
"19/09/2025 17:15:00 - 19/09/2025 17:30:00","BZN|PT","Without Sequence","65.87","",""
"19/09/2025 17:30:00 - 19/09/2025 17:45:00","BZN|PT","Without Sequence","65.87","",""
"19/09/2025 17:45:00 - 19/09/2025 18:00:00","BZN|PT","Without Sequence","65.87","",""
"19/09/2025 18:00:00 - 19/09/2025 18:15:00","BZN|PT","Without Sequence","76.00","",""
"19/09/2025 18:15:00 - 19/09/2025 18:30:00","BZN|PT","Without Sequence","76.00","",""
"19/09/2025 18:30:00 - 19/09/2025 18:45:00","BZN|PT","Without Sequence","76.00","",""
"19/09/2025 18:45:00 - 19/09/2025 19:00:00","BZN|PT","Without Sequence","76.00","",""
"19/09/2025 19:00:00 - 19/09/2025 19:15:00","BZN|PT","Without Sequence","108.14","",""
"19/09/2025 19:15:00 - 19/09/2025 19:30:00","BZN|PT","Without Sequence","108.14","",""
"19/09/2025 19:30:00 - 19/09/2025 19:45:00","BZN|PT","Without Sequence","108.14","",""
"19/09/2025 19:45:00 - 19/09/2025 20:00:00","BZN|PT","Without Sequence","108.14","",""
"19/09/2025 20:00:00 - 19/09/2025 20:15:00","BZN|PT","Without Sequence","125.20","",""
"19/09/2025 20:15:00 - 19/09/2025 20:30:00","BZN|PT","Without Sequence","125.20","",""
"19/09/2025 20:30:00 - 19/09/2025 20:45:00","BZN|PT","Without Sequence","125.20","",""
"19/09/2025 20:45:00 - 19/09/2025 21:00:00","BZN|PT","Without Sequence","125.20","",""
"19/09/2025 21:00:00 - 19/09/2025 21:15:00","BZN|PT","Without Sequence","125.00","",""
"19/09/2025 21:15:00 - 19/09/2025 21:30:00","BZN|PT","Without Sequence","125.00","",""
"19/09/2025 21:30:00 - 19/09/2025 21:45:00","BZN|PT","Without Sequence","125.00","",""
"19/09/2025 21:45:00 - 19/09/2025 22:00:00","BZN|PT","Without Sequence","125.00","",""
"19/09/2025 22:00:00 - 19/09/2025 22:15:00","BZN|PT","Without Sequence","105.78","",""
"19/09/2025 22:15:00 - 19/09/2025 22:30:00","BZN|PT","Without Sequence","105.78","",""
"19/09/2025 22:30:00 - 19/09/2025 22:45:00","BZN|PT","Without Sequence","105.78","",""
"19/09/2025 22:45:00 - 19/09/2025 23:00:00","BZN|PT","Without Sequence","105.78","",""
"19/09/2025 23:00:00 - 19/09/2025 23:15:00","BZN|PT","Without Sequence","104.68","",""
"19/09/2025 23:15:00 - 19/09/2025 23:30:00","BZN|PT","Without Sequence","104.68","",""
"19/09/2025 23:30:00 - 19/09/2025 23:45:00","BZN|PT","Without Sequence","104.68","",""
"19/09/2025 23:45:00 - 20/09/2025 00:00:00","BZN|PT","Without Sequence","104.68","",""
"20/09/2025 00:00:00 - 20/09/2025 00:15:00","BZN|PT","Without Sequence","104.99","",""
"20/09/2025 00:15:00 - 20/09/2025 00:30:00","BZN|PT","Without Sequence","104.99","",""
"20/09/2025 00:30:00 - 20/09/2025 00:45:00","BZN|PT","Without Sequence","104.99","",""
"20/09/2025 00:45:00 - 20/09/2025 01:00:00","BZN|PT","Without Sequence","104.99","",""
"20/09/2025 01:00:00 - 20/09/2025 01:15:00","BZN|PT","Without Sequence","99.89","",""
"20/09/2025 01:15:00 - 20/09/2025 01:30:00","BZN|PT","Without Sequence","99.89","",""
"20/09/2025 01:30:00 - 20/09/2025 01:45:00","BZN|PT","Without Sequence","99.89","",""
"20/09/2025 01:45:00 - 20/09/2025 02:00:00","BZN|PT","Without Sequence","99.89","",""
"20/09/2025 02:00:00 - 20/09/2025 02:15:00","BZN|PT","Without Sequence","97.00","",""
"20/09/2025 02:15:00 - 20/09/2025 02:30:00","BZN|PT","Without Sequence","97.00","",""
"20/09/2025 02:30:00 - 20/09/2025 02:45:00","BZN|PT","Without Sequence","97.00","",""
"20/09/2025 02:45:00 - 20/09/2025 03:00:00","BZN|PT","Without Sequence","97.00","",""
"20/09/2025 03:00:00 - 20/09/2025 03:15:00","BZN|PT","Without Sequence","93.80","",""
"20/09/2025 03:15:00 - 20/09/2025 03:30:00","BZN|PT","Without Sequence","93.80","",""
"20/09/2025 03:30:00 - 20/09/2025 03:45:00","BZN|PT","Without Sequence","93.80","",""
"20/09/2025 03:45:00 - 20/09/2025 04:00:00","BZN|PT","Without Sequence","93.80","",""
"20/09/2025 04:00:00 - 20/09/2025 04:15:00","BZN|PT","Without Sequence","95.29","",""
"20/09/2025 04:15:00 - 20/09/2025 04:30:00","BZN|PT","Without Sequence","95.29","",""
"20/09/2025 04:30:00 - 20/09/2025 04:45:00","BZN|PT","Without Sequence","95.29","",""
"20/09/2025 04:45:00 - 20/09/2025 05:00:00","BZN|PT","Without Sequence","95.29","",""
"20/09/2025 05:00:00 - 20/09/2025 05:15:00","BZN|PT","Without Sequence","95.15","",""
"20/09/2025 05:15:00 - 20/09/2025 05:30:00","BZN|PT","Without Sequence","95.15","",""
"20/09/2025 05:30:00 - 20/09/2025 05:45:00","BZN|PT","Without Sequence","95.15","",""
"20/09/2025 05:45:00 - 20/09/2025 06:00:00","BZN|PT","Without Sequence","95.15","",""
"20/09/2025 06:00:00 - 20/09/2025 06:15:00","BZN|PT","Without Sequence","99.89","",""
"20/09/2025 06:15:00 - 20/09/2025 06:30:00","BZN|PT","Without Sequence","99.89","",""
"20/09/2025 06:30:00 - 20/09/2025 06:45:00","BZN|PT","Without Sequence","99.89","",""
"20/09/2025 06:45:00 - 20/09/2025 07:00:00","BZN|PT","Without Sequence","99.89","",""
"20/09/2025 07:00:00 - 20/09/2025 07:15:00","BZN|PT","Without Sequence","101.00","",""
"20/09/2025 07:15:00 - 20/09/2025 07:30:00","BZN|PT","Without Sequence","101.00","",""
"20/09/2025 07:30:00 - 20/09/2025 07:45:00","BZN|PT","Without Sequence","101.00","",""
"20/09/2025 07:45:00 - 20/09/2025 08:00:00","BZN|PT","Without Sequence","101.00","",""
"20/09/2025 08:00:00 - 20/09/2025 08:15:00","BZN|PT","Without Sequence","99.89","",""
"20/09/2025 08:15:00 - 20/09/2025 08:30:00","BZN|PT","Without Sequence","99.89","",""
"20/09/2025 08:30:00 - 20/09/2025 08:45:00","BZN|PT","Without Sequence","99.89","",""
"20/09/2025 08:45:00 - 20/09/2025 09:00:00","BZN|PT","Without Sequence","99.89","",""
"20/09/2025 09:00:00 - 20/09/2025 09:15:00","BZN|PT","Without Sequence","65.60","",""
"20/09/2025 09:15:00 - 20/09/2025 09:30:00","BZN|PT","Without Sequence","65.60","",""
"20/09/2025 09:30:00 - 20/09/2025 09:45:00","BZN|PT","Without Sequence","65.60","",""
"20/09/2025 09:45:00 - 20/09/2025 10:00:00","BZN|PT","Without Sequence","65.60","",""
"20/09/2025 10:00:00 - 20/09/2025 10:15:00","BZN|PT","Without Sequence","30.00","",""
"20/09/2025 10:15:00 - 20/09/2025 10:30:00","BZN|PT","Without Sequence","30.00","",""
"20/09/2025 10:30:00 - 20/09/2025 10:45:00","BZN|PT","Without Sequence","30.00","",""
"20/09/2025 10:45:00 - 20/09/2025 11:00:00","BZN|PT","Without Sequence","30.00","",""
"20/09/2025 11:00:00 - 20/09/2025 11:15:00","BZN|PT","Without Sequence","5.76","",""
"20/09/2025 11:15:00 - 20/09/2025 11:30:00","BZN|PT","Without Sequence","5.76","",""
"20/09/2025 11:30:00 - 20/09/2025 11:45:00","BZN|PT","Without Sequence","5.76","",""
"20/09/2025 11:45:00 - 20/09/2025 12:00:00","BZN|PT","Without Sequence","5.76","",""
"20/09/2025 12:00:00 - 20/09/2025 12:15:00","BZN|PT","Without Sequence","4.31","",""
"20/09/2025 12:15:00 - 20/09/2025 12:30:00","BZN|PT","Without Sequence","4.31","",""
"20/09/2025 12:30:00 - 20/09/2025 12:45:00","BZN|PT","Without Sequence","4.31","",""
"20/09/2025 12:45:00 - 20/09/2025 13:00:00","BZN|PT","Without Sequence","4.31","",""
"20/09/2025 13:00:00 - 20/09/2025 13:15:00","BZN|PT","Without Sequence","1.73","",""
"20/09/2025 13:15:00 - 20/09/2025 13:30:00","BZN|PT","Without Sequence","1.73","",""
"20/09/2025 13:30:00 - 20/09/2025 13:45:00","BZN|PT","Without Sequence","1.73","",""
"20/09/2025 13:45:00 - 20/09/2025 14:00:00","BZN|PT","Without Sequence","1.73","",""
"20/09/2025 14:00:00 - 20/09/2025 14:15:00","BZN|PT","Without Sequence","1.73","",""
"20/09/2025 14:15:00 - 20/09/2025 14:30:00","BZN|PT","Without Sequence","1.73","",""
"20/09/2025 14:30:00 - 20/09/2025 14:45:00","BZN|PT","Without Sequence","1.73","",""
"20/09/2025 14:45:00 - 20/09/2025 15:00:00","BZN|PT","Without Sequence","1.73","",""
"20/09/2025 15:00:00 - 20/09/2025 15:15:00","BZN|PT","Without Sequence","0.65","",""
"20/09/2025 15:15:00 - 20/09/2025 15:30:00","BZN|PT","Without Sequence","0.65","",""
"20/09/2025 15:30:00 - 20/09/2025 15:45:00","BZN|PT","Without Sequence","0.65","",""
"20/09/2025 15:45:00 - 20/09/2025 16:00:00","BZN|PT","Without Sequence","0.65","",""
"20/09/2025 16:00:00 - 20/09/2025 16:15:00","BZN|PT","Without Sequence","4.31","",""
"20/09/2025 16:15:00 - 20/09/2025 16:30:00","BZN|PT","Without Sequence","4.31","",""
"20/09/2025 16:30:00 - 20/09/2025 16:45:00","BZN|PT","Without Sequence","4.31","",""
"20/09/2025 16:45:00 - 20/09/2025 17:00:00","BZN|PT","Without Sequence","4.31","",""
"20/09/2025 17:00:00 - 20/09/2025 17:15:00","BZN|PT","Without Sequence","15.43","",""
"20/09/2025 17:15:00 - 20/09/2025 17:30:00","BZN|PT","Without Sequence","15.43","",""
"20/09/2025 17:30:00 - 20/09/2025 17:45:00","BZN|PT","Without Sequence","15.43","",""
"20/09/2025 17:45:00 - 20/09/2025 18:00:00","BZN|PT","Without Sequence","15.43","",""
"20/09/2025 18:00:00 - 20/09/2025 18:15:00","BZN|PT","Without Sequence","55.08","",""
"20/09/2025 18:15:00 - 20/09/2025 18:30:00","BZN|PT","Without Sequence","55.08","",""
"20/09/2025 18:30:00 - 20/09/2025 18:45:00","BZN|PT","Without Sequence","55.08","",""
"20/09/2025 18:45:00 - 20/09/2025 19:00:00","BZN|PT","Without Sequence","55.08","",""
"20/09/2025 19:00:00 - 20/09/2025 19:15:00","BZN|PT","Without Sequence","93.56","",""
"20/09/2025 19:15:00 - 20/09/2025 19:30:00","BZN|PT","Without Sequence","93.56","",""
"20/09/2025 19:30:00 - 20/09/2025 19:45:00","BZN|PT","Without Sequence","93.56","",""
"20/09/2025 19:45:00 - 20/09/2025 20:00:00","BZN|PT","Without Sequence","93.56","",""
"20/09/2025 20:00:00 - 20/09/2025 20:15:00","BZN|PT","Without Sequence","110.36","",""
"20/09/2025 20:15:00 - 20/09/2025 20:30:00","BZN|PT","Without Sequence","110.36","",""
"20/09/2025 20:30:00 - 20/09/2025 20:45:00","BZN|PT","Without Sequence","110.36","",""
"20/09/2025 20:45:00 - 20/09/2025 21:00:00","BZN|PT","Without Sequence","110.36","",""
"20/09/2025 21:00:00 - 20/09/2025 21:15:00","BZN|PT","Without Sequence","110.91","",""
"20/09/2025 21:15:00 - 20/09/2025 21:30:00","BZN|PT","Without Sequence","110.91","",""
"20/09/2025 21:30:00 - 20/09/2025 21:45:00","BZN|PT","Without Sequence","110.91","",""
"20/09/2025 21:45:00 - 20/09/2025 22:00:00","BZN|PT","Without Sequence","110.91","",""
"20/09/2025 22:00:00 - 20/09/2025 22:15:00","BZN|PT","Without Sequence","104.60","",""
"20/09/2025 22:15:00 - 20/09/2025 22:30:00","BZN|PT","Without Sequence","104.60","",""
"20/09/2025 22:30:00 - 20/09/2025 22:45:00","BZN|PT","Without Sequence","104.60","",""
"20/09/2025 22:45:00 - 20/09/2025 23:00:00","BZN|PT","Without Sequence","104.60","",""
"20/09/2025 23:00:00 - 20/09/2025 23:15:00","BZN|PT","Without Sequence","101.00","",""
"20/09/2025 23:15:00 - 20/09/2025 23:30:00","BZN|PT","Without Sequence","101.00","",""
"20/09/2025 23:30:00 - 20/09/2025 23:45:00","BZN|PT","Without Sequence","101.00","",""
"20/09/2025 23:45:00 - 21/09/2025 00:00:00","BZN|PT","Without Sequence","101.00","",""
"21/09/2025 00:00:00 - 21/09/2025 00:15:00","BZN|PT","Without Sequence","85.80","",""
"21/09/2025 00:15:00 - 21/09/2025 00:30:00","BZN|PT","Without Sequence","85.80","",""
"21/09/2025 00:30:00 - 21/09/2025 00:45:00","BZN|PT","Without Sequence","85.80","",""
"21/09/2025 00:45:00 - 21/09/2025 01:00:00","BZN|PT","Without Sequence","85.80","",""
"21/09/2025 01:00:00 - 21/09/2025 01:15:00","BZN|PT","Without Sequence","82.85","",""
"21/09/2025 01:15:00 - 21/09/2025 01:30:00","BZN|PT","Without Sequence","82.85","",""
"21/09/2025 01:30:00 - 21/09/2025 01:45:00","BZN|PT","Without Sequence","82.85","",""
"21/09/2025 01:45:00 - 21/09/2025 02:00:00","BZN|PT","Without Sequence","82.85","",""
"21/09/2025 02:00:00 - 21/09/2025 02:15:00","BZN|PT","Without Sequence","75.94","",""
"21/09/2025 02:15:00 - 21/09/2025 02:30:00","BZN|PT","Without Sequence","75.94","",""
"21/09/2025 02:30:00 - 21/09/2025 02:45:00","BZN|PT","Without Sequence","75.94","",""
"21/09/2025 02:45:00 - 21/09/2025 03:00:00","BZN|PT","Without Sequence","75.94","",""
"21/09/2025 03:00:00 - 21/09/2025 03:15:00","BZN|PT","Without Sequence","79.00","",""
"21/09/2025 03:15:00 - 21/09/2025 03:30:00","BZN|PT","Without Sequence","79.00","",""
"21/09/2025 03:30:00 - 21/09/2025 03:45:00","BZN|PT","Without Sequence","79.00","",""
"21/09/2025 03:45:00 - 21/09/2025 04:00:00","BZN|PT","Without Sequence","79.00","",""
"21/09/2025 04:00:00 - 21/09/2025 04:15:00","BZN|PT","Without Sequence","78.97","",""
"21/09/2025 04:15:00 - 21/09/2025 04:30:00","BZN|PT","Without Sequence","78.97","",""
"21/09/2025 04:30:00 - 21/09/2025 04:45:00","BZN|PT","Without Sequence","78.97","",""
"21/09/2025 04:45:00 - 21/09/2025 05:00:00","BZN|PT","Without Sequence","78.97","",""
"21/09/2025 05:00:00 - 21/09/2025 05:15:00","BZN|PT","Without Sequence","75.35","",""
"21/09/2025 05:15:00 - 21/09/2025 05:30:00","BZN|PT","Without Sequence","75.35","",""
"21/09/2025 05:30:00 - 21/09/2025 05:45:00","BZN|PT","Without Sequence","75.35","",""
"21/09/2025 05:45:00 - 21/09/2025 06:00:00","BZN|PT","Without Sequence","75.35","",""
"21/09/2025 06:00:00 - 21/09/2025 06:15:00","BZN|PT","Without Sequence","75.94","",""
"21/09/2025 06:15:00 - 21/09/2025 06:30:00","BZN|PT","Without Sequence","75.94","",""
"21/09/2025 06:30:00 - 21/09/2025 06:45:00","BZN|PT","Without Sequence","75.94","",""
"21/09/2025 06:45:00 - 21/09/2025 07:00:00","BZN|PT","Without Sequence","75.94","",""
"21/09/2025 07:00:00 - 21/09/2025 07:15:00","BZN|PT","Without Sequence","85.00","",""
"21/09/2025 07:15:00 - 21/09/2025 07:30:00","BZN|PT","Without Sequence","85.00","",""
"21/09/2025 07:30:00 - 21/09/2025 07:45:00","BZN|PT","Without Sequence","85.00","",""
"21/09/2025 07:45:00 - 21/09/2025 08:00:00","BZN|PT","Without Sequence","85.00","",""
"21/09/2025 08:00:00 - 21/09/2025 08:15:00","BZN|PT","Without Sequence","69.38","",""
"21/09/2025 08:15:00 - 21/09/2025 08:30:00","BZN|PT","Without Sequence","69.38","",""
"21/09/2025 08:30:00 - 21/09/2025 08:45:00","BZN|PT","Without Sequence","69.38","",""
"21/09/2025 08:45:00 - 21/09/2025 09:00:00","BZN|PT","Without Sequence","69.38","",""
"21/09/2025 09:00:00 - 21/09/2025 09:15:00","BZN|PT","Without Sequence","26.20","",""
"21/09/2025 09:15:00 - 21/09/2025 09:30:00","BZN|PT","Without Sequence","26.20","",""
"21/09/2025 09:30:00 - 21/09/2025 09:45:00","BZN|PT","Without Sequence","26.20","",""
"21/09/2025 09:45:00 - 21/09/2025 10:00:00","BZN|PT","Without Sequence","26.20","",""
"21/09/2025 10:00:00 - 21/09/2025 10:15:00","BZN|PT","Without Sequence","10.00","",""
"21/09/2025 10:15:00 - 21/09/2025 10:30:00","BZN|PT","Without Sequence","10.00","",""
"21/09/2025 10:30:00 - 21/09/2025 10:45:00","BZN|PT","Without Sequence","10.00","",""
"21/09/2025 10:45:00 - 21/09/2025 11:00:00","BZN|PT","Without Sequence","10.00","",""
"21/09/2025 11:00:00 - 21/09/2025 11:15:00","BZN|PT","Without Sequence","0.65","",""
"21/09/2025 11:15:00 - 21/09/2025 11:30:00","BZN|PT","Without Sequence","0.65","",""
"21/09/2025 11:30:00 - 21/09/2025 11:45:00","BZN|PT","Without Sequence","0.65","",""
"21/09/2025 11:45:00 - 21/09/2025 12:00:00","BZN|PT","Without Sequence","0.65","",""
"21/09/2025 12:00:00 - 21/09/2025 12:15:00","BZN|PT","Without Sequence","0.00","",""
"21/09/2025 12:15:00 - 21/09/2025 12:30:00","BZN|PT","Without Sequence","0.00","",""
"21/09/2025 12:30:00 - 21/09/2025 12:45:00","BZN|PT","Without Sequence","0.00","",""
"21/09/2025 12:45:00 - 21/09/2025 13:00:00","BZN|PT","Without Sequence","0.00","",""
"21/09/2025 13:00:00 - 21/09/2025 13:15:00","BZN|PT","Without Sequence","0.00","",""
"21/09/2025 13:15:00 - 21/09/2025 13:30:00","BZN|PT","Without Sequence","0.00","",""
"21/09/2025 13:30:00 - 21/09/2025 13:45:00","BZN|PT","Without Sequence","0.00","",""
"21/09/2025 13:45:00 - 21/09/2025 14:00:00","BZN|PT","Without Sequence","0.00","",""
"21/09/2025 14:00:00 - 21/09/2025 14:15:00","BZN|PT","Without Sequence","-0.01","",""
"21/09/2025 14:15:00 - 21/09/2025 14:30:00","BZN|PT","Without Sequence","-0.01","",""
"21/09/2025 14:30:00 - 21/09/2025 14:45:00","BZN|PT","Without Sequence","-0.01","",""
"21/09/2025 14:45:00 - 21/09/2025 15:00:00","BZN|PT","Without Sequence","-0.01","",""
"21/09/2025 15:00:00 - 21/09/2025 15:15:00","BZN|PT","Without Sequence","-0.50","",""
