"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"27/07/2024 23:00:00 - 28/07/2024 00:00:00","BZN|PT","Without Sequence","104.61","",""
"28/07/2024 00:00:00 - 28/07/2024 01:00:00","BZN|PT","Without Sequence","108.33","",""
"28/07/2024 01:00:00 - 28/07/2024 02:00:00","BZN|PT","Without Sequence","105.25","",""
"28/07/2024 02:00:00 - 28/07/2024 03:00:00","BZN|PT","Without Sequence","98.88","",""
"28/07/2024 03:00:00 - 28/07/2024 04:00:00","BZN|PT","Without Sequence","101.87","",""
"28/07/2024 04:00:00 - 28/07/2024 05:00:00","BZN|PT","Without Sequence","101.87","",""
"28/07/2024 05:00:00 - 28/07/2024 06:00:00","BZN|PT","Without Sequence","102.87","",""
"28/07/2024 06:00:00 - 28/07/2024 07:00:00","BZN|PT","Without Sequence","104.07","",""
"28/07/2024 07:00:00 - 28/07/2024 08:00:00","BZN|PT","Without Sequence","103.87","",""
"28/07/2024 08:00:00 - 28/07/2024 09:00:00","BZN|PT","Without Sequence","70.00","",""
"28/07/2024 09:00:00 - 28/07/2024 10:00:00","BZN|PT","Without Sequence","50.00","",""
"28/07/2024 10:00:00 - 28/07/2024 11:00:00","BZN|PT","Without Sequence","0.44","",""
"28/07/2024 11:00:00 - 28/07/2024 12:00:00","BZN|PT","Without Sequence","0.00","",""
"28/07/2024 12:00:00 - 28/07/2024 13:00:00","BZN|PT","Without Sequence","0.00","",""
"28/07/2024 13:00:00 - 28/07/2024 14:00:00","BZN|PT","Without Sequence","0.00","",""
"28/07/2024 14:00:00 - 28/07/2024 15:00:00","BZN|PT","Without Sequence","0.00","",""
"28/07/2024 15:00:00 - 28/07/2024 16:00:00","BZN|PT","Without Sequence","0.00","",""
"28/07/2024 16:00:00 - 28/07/2024 17:00:00","BZN|PT","Without Sequence","0.00","",""
"28/07/2024 17:00:00 - 28/07/2024 18:00:00","BZN|PT","Without Sequence","0.15","",""
"28/07/2024 18:00:00 - 28/07/2024 19:00:00","BZN|PT","Without Sequence","41.26","",""
"28/07/2024 19:00:00 - 28/07/2024 20:00:00","BZN|PT","Without Sequence","66.84","",""
"28/07/2024 20:00:00 - 28/07/2024 21:00:00","BZN|PT","Without Sequence","105.47","",""
"28/07/2024 21:00:00 - 28/07/2024 22:00:00","BZN|PT","Without Sequence","115.98","",""
"28/07/2024 22:00:00 - 28/07/2024 23:00:00","BZN|PT","Without Sequence","125.50","",""
"28/07/2024 23:00:00 - 29/07/2024 00:00:00","BZN|PT","Without Sequence","117.20","",""
"29/07/2024 00:00:00 - 29/07/2024 01:00:00","BZN|PT","Without Sequence","113.64","",""
"29/07/2024 01:00:00 - 29/07/2024 02:00:00","BZN|PT","Without Sequence","110.98","",""
"29/07/2024 02:00:00 - 29/07/2024 03:00:00","BZN|PT","Without Sequence","106.91","",""
"29/07/2024 03:00:00 - 29/07/2024 04:00:00","BZN|PT","Without Sequence","106.41","",""
"29/07/2024 04:00:00 - 29/07/2024 05:00:00","BZN|PT","Without Sequence","106.91","",""
"29/07/2024 05:00:00 - 29/07/2024 06:00:00","BZN|PT","Without Sequence","106.91","",""
"29/07/2024 06:00:00 - 29/07/2024 07:00:00","BZN|PT","Without Sequence","109.15","",""
"29/07/2024 07:00:00 - 29/07/2024 08:00:00","BZN|PT","Without Sequence","112.03","",""
"29/07/2024 08:00:00 - 29/07/2024 09:00:00","BZN|PT","Without Sequence","112.46","",""
"29/07/2024 09:00:00 - 29/07/2024 10:00:00","BZN|PT","Without Sequence","111.93","",""
"29/07/2024 10:00:00 - 29/07/2024 11:00:00","BZN|PT","Without Sequence","111.41","",""
"29/07/2024 11:00:00 - 29/07/2024 12:00:00","BZN|PT","Without Sequence","106.91","",""
"29/07/2024 12:00:00 - 29/07/2024 13:00:00","BZN|PT","Without Sequence","104.31","",""
"29/07/2024 13:00:00 - 29/07/2024 14:00:00","BZN|PT","Without Sequence","100.00","",""
"29/07/2024 14:00:00 - 29/07/2024 15:00:00","BZN|PT","Without Sequence","99.09","",""
"29/07/2024 15:00:00 - 29/07/2024 16:00:00","BZN|PT","Without Sequence","93.00","",""
"29/07/2024 16:00:00 - 29/07/2024 17:00:00","BZN|PT","Without Sequence","93.56","",""
"29/07/2024 17:00:00 - 29/07/2024 18:00:00","BZN|PT","Without Sequence","102.76","",""
"29/07/2024 18:00:00 - 29/07/2024 19:00:00","BZN|PT","Without Sequence","106.41","",""
"29/07/2024 19:00:00 - 29/07/2024 20:00:00","BZN|PT","Without Sequence","107.67","",""
"29/07/2024 20:00:00 - 29/07/2024 21:00:00","BZN|PT","Without Sequence","112.22","",""
"29/07/2024 21:00:00 - 29/07/2024 22:00:00","BZN|PT","Without Sequence","135.01","",""
"29/07/2024 22:00:00 - 29/07/2024 23:00:00","BZN|PT","Without Sequence","129.00","",""
"29/07/2024 23:00:00 - 30/07/2024 00:00:00","BZN|PT","Without Sequence","111.98","",""
"30/07/2024 00:00:00 - 30/07/2024 01:00:00","BZN|PT","Without Sequence","110.20","",""
"30/07/2024 01:00:00 - 30/07/2024 02:00:00","BZN|PT","Without Sequence","108.83","",""
"30/07/2024 02:00:00 - 30/07/2024 03:00:00","BZN|PT","Without Sequence","107.83","",""
"30/07/2024 03:00:00 - 30/07/2024 04:00:00","BZN|PT","Without Sequence","108.33","",""
"30/07/2024 04:00:00 - 30/07/2024 05:00:00","BZN|PT","Without Sequence","108.48","",""
"30/07/2024 05:00:00 - 30/07/2024 06:00:00","BZN|PT","Without Sequence","108.95","",""
"30/07/2024 06:00:00 - 30/07/2024 07:00:00","BZN|PT","Without Sequence","109.13","",""
"30/07/2024 07:00:00 - 30/07/2024 08:00:00","BZN|PT","Without Sequence","111.43","",""
"30/07/2024 08:00:00 - 30/07/2024 09:00:00","BZN|PT","Without Sequence","110.06","",""
"30/07/2024 09:00:00 - 30/07/2024 10:00:00","BZN|PT","Without Sequence","106.23","",""
"30/07/2024 10:00:00 - 30/07/2024 11:00:00","BZN|PT","Without Sequence","88.50","",""
"30/07/2024 11:00:00 - 30/07/2024 12:00:00","BZN|PT","Without Sequence","76.59","",""
"30/07/2024 12:00:00 - 30/07/2024 13:00:00","BZN|PT","Without Sequence","76.59","",""
"30/07/2024 13:00:00 - 30/07/2024 14:00:00","BZN|PT","Without Sequence","75.00","",""
"30/07/2024 14:00:00 - 30/07/2024 15:00:00","BZN|PT","Without Sequence","74.98","",""
"30/07/2024 15:00:00 - 30/07/2024 16:00:00","BZN|PT","Without Sequence","68.43","",""
"30/07/2024 16:00:00 - 30/07/2024 17:00:00","BZN|PT","Without Sequence","64.00","",""
"30/07/2024 17:00:00 - 30/07/2024 18:00:00","BZN|PT","Without Sequence","73.99","",""
"30/07/2024 18:00:00 - 30/07/2024 19:00:00","BZN|PT","Without Sequence","83.74","",""
"30/07/2024 19:00:00 - 30/07/2024 20:00:00","BZN|PT","Without Sequence","108.31","",""
"30/07/2024 20:00:00 - 30/07/2024 21:00:00","BZN|PT","Without Sequence","113.03","",""
"30/07/2024 21:00:00 - 30/07/2024 22:00:00","BZN|PT","Without Sequence","142.48","",""
"30/07/2024 22:00:00 - 30/07/2024 23:00:00","BZN|PT","Without Sequence","142.48","",""
"30/07/2024 23:00:00 - 31/07/2024 00:00:00","BZN|PT","Without Sequence","117.00","",""
"31/07/2024 00:00:00 - 31/07/2024 01:00:00","BZN|PT","Without Sequence","115.82","",""
"31/07/2024 01:00:00 - 31/07/2024 02:00:00","BZN|PT","Without Sequence","112.14","",""
"31/07/2024 02:00:00 - 31/07/2024 03:00:00","BZN|PT","Without Sequence","111.14","",""
"31/07/2024 03:00:00 - 31/07/2024 04:00:00","BZN|PT","Without Sequence","112.14","",""
"31/07/2024 04:00:00 - 31/07/2024 05:00:00","BZN|PT","Without Sequence","112.44","",""
"31/07/2024 05:00:00 - 31/07/2024 06:00:00","BZN|PT","Without Sequence","113.03","",""
"31/07/2024 06:00:00 - 31/07/2024 07:00:00","BZN|PT","Without Sequence","115.34","",""
"31/07/2024 07:00:00 - 31/07/2024 08:00:00","BZN|PT","Without Sequence","118.48","",""
"31/07/2024 08:00:00 - 31/07/2024 09:00:00","BZN|PT","Without Sequence","115.34","",""
"31/07/2024 09:00:00 - 31/07/2024 10:00:00","BZN|PT","Without Sequence","111.14","",""
"31/07/2024 10:00:00 - 31/07/2024 11:00:00","BZN|PT","Without Sequence","110.33","",""
"31/07/2024 11:00:00 - 31/07/2024 12:00:00","BZN|PT","Without Sequence","86.10","",""
"31/07/2024 12:00:00 - 31/07/2024 13:00:00","BZN|PT","Without Sequence","82.10","",""
"31/07/2024 13:00:00 - 31/07/2024 14:00:00","BZN|PT","Without Sequence","81.97","",""
"31/07/2024 14:00:00 - 31/07/2024 15:00:00","BZN|PT","Without Sequence","81.71","",""
"31/07/2024 15:00:00 - 31/07/2024 16:00:00","BZN|PT","Without Sequence","80.01","",""
"31/07/2024 16:00:00 - 31/07/2024 17:00:00","BZN|PT","Without Sequence","79.59","",""
"31/07/2024 17:00:00 - 31/07/2024 18:00:00","BZN|PT","Without Sequence","79.80","",""
"31/07/2024 18:00:00 - 31/07/2024 19:00:00","BZN|PT","Without Sequence","94.37","",""
"31/07/2024 19:00:00 - 31/07/2024 20:00:00","BZN|PT","Without Sequence","111.14","",""
"31/07/2024 20:00:00 - 31/07/2024 21:00:00","BZN|PT","Without Sequence","117.53","",""
"31/07/2024 21:00:00 - 31/07/2024 22:00:00","BZN|PT","Without Sequence","142.48","",""
"31/07/2024 22:00:00 - 31/07/2024 23:00:00","BZN|PT","Without Sequence","132.40","",""
"31/07/2024 23:00:00 - 01/08/2024 00:00:00","BZN|PT","Without Sequence","116.98","",""
"01/08/2024 00:00:00 - 01/08/2024 01:00:00","BZN|PT","Without Sequence","117.02","",""
"01/08/2024 01:00:00 - 01/08/2024 02:00:00","BZN|PT","Without Sequence","113.14","",""
"01/08/2024 02:00:00 - 01/08/2024 03:00:00","BZN|PT","Without Sequence","112.38","",""
"01/08/2024 03:00:00 - 01/08/2024 04:00:00","BZN|PT","Without Sequence","112.64","",""
"01/08/2024 04:00:00 - 01/08/2024 05:00:00","BZN|PT","Without Sequence","112.58","",""
"01/08/2024 05:00:00 - 01/08/2024 06:00:00","BZN|PT","Without Sequence","112.88","",""
"01/08/2024 06:00:00 - 01/08/2024 07:00:00","BZN|PT","Without Sequence","116.84","",""
"01/08/2024 07:00:00 - 01/08/2024 08:00:00","BZN|PT","Without Sequence","120.72","",""
"01/08/2024 08:00:00 - 01/08/2024 09:00:00","BZN|PT","Without Sequence","116.84","",""
"01/08/2024 09:00:00 - 01/08/2024 10:00:00","BZN|PT","Without Sequence","112.82","",""
"01/08/2024 10:00:00 - 01/08/2024 11:00:00","BZN|PT","Without Sequence","111.92","",""
"01/08/2024 11:00:00 - 01/08/2024 12:00:00","BZN|PT","Without Sequence","98.00","",""
"01/08/2024 12:00:00 - 01/08/2024 13:00:00","BZN|PT","Without Sequence","92.98","",""
"01/08/2024 13:00:00 - 01/08/2024 14:00:00","BZN|PT","Without Sequence","92.79","",""
"01/08/2024 14:00:00 - 01/08/2024 15:00:00","BZN|PT","Without Sequence","88.99","",""
"01/08/2024 15:00:00 - 01/08/2024 16:00:00","BZN|PT","Without Sequence","83.00","",""
"01/08/2024 16:00:00 - 01/08/2024 17:00:00","BZN|PT","Without Sequence","81.80","",""
"01/08/2024 17:00:00 - 01/08/2024 18:00:00","BZN|PT","Without Sequence","81.80","",""
"01/08/2024 18:00:00 - 01/08/2024 19:00:00","BZN|PT","Without Sequence","94.37","",""
"01/08/2024 19:00:00 - 01/08/2024 20:00:00","BZN|PT","Without Sequence","109.20","",""
"01/08/2024 20:00:00 - 01/08/2024 21:00:00","BZN|PT","Without Sequence","117.60","",""
"01/08/2024 21:00:00 - 01/08/2024 22:00:00","BZN|PT","Without Sequence","132.66","",""
"01/08/2024 22:00:00 - 01/08/2024 23:00:00","BZN|PT","Without Sequence","125.50","",""
"01/08/2024 23:00:00 - 02/08/2024 00:00:00","BZN|PT","Without Sequence","117.14","",""
"02/08/2024 00:00:00 - 02/08/2024 01:00:00","BZN|PT","Without Sequence","113.84","",""
"02/08/2024 01:00:00 - 02/08/2024 02:00:00","BZN|PT","Without Sequence","114.24","",""
"02/08/2024 02:00:00 - 02/08/2024 03:00:00","BZN|PT","Without Sequence","111.64","",""
"02/08/2024 03:00:00 - 02/08/2024 04:00:00","BZN|PT","Without Sequence","112.64","",""
"02/08/2024 04:00:00 - 02/08/2024 05:00:00","BZN|PT","Without Sequence","111.64","",""
"02/08/2024 05:00:00 - 02/08/2024 06:00:00","BZN|PT","Without Sequence","111.64","",""
"02/08/2024 06:00:00 - 02/08/2024 07:00:00","BZN|PT","Without Sequence","112.64","",""
"02/08/2024 07:00:00 - 02/08/2024 08:00:00","BZN|PT","Without Sequence","114.00","",""
"02/08/2024 08:00:00 - 02/08/2024 09:00:00","BZN|PT","Without Sequence","109.92","",""
"02/08/2024 09:00:00 - 02/08/2024 10:00:00","BZN|PT","Without Sequence","104.42","",""
"02/08/2024 10:00:00 - 02/08/2024 11:00:00","BZN|PT","Without Sequence","75.59","",""
"02/08/2024 11:00:00 - 02/08/2024 12:00:00","BZN|PT","Without Sequence","65.16","",""
"02/08/2024 12:00:00 - 02/08/2024 13:00:00","BZN|PT","Without Sequence","69.83","",""
"02/08/2024 13:00:00 - 02/08/2024 14:00:00","BZN|PT","Without Sequence","60.00","",""
"02/08/2024 14:00:00 - 02/08/2024 15:00:00","BZN|PT","Without Sequence","58.10","",""
"02/08/2024 15:00:00 - 02/08/2024 16:00:00","BZN|PT","Without Sequence","52.43","",""
"02/08/2024 16:00:00 - 02/08/2024 17:00:00","BZN|PT","Without Sequence","49.95","",""
"02/08/2024 17:00:00 - 02/08/2024 18:00:00","BZN|PT","Without Sequence","58.77","",""
"02/08/2024 18:00:00 - 02/08/2024 19:00:00","BZN|PT","Without Sequence","65.00","",""
"02/08/2024 19:00:00 - 02/08/2024 20:00:00","BZN|PT","Without Sequence","88.00","",""
"02/08/2024 20:00:00 - 02/08/2024 21:00:00","BZN|PT","Without Sequence","114.00","",""
"02/08/2024 21:00:00 - 02/08/2024 22:00:00","BZN|PT","Without Sequence","128.53","",""
"02/08/2024 22:00:00 - 02/08/2024 23:00:00","BZN|PT","Without Sequence","126.63","",""
"02/08/2024 23:00:00 - 03/08/2024 00:00:00","BZN|PT","Without Sequence","115.36","",""
"03/08/2024 00:00:00 - 03/08/2024 01:00:00","BZN|PT","Without Sequence","119.34","",""
"03/08/2024 01:00:00 - 03/08/2024 02:00:00","BZN|PT","Without Sequence","116.10","",""
"03/08/2024 02:00:00 - 03/08/2024 03:00:00","BZN|PT","Without Sequence","113.85","",""
"03/08/2024 03:00:00 - 03/08/2024 04:00:00","BZN|PT","Without Sequence","113.85","",""
"03/08/2024 04:00:00 - 03/08/2024 05:00:00","BZN|PT","Without Sequence","112.37","",""
"03/08/2024 05:00:00 - 03/08/2024 06:00:00","BZN|PT","Without Sequence","112.67","",""
"03/08/2024 06:00:00 - 03/08/2024 07:00:00","BZN|PT","Without Sequence","114.30","",""
"03/08/2024 07:00:00 - 03/08/2024 08:00:00","BZN|PT","Without Sequence","115.65","",""
"03/08/2024 08:00:00 - 03/08/2024 09:00:00","BZN|PT","Without Sequence","103.02","",""
"03/08/2024 09:00:00 - 03/08/2024 10:00:00","BZN|PT","Without Sequence","68.30","",""
"03/08/2024 10:00:00 - 03/08/2024 11:00:00","BZN|PT","Without Sequence","32.44","",""
"03/08/2024 11:00:00 - 03/08/2024 12:00:00","BZN|PT","Without Sequence","20.36","",""
"03/08/2024 12:00:00 - 03/08/2024 13:00:00","BZN|PT","Without Sequence","14.66","",""
"03/08/2024 13:00:00 - 03/08/2024 14:00:00","BZN|PT","Without Sequence","6.41","",""
"03/08/2024 14:00:00 - 03/08/2024 15:00:00","BZN|PT","Without Sequence","5.00","",""
"03/08/2024 15:00:00 - 03/08/2024 16:00:00","BZN|PT","Without Sequence","10.07","",""
"03/08/2024 16:00:00 - 03/08/2024 17:00:00","BZN|PT","Without Sequence","10.20","",""
"03/08/2024 17:00:00 - 03/08/2024 18:00:00","BZN|PT","Without Sequence","20.00","",""
"03/08/2024 18:00:00 - 03/08/2024 19:00:00","BZN|PT","Without Sequence","58.75","",""
"03/08/2024 19:00:00 - 03/08/2024 20:00:00","BZN|PT","Without Sequence","80.00","",""
"03/08/2024 20:00:00 - 03/08/2024 21:00:00","BZN|PT","Without Sequence","121.49","",""
"03/08/2024 21:00:00 - 03/08/2024 22:00:00","BZN|PT","Without Sequence","136.53","",""
"03/08/2024 22:00:00 - 03/08/2024 23:00:00","BZN|PT","Without Sequence","131.49","",""
"03/08/2024 23:00:00 - 04/08/2024 00:00:00","BZN|PT","Without Sequence","126.63","",""
"04/08/2024 00:00:00 - 04/08/2024 01:00:00","BZN|PT","Without Sequence","115.34","",""
"04/08/2024 01:00:00 - 04/08/2024 02:00:00","BZN|PT","Without Sequence","112.82","",""
"04/08/2024 02:00:00 - 04/08/2024 03:00:00","BZN|PT","Without Sequence","106.00","",""
"04/08/2024 03:00:00 - 04/08/2024 04:00:00","BZN|PT","Without Sequence","111.47","",""
"04/08/2024 04:00:00 - 04/08/2024 05:00:00","BZN|PT","Without Sequence","111.92","",""
"04/08/2024 05:00:00 - 04/08/2024 06:00:00","BZN|PT","Without Sequence","113.27","",""
"04/08/2024 06:00:00 - 04/08/2024 07:00:00","BZN|PT","Without Sequence","113.72","",""
"04/08/2024 07:00:00 - 04/08/2024 08:00:00","BZN|PT","Without Sequence","113.53","",""
"04/08/2024 08:00:00 - 04/08/2024 09:00:00","BZN|PT","Without Sequence","97.89","",""
"04/08/2024 09:00:00 - 04/08/2024 10:00:00","BZN|PT","Without Sequence","68.10","",""
"04/08/2024 10:00:00 - 04/08/2024 11:00:00","BZN|PT","Without Sequence","15.00","",""
"04/08/2024 11:00:00 - 04/08/2024 12:00:00","BZN|PT","Without Sequence","2.05","",""
"04/08/2024 12:00:00 - 04/08/2024 13:00:00","BZN|PT","Without Sequence","0.44","",""
"04/08/2024 13:00:00 - 04/08/2024 14:00:00","BZN|PT","Without Sequence","4.55","",""
"04/08/2024 14:00:00 - 04/08/2024 15:00:00","BZN|PT","Without Sequence","10.00","",""
"04/08/2024 15:00:00 - 04/08/2024 16:00:00","BZN|PT","Without Sequence","2.00","",""
"04/08/2024 16:00:00 - 04/08/2024 17:00:00","BZN|PT","Without Sequence","1.45","",""
"04/08/2024 17:00:00 - 04/08/2024 18:00:00","BZN|PT","Without Sequence","22.05","",""
"04/08/2024 18:00:00 - 04/08/2024 19:00:00","BZN|PT","Without Sequence","63.37","",""
"04/08/2024 19:00:00 - 04/08/2024 20:00:00","BZN|PT","Without Sequence","82.97","",""
"04/08/2024 20:00:00 - 04/08/2024 21:00:00","BZN|PT","Without Sequence","123.44","",""
"04/08/2024 21:00:00 - 04/08/2024 22:00:00","BZN|PT","Without Sequence","142.76","",""
"04/08/2024 22:00:00 - 04/08/2024 23:00:00","BZN|PT","Without Sequence","144.24","",""
"04/08/2024 23:00:00 - 05/08/2024 00:00:00","BZN|PT","Without Sequence","133.06","",""
"05/08/2024 00:00:00 - 05/08/2024 01:00:00","BZN|PT","Without Sequence","119.96","",""
"05/08/2024 01:00:00 - 05/08/2024 02:00:00","BZN|PT","Without Sequence","116.42","",""
"05/08/2024 02:00:00 - 05/08/2024 03:00:00","BZN|PT","Without Sequence","114.17","",""
"05/08/2024 03:00:00 - 05/08/2024 04:00:00","BZN|PT","Without Sequence","115.97","",""
"05/08/2024 04:00:00 - 05/08/2024 05:00:00","BZN|PT","Without Sequence","115.97","",""
"05/08/2024 05:00:00 - 05/08/2024 06:00:00","BZN|PT","Without Sequence","118.04","",""
"05/08/2024 06:00:00 - 05/08/2024 07:00:00","BZN|PT","Without Sequence","121.28","",""
"05/08/2024 07:00:00 - 05/08/2024 08:00:00","BZN|PT","Without Sequence","126.10","",""
"05/08/2024 08:00:00 - 05/08/2024 09:00:00","BZN|PT","Without Sequence","123.00","",""
"05/08/2024 09:00:00 - 05/08/2024 10:00:00","BZN|PT","Without Sequence","117.23","",""
"05/08/2024 10:00:00 - 05/08/2024 11:00:00","BZN|PT","Without Sequence","114.17","",""
"05/08/2024 11:00:00 - 05/08/2024 12:00:00","BZN|PT","Without Sequence","88.62","",""
"05/08/2024 12:00:00 - 05/08/2024 13:00:00","BZN|PT","Without Sequence","83.01","",""
"05/08/2024 13:00:00 - 05/08/2024 14:00:00","BZN|PT","Without Sequence","82.59","",""
"05/08/2024 14:00:00 - 05/08/2024 15:00:00","BZN|PT","Without Sequence","82.10","",""
"05/08/2024 15:00:00 - 05/08/2024 16:00:00","BZN|PT","Without Sequence","81.58","",""
"05/08/2024 16:00:00 - 05/08/2024 17:00:00","BZN|PT","Without Sequence","81.45","",""
"05/08/2024 17:00:00 - 05/08/2024 18:00:00","BZN|PT","Without Sequence","81.97","",""
"05/08/2024 18:00:00 - 05/08/2024 19:00:00","BZN|PT","Without Sequence","86.69","",""
"05/08/2024 19:00:00 - 05/08/2024 20:00:00","BZN|PT","Without Sequence","118.85","",""
"05/08/2024 20:00:00 - 05/08/2024 21:00:00","BZN|PT","Without Sequence","129.38","",""
"05/08/2024 21:00:00 - 05/08/2024 22:00:00","BZN|PT","Without Sequence","150.89","",""
"05/08/2024 22:00:00 - 05/08/2024 23:00:00","BZN|PT","Without Sequence","140.00","",""
"05/08/2024 23:00:00 - 06/08/2024 00:00:00","BZN|PT","Without Sequence","126.34","",""
"06/08/2024 00:00:00 - 06/08/2024 01:00:00","BZN|PT","Without Sequence","114.76","",""
"06/08/2024 01:00:00 - 06/08/2024 02:00:00","BZN|PT","Without Sequence","109.86","",""
"06/08/2024 02:00:00 - 06/08/2024 03:00:00","BZN|PT","Without Sequence","100.00","",""
"06/08/2024 03:00:00 - 06/08/2024 04:00:00","BZN|PT","Without Sequence","110.56","",""
"06/08/2024 04:00:00 - 06/08/2024 05:00:00","BZN|PT","Without Sequence","110.09","",""
"06/08/2024 05:00:00 - 06/08/2024 06:00:00","BZN|PT","Without Sequence","113.32","",""
"06/08/2024 06:00:00 - 06/08/2024 07:00:00","BZN|PT","Without Sequence","119.69","",""
"06/08/2024 07:00:00 - 06/08/2024 08:00:00","BZN|PT","Without Sequence","130.00","",""
"06/08/2024 08:00:00 - 06/08/2024 09:00:00","BZN|PT","Without Sequence","120.30","",""
"06/08/2024 09:00:00 - 06/08/2024 10:00:00","BZN|PT","Without Sequence","110.56","",""
"06/08/2024 10:00:00 - 06/08/2024 11:00:00","BZN|PT","Without Sequence","102.73","",""
"06/08/2024 11:00:00 - 06/08/2024 12:00:00","BZN|PT","Without Sequence","90.00","",""
"06/08/2024 12:00:00 - 06/08/2024 13:00:00","BZN|PT","Without Sequence","83.78","",""
"06/08/2024 13:00:00 - 06/08/2024 14:00:00","BZN|PT","Without Sequence","83.40","",""
"06/08/2024 14:00:00 - 06/08/2024 15:00:00","BZN|PT","Without Sequence","83.18","",""
"06/08/2024 15:00:00 - 06/08/2024 16:00:00","BZN|PT","Without Sequence","82.44","",""
"06/08/2024 16:00:00 - 06/08/2024 17:00:00","BZN|PT","Without Sequence","82.31","",""
"06/08/2024 17:00:00 - 06/08/2024 18:00:00","BZN|PT","Without Sequence","83.18","",""
"06/08/2024 18:00:00 - 06/08/2024 19:00:00","BZN|PT","Without Sequence","90.40","",""
"06/08/2024 19:00:00 - 06/08/2024 20:00:00","BZN|PT","Without Sequence","113.32","",""
"06/08/2024 20:00:00 - 06/08/2024 21:00:00","BZN|PT","Without Sequence","123.21","",""
"06/08/2024 21:00:00 - 06/08/2024 22:00:00","BZN|PT","Without Sequence","132.34","",""
"06/08/2024 22:00:00 - 06/08/2024 23:00:00","BZN|PT","Without Sequence","126.10","",""
"06/08/2024 23:00:00 - 07/08/2024 00:00:00","BZN|PT","Without Sequence","117.86","",""
"07/08/2024 00:00:00 - 07/08/2024 01:00:00","BZN|PT","Without Sequence","107.22","",""
"07/08/2024 01:00:00 - 07/08/2024 02:00:00","BZN|PT","Without Sequence","107.22","",""
