"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2022 00:00:00 - 12/01/2022 01:00:00","BZN|PT","Without Sequence","196.65","",""
"12/01/2022 01:00:00 - 12/01/2022 02:00:00","BZN|PT","Without Sequence","187.10","",""
"12/01/2022 02:00:00 - 12/01/2022 03:00:00","BZN|PT","Without Sequence","184.27","",""
"12/01/2022 03:00:00 - 12/01/2022 04:00:00","BZN|PT","Without Sequence","179.58","",""
"12/01/2022 04:00:00 - 12/01/2022 05:00:00","BZN|PT","Without Sequence","178.33","",""
"12/01/2022 05:00:00 - 12/01/2022 06:00:00","BZN|PT","Without Sequence","190.14","",""
"12/01/2022 06:00:00 - 12/01/2022 07:00:00","BZN|PT","Without Sequence","185.22","",""
"12/01/2022 07:00:00 - 12/01/2022 08:00:00","BZN|PT","Without Sequence","200.22","",""
"12/01/2022 08:00:00 - 12/01/2022 09:00:00","BZN|PT","Without Sequence","217.15","",""
"12/01/2022 09:00:00 - 12/01/2022 10:00:00","BZN|PT","Without Sequence","205.41","",""
"12/01/2022 10:00:00 - 12/01/2022 11:00:00","BZN|PT","Without Sequence","199.70","",""
"12/01/2022 11:00:00 - 12/01/2022 12:00:00","BZN|PT","Without Sequence","196.66","",""
"12/01/2022 12:00:00 - 12/01/2022 13:00:00","BZN|PT","Without Sequence","196.95","",""
"12/01/2022 13:00:00 - 12/01/2022 14:00:00","BZN|PT","Without Sequence","197.42","",""
"12/01/2022 14:00:00 - 12/01/2022 15:00:00","BZN|PT","Without Sequence","197.42","",""
"12/01/2022 15:00:00 - 12/01/2022 16:00:00","BZN|PT","Without Sequence","199.60","",""
"12/01/2022 16:00:00 - 12/01/2022 17:00:00","BZN|PT","Without Sequence","200.20","",""
"12/01/2022 17:00:00 - 12/01/2022 18:00:00","BZN|PT","Without Sequence","227.49","",""
"12/01/2022 18:00:00 - 12/01/2022 19:00:00","BZN|PT","Without Sequence","255.00","",""
"12/01/2022 19:00:00 - 12/01/2022 20:00:00","BZN|PT","Without Sequence","261.38","",""
"12/01/2022 20:00:00 - 12/01/2022 21:00:00","BZN|PT","Without Sequence","253.10","",""
"12/01/2022 21:00:00 - 12/01/2022 22:00:00","BZN|PT","Without Sequence","222.79","",""
"12/01/2022 22:00:00 - 12/01/2022 23:00:00","BZN|PT","Without Sequence","213.64","",""
"12/01/2022 23:00:00 - 13/01/2022 00:00:00","BZN|PT","Without Sequence","200.22","",""
"13/01/2022 00:00:00 - 13/01/2022 01:00:00","BZN|PT","Without Sequence","190.00","",""
"13/01/2022 01:00:00 - 13/01/2022 02:00:00","BZN|PT","Without Sequence","188.72","",""
"13/01/2022 02:00:00 - 13/01/2022 03:00:00","BZN|PT","Without Sequence","187.87","",""
"13/01/2022 03:00:00 - 13/01/2022 04:00:00","BZN|PT","Without Sequence","182.88","",""
"13/01/2022 04:00:00 - 13/01/2022 05:00:00","BZN|PT","Without Sequence","186.65","",""
"13/01/2022 05:00:00 - 13/01/2022 06:00:00","BZN|PT","Without Sequence","187.42","",""
"13/01/2022 06:00:00 - 13/01/2022 07:00:00","BZN|PT","Without Sequence","192.93","",""
"13/01/2022 07:00:00 - 13/01/2022 08:00:00","BZN|PT","Without Sequence","220.14","",""
"13/01/2022 08:00:00 - 13/01/2022 09:00:00","BZN|PT","Without Sequence","226.75","",""
"13/01/2022 09:00:00 - 13/01/2022 10:00:00","BZN|PT","Without Sequence","226.75","",""
"13/01/2022 10:00:00 - 13/01/2022 11:00:00","BZN|PT","Without Sequence","220.25","",""
"13/01/2022 11:00:00 - 13/01/2022 12:00:00","BZN|PT","Without Sequence","216.35","",""
"13/01/2022 12:00:00 - 13/01/2022 13:00:00","BZN|PT","Without Sequence","213.93","",""
"13/01/2022 13:00:00 - 13/01/2022 14:00:00","BZN|PT","Without Sequence","213.93","",""
"13/01/2022 14:00:00 - 13/01/2022 15:00:00","BZN|PT","Without Sequence","213.75","",""
"13/01/2022 15:00:00 - 13/01/2022 16:00:00","BZN|PT","Without Sequence","213.89","",""
"13/01/2022 16:00:00 - 13/01/2022 17:00:00","BZN|PT","Without Sequence","220.14","",""
"13/01/2022 17:00:00 - 13/01/2022 18:00:00","BZN|PT","Without Sequence","229.57","",""
"13/01/2022 18:00:00 - 13/01/2022 19:00:00","BZN|PT","Without Sequence","259.45","",""
"13/01/2022 19:00:00 - 13/01/2022 20:00:00","BZN|PT","Without Sequence","262.95","",""
"13/01/2022 20:00:00 - 13/01/2022 21:00:00","BZN|PT","Without Sequence","252.46","",""
"13/01/2022 21:00:00 - 13/01/2022 22:00:00","BZN|PT","Without Sequence","230.10","",""
"13/01/2022 22:00:00 - 13/01/2022 23:00:00","BZN|PT","Without Sequence","217.65","",""
"13/01/2022 23:00:00 - 14/01/2022 00:00:00","BZN|PT","Without Sequence","207.99","",""
"14/01/2022 00:00:00 - 14/01/2022 01:00:00","BZN|PT","Without Sequence","205.00","",""
"14/01/2022 01:00:00 - 14/01/2022 02:00:00","BZN|PT","Without Sequence","199.96","",""
"14/01/2022 02:00:00 - 14/01/2022 03:00:00","BZN|PT","Without Sequence","196.42","",""
"14/01/2022 03:00:00 - 14/01/2022 04:00:00","BZN|PT","Without Sequence","192.77","",""
"14/01/2022 04:00:00 - 14/01/2022 05:00:00","BZN|PT","Without Sequence","192.43","",""
"14/01/2022 05:00:00 - 14/01/2022 06:00:00","BZN|PT","Without Sequence","197.60","",""
"14/01/2022 06:00:00 - 14/01/2022 07:00:00","BZN|PT","Without Sequence","206.26","",""
"14/01/2022 07:00:00 - 14/01/2022 08:00:00","BZN|PT","Without Sequence","205.20","",""
"14/01/2022 08:00:00 - 14/01/2022 09:00:00","BZN|PT","Without Sequence","209.07","",""
"14/01/2022 09:00:00 - 14/01/2022 10:00:00","BZN|PT","Without Sequence","207.80","",""
"14/01/2022 10:00:00 - 14/01/2022 11:00:00","BZN|PT","Without Sequence","199.99","",""
"14/01/2022 11:00:00 - 14/01/2022 12:00:00","BZN|PT","Without Sequence","182.52","",""
"14/01/2022 12:00:00 - 14/01/2022 13:00:00","BZN|PT","Without Sequence","180.30","",""
"14/01/2022 13:00:00 - 14/01/2022 14:00:00","BZN|PT","Without Sequence","180.66","",""
"14/01/2022 14:00:00 - 14/01/2022 15:00:00","BZN|PT","Without Sequence","180.30","",""
"14/01/2022 15:00:00 - 14/01/2022 16:00:00","BZN|PT","Without Sequence","182.52","",""
"14/01/2022 16:00:00 - 14/01/2022 17:00:00","BZN|PT","Without Sequence","200.34","",""
"14/01/2022 17:00:00 - 14/01/2022 18:00:00","BZN|PT","Without Sequence","209.07","",""
"14/01/2022 18:00:00 - 14/01/2022 19:00:00","BZN|PT","Without Sequence","225.61","",""
"14/01/2022 19:00:00 - 14/01/2022 20:00:00","BZN|PT","Without Sequence","233.65","",""
"14/01/2022 20:00:00 - 14/01/2022 21:00:00","BZN|PT","Without Sequence","235.01","",""
"14/01/2022 21:00:00 - 14/01/2022 22:00:00","BZN|PT","Without Sequence","225.61","",""
"14/01/2022 22:00:00 - 14/01/2022 23:00:00","BZN|PT","Without Sequence","216.68","",""
"14/01/2022 23:00:00 - 15/01/2022 00:00:00","BZN|PT","Without Sequence","205.96","",""
"15/01/2022 00:00:00 - 15/01/2022 01:00:00","BZN|PT","Without Sequence","222.01","",""
"15/01/2022 01:00:00 - 15/01/2022 02:00:00","BZN|PT","Without Sequence","214.92","",""
"15/01/2022 02:00:00 - 15/01/2022 03:00:00","BZN|PT","Without Sequence","209.61","",""
"15/01/2022 03:00:00 - 15/01/2022 04:00:00","BZN|PT","Without Sequence","196.70","",""
"15/01/2022 04:00:00 - 15/01/2022 05:00:00","BZN|PT","Without Sequence","193.04","",""
"15/01/2022 05:00:00 - 15/01/2022 06:00:00","BZN|PT","Without Sequence","195.05","",""
"15/01/2022 06:00:00 - 15/01/2022 07:00:00","BZN|PT","Without Sequence","200.90","",""
"15/01/2022 07:00:00 - 15/01/2022 08:00:00","BZN|PT","Without Sequence","217.21","",""
"15/01/2022 08:00:00 - 15/01/2022 09:00:00","BZN|PT","Without Sequence","223.76","",""
"15/01/2022 09:00:00 - 15/01/2022 10:00:00","BZN|PT","Without Sequence","225.76","",""
"15/01/2022 10:00:00 - 15/01/2022 11:00:00","BZN|PT","Without Sequence","222.39","",""
"15/01/2022 11:00:00 - 15/01/2022 12:00:00","BZN|PT","Without Sequence","214.92","",""
"15/01/2022 12:00:00 - 15/01/2022 13:00:00","BZN|PT","Without Sequence","208.43","",""
"15/01/2022 13:00:00 - 15/01/2022 14:00:00","BZN|PT","Without Sequence","200.00","",""
"15/01/2022 14:00:00 - 15/01/2022 15:00:00","BZN|PT","Without Sequence","203.09","",""
"15/01/2022 15:00:00 - 15/01/2022 16:00:00","BZN|PT","Without Sequence","213.98","",""
"15/01/2022 16:00:00 - 15/01/2022 17:00:00","BZN|PT","Without Sequence","218.63","",""
"15/01/2022 17:00:00 - 15/01/2022 18:00:00","BZN|PT","Without Sequence","231.67","",""
"15/01/2022 18:00:00 - 15/01/2022 19:00:00","BZN|PT","Without Sequence","267.03","",""
"15/01/2022 19:00:00 - 15/01/2022 20:00:00","BZN|PT","Without Sequence","261.41","",""
"15/01/2022 20:00:00 - 15/01/2022 21:00:00","BZN|PT","Without Sequence","243.62","",""
"15/01/2022 21:00:00 - 15/01/2022 22:00:00","BZN|PT","Without Sequence","227.85","",""
"15/01/2022 22:00:00 - 15/01/2022 23:00:00","BZN|PT","Without Sequence","222.66","",""
"15/01/2022 23:00:00 - 16/01/2022 00:00:00","BZN|PT","Without Sequence","217.00","",""
"16/01/2022 00:00:00 - 16/01/2022 01:00:00","BZN|PT","Without Sequence","225.92","",""
"16/01/2022 01:00:00 - 16/01/2022 02:00:00","BZN|PT","Without Sequence","216.00","",""
"16/01/2022 02:00:00 - 16/01/2022 03:00:00","BZN|PT","Without Sequence","207.62","",""
"16/01/2022 03:00:00 - 16/01/2022 04:00:00","BZN|PT","Without Sequence","197.22","",""
"16/01/2022 04:00:00 - 16/01/2022 05:00:00","BZN|PT","Without Sequence","186.70","",""
"16/01/2022 05:00:00 - 16/01/2022 06:00:00","BZN|PT","Without Sequence","186.60","",""
"16/01/2022 06:00:00 - 16/01/2022 07:00:00","BZN|PT","Without Sequence","198.01","",""
"16/01/2022 07:00:00 - 16/01/2022 08:00:00","BZN|PT","Without Sequence","200.03","",""
"16/01/2022 08:00:00 - 16/01/2022 09:00:00","BZN|PT","Without Sequence","200.00","",""
"16/01/2022 09:00:00 - 16/01/2022 10:00:00","BZN|PT","Without Sequence","204.86","",""
"16/01/2022 10:00:00 - 16/01/2022 11:00:00","BZN|PT","Without Sequence","204.50","",""
"16/01/2022 11:00:00 - 16/01/2022 12:00:00","BZN|PT","Without Sequence","204.43","",""
"16/01/2022 12:00:00 - 16/01/2022 13:00:00","BZN|PT","Without Sequence","205.21","",""
"16/01/2022 13:00:00 - 16/01/2022 14:00:00","BZN|PT","Without Sequence","195.02","",""
"16/01/2022 14:00:00 - 16/01/2022 15:00:00","BZN|PT","Without Sequence","191.90","",""
"16/01/2022 15:00:00 - 16/01/2022 16:00:00","BZN|PT","Without Sequence","196.92","",""
"16/01/2022 16:00:00 - 16/01/2022 17:00:00","BZN|PT","Without Sequence","201.02","",""
"16/01/2022 17:00:00 - 16/01/2022 18:00:00","BZN|PT","Without Sequence","222.87","",""
"16/01/2022 18:00:00 - 16/01/2022 19:00:00","BZN|PT","Without Sequence","257.45","",""
"16/01/2022 19:00:00 - 16/01/2022 20:00:00","BZN|PT","Without Sequence","265.36","",""
"16/01/2022 20:00:00 - 16/01/2022 21:00:00","BZN|PT","Without Sequence","257.13","",""
"16/01/2022 21:00:00 - 16/01/2022 22:00:00","BZN|PT","Without Sequence","248.20","",""
"16/01/2022 22:00:00 - 16/01/2022 23:00:00","BZN|PT","Without Sequence","228.52","",""
"16/01/2022 23:00:00 - 17/01/2022 00:00:00","BZN|PT","Without Sequence","212.82","",""
"17/01/2022 00:00:00 - 17/01/2022 01:00:00","BZN|PT","Without Sequence","252.53","",""
"17/01/2022 01:00:00 - 17/01/2022 02:00:00","BZN|PT","Without Sequence","242.23","",""
"17/01/2022 02:00:00 - 17/01/2022 03:00:00","BZN|PT","Without Sequence","232.25","",""
"17/01/2022 03:00:00 - 17/01/2022 04:00:00","BZN|PT","Without Sequence","215.01","",""
"17/01/2022 04:00:00 - 17/01/2022 05:00:00","BZN|PT","Without Sequence","209.55","",""
"17/01/2022 05:00:00 - 17/01/2022 06:00:00","BZN|PT","Without Sequence","222.78","",""
"17/01/2022 06:00:00 - 17/01/2022 07:00:00","BZN|PT","Without Sequence","249.93","",""
"17/01/2022 07:00:00 - 17/01/2022 08:00:00","BZN|PT","Without Sequence","272.52","",""
"17/01/2022 08:00:00 - 17/01/2022 09:00:00","BZN|PT","Without Sequence","264.36","",""
"17/01/2022 09:00:00 - 17/01/2022 10:00:00","BZN|PT","Without Sequence","253.83","",""
"17/01/2022 10:00:00 - 17/01/2022 11:00:00","BZN|PT","Without Sequence","241.11","",""
"17/01/2022 11:00:00 - 17/01/2022 12:00:00","BZN|PT","Without Sequence","235.63","",""
"17/01/2022 12:00:00 - 17/01/2022 13:00:00","BZN|PT","Without Sequence","235.63","",""
"17/01/2022 13:00:00 - 17/01/2022 14:00:00","BZN|PT","Without Sequence","235.16","",""
"17/01/2022 14:00:00 - 17/01/2022 15:00:00","BZN|PT","Without Sequence","234.03","",""
"17/01/2022 15:00:00 - 17/01/2022 16:00:00","BZN|PT","Without Sequence","229.11","",""
"17/01/2022 16:00:00 - 17/01/2022 17:00:00","BZN|PT","Without Sequence","235.01","",""
"17/01/2022 17:00:00 - 17/01/2022 18:00:00","BZN|PT","Without Sequence","248.63","",""
"17/01/2022 18:00:00 - 17/01/2022 19:00:00","BZN|PT","Without Sequence","264.21","",""
"17/01/2022 19:00:00 - 17/01/2022 20:00:00","BZN|PT","Without Sequence","285.68","",""
"17/01/2022 20:00:00 - 17/01/2022 21:00:00","BZN|PT","Without Sequence","277.01","",""
"17/01/2022 21:00:00 - 17/01/2022 22:00:00","BZN|PT","Without Sequence","257.64","",""
"17/01/2022 22:00:00 - 17/01/2022 23:00:00","BZN|PT","Without Sequence","248.63","",""
"17/01/2022 23:00:00 - 18/01/2022 00:00:00","BZN|PT","Without Sequence","229.60","",""
"18/01/2022 00:00:00 - 18/01/2022 01:00:00","BZN|PT","Without Sequence","213.90","",""
"18/01/2022 01:00:00 - 18/01/2022 02:00:00","BZN|PT","Without Sequence","203.27","",""
"18/01/2022 02:00:00 - 18/01/2022 03:00:00","BZN|PT","Without Sequence","200.48","",""
"18/01/2022 03:00:00 - 18/01/2022 04:00:00","BZN|PT","Without Sequence","194.52","",""
"18/01/2022 04:00:00 - 18/01/2022 05:00:00","BZN|PT","Without Sequence","193.99","",""
"18/01/2022 05:00:00 - 18/01/2022 06:00:00","BZN|PT","Without Sequence","205.00","",""
"18/01/2022 06:00:00 - 18/01/2022 07:00:00","BZN|PT","Without Sequence","223.94","",""
"18/01/2022 07:00:00 - 18/01/2022 08:00:00","BZN|PT","Without Sequence","227.84","",""
"18/01/2022 08:00:00 - 18/01/2022 09:00:00","BZN|PT","Without Sequence","235.42","",""
"18/01/2022 09:00:00 - 18/01/2022 10:00:00","BZN|PT","Without Sequence","231.78","",""
"18/01/2022 10:00:00 - 18/01/2022 11:00:00","BZN|PT","Without Sequence","221.34","",""
"18/01/2022 11:00:00 - 18/01/2022 12:00:00","BZN|PT","Without Sequence","217.44","",""
"18/01/2022 12:00:00 - 18/01/2022 13:00:00","BZN|PT","Without Sequence","216.73","",""
"18/01/2022 13:00:00 - 18/01/2022 14:00:00","BZN|PT","Without Sequence","216.73","",""
"18/01/2022 14:00:00 - 18/01/2022 15:00:00","BZN|PT","Without Sequence","215.42","",""
"18/01/2022 15:00:00 - 18/01/2022 16:00:00","BZN|PT","Without Sequence","212.24","",""
"18/01/2022 16:00:00 - 18/01/2022 17:00:00","BZN|PT","Without Sequence","218.00","",""
"18/01/2022 17:00:00 - 18/01/2022 18:00:00","BZN|PT","Without Sequence","231.78","",""
"18/01/2022 18:00:00 - 18/01/2022 19:00:00","BZN|PT","Without Sequence","254.81","",""
"18/01/2022 19:00:00 - 18/01/2022 20:00:00","BZN|PT","Without Sequence","272.22","",""
"18/01/2022 20:00:00 - 18/01/2022 21:00:00","BZN|PT","Without Sequence","259.29","",""
"18/01/2022 21:00:00 - 18/01/2022 22:00:00","BZN|PT","Without Sequence","240.00","",""
"18/01/2022 22:00:00 - 18/01/2022 23:00:00","BZN|PT","Without Sequence","225.84","",""
"18/01/2022 23:00:00 - 19/01/2022 00:00:00","BZN|PT","Without Sequence","213.54","",""
"19/01/2022 00:00:00 - 19/01/2022 01:00:00","BZN|PT","Without Sequence","224.68","",""
"19/01/2022 01:00:00 - 19/01/2022 02:00:00","BZN|PT","Without Sequence","215.46","",""
"19/01/2022 02:00:00 - 19/01/2022 03:00:00","BZN|PT","Without Sequence","203.69","",""
"19/01/2022 03:00:00 - 19/01/2022 04:00:00","BZN|PT","Without Sequence","193.91","",""
"19/01/2022 04:00:00 - 19/01/2022 05:00:00","BZN|PT","Without Sequence","188.70","",""
"19/01/2022 05:00:00 - 19/01/2022 06:00:00","BZN|PT","Without Sequence","195.36","",""
"19/01/2022 06:00:00 - 19/01/2022 07:00:00","BZN|PT","Without Sequence","222.81","",""
"19/01/2022 07:00:00 - 19/01/2022 08:00:00","BZN|PT","Without Sequence","226.95","",""
"19/01/2022 08:00:00 - 19/01/2022 09:00:00","BZN|PT","Without Sequence","239.14","",""
"19/01/2022 09:00:00 - 19/01/2022 10:00:00","BZN|PT","Without Sequence","230.85","",""
"19/01/2022 10:00:00 - 19/01/2022 11:00:00","BZN|PT","Without Sequence","216.18","",""
"19/01/2022 11:00:00 - 19/01/2022 12:00:00","BZN|PT","Without Sequence","207.56","",""
"19/01/2022 12:00:00 - 19/01/2022 13:00:00","BZN|PT","Without Sequence","207.56","",""
"19/01/2022 13:00:00 - 19/01/2022 14:00:00","BZN|PT","Without Sequence","206.96","",""
"19/01/2022 14:00:00 - 19/01/2022 15:00:00","BZN|PT","Without Sequence","180.30","",""
"19/01/2022 15:00:00 - 19/01/2022 16:00:00","BZN|PT","Without Sequence","179.64","",""
"19/01/2022 16:00:00 - 19/01/2022 17:00:00","BZN|PT","Without Sequence","184.20","",""
"19/01/2022 17:00:00 - 19/01/2022 18:00:00","BZN|PT","Without Sequence","217.64","",""
"19/01/2022 18:00:00 - 19/01/2022 19:00:00","BZN|PT","Without Sequence","238.10","",""
"19/01/2022 19:00:00 - 19/01/2022 20:00:00","BZN|PT","Without Sequence","259.81","",""
"19/01/2022 20:00:00 - 19/01/2022 21:00:00","BZN|PT","Without Sequence","254.21","",""
"19/01/2022 21:00:00 - 19/01/2022 22:00:00","BZN|PT","Without Sequence","222.26","",""
"19/01/2022 22:00:00 - 19/01/2022 23:00:00","BZN|PT","Without Sequence","208.80","",""
"19/01/2022 23:00:00 - 20/01/2022 00:00:00","BZN|PT","Without Sequence","191.09","",""
"20/01/2022 00:00:00 - 20/01/2022 01:00:00","BZN|PT","Without Sequence","194.18","",""
"20/01/2022 01:00:00 - 20/01/2022 02:00:00","BZN|PT","Without Sequence","185.18","",""
"20/01/2022 02:00:00 - 20/01/2022 03:00:00","BZN|PT","Without Sequence","179.53","",""
"20/01/2022 03:00:00 - 20/01/2022 04:00:00","BZN|PT","Without Sequence","171.43","",""
"20/01/2022 04:00:00 - 20/01/2022 05:00:00","BZN|PT","Without Sequence","168.18","",""
"20/01/2022 05:00:00 - 20/01/2022 06:00:00","BZN|PT","Without Sequence","176.44","",""
"20/01/2022 06:00:00 - 20/01/2022 07:00:00","BZN|PT","Without Sequence","185.01","",""
"20/01/2022 07:00:00 - 20/01/2022 08:00:00","BZN|PT","Without Sequence","206.41","",""
"20/01/2022 08:00:00 - 20/01/2022 09:00:00","BZN|PT","Without Sequence","218.11","",""
"20/01/2022 09:00:00 - 20/01/2022 10:00:00","BZN|PT","Without Sequence","216.81","",""
"20/01/2022 10:00:00 - 20/01/2022 11:00:00","BZN|PT","Without Sequence","206.41","",""
"20/01/2022 11:00:00 - 20/01/2022 12:00:00","BZN|PT","Without Sequence","185.21","",""
"20/01/2022 12:00:00 - 20/01/2022 13:00:00","BZN|PT","Without Sequence","172.66","",""
"20/01/2022 13:00:00 - 20/01/2022 14:00:00","BZN|PT","Without Sequence","172.01","",""
"20/01/2022 14:00:00 - 20/01/2022 15:00:00","BZN|PT","Without Sequence","163.11","",""
"20/01/2022 15:00:00 - 20/01/2022 16:00:00","BZN|PT","Without Sequence","160.69","",""
"20/01/2022 16:00:00 - 20/01/2022 17:00:00","BZN|PT","Without Sequence","164.05","",""
"20/01/2022 17:00:00 - 20/01/2022 18:00:00","BZN|PT","Without Sequence","202.51","",""
"20/01/2022 18:00:00 - 20/01/2022 19:00:00","BZN|PT","Without Sequence","215.51","",""
"20/01/2022 19:00:00 - 20/01/2022 20:00:00","BZN|PT","Without Sequence","239.38","",""
"20/01/2022 20:00:00 - 20/01/2022 21:00:00","BZN|PT","Without Sequence","220.63","",""
"20/01/2022 21:00:00 - 20/01/2022 22:00:00","BZN|PT","Without Sequence","209.01","",""
"20/01/2022 22:00:00 - 20/01/2022 23:00:00","BZN|PT","Without Sequence","186.44","",""
"20/01/2022 23:00:00 - 21/01/2022 00:00:00","BZN|PT","Without Sequence","176.44","",""
"21/01/2022 00:00:00 - 21/01/2022 01:00:00","BZN|PT","Without Sequence","180.00","",""
"21/01/2022 01:00:00 - 21/01/2022 02:00:00","BZN|PT","Without Sequence","162.97","",""
"21/01/2022 02:00:00 - 21/01/2022 03:00:00","BZN|PT","Without Sequence","159.50","",""
"21/01/2022 03:00:00 - 21/01/2022 04:00:00","BZN|PT","Without Sequence","154.70","",""
"21/01/2022 04:00:00 - 21/01/2022 05:00:00","BZN|PT","Without Sequence","154.70","",""
"21/01/2022 05:00:00 - 21/01/2022 06:00:00","BZN|PT","Without Sequence","159.40","",""
"21/01/2022 06:00:00 - 21/01/2022 07:00:00","BZN|PT","Without Sequence","161.10","",""
"21/01/2022 07:00:00 - 21/01/2022 08:00:00","BZN|PT","Without Sequence","185.00","",""
"21/01/2022 08:00:00 - 21/01/2022 09:00:00","BZN|PT","Without Sequence","205.22","",""
"21/01/2022 09:00:00 - 21/01/2022 10:00:00","BZN|PT","Without Sequence","204.30","",""
"21/01/2022 10:00:00 - 21/01/2022 11:00:00","BZN|PT","Without Sequence","184.57","",""
"21/01/2022 11:00:00 - 21/01/2022 12:00:00","BZN|PT","Without Sequence","162.97","",""
"21/01/2022 12:00:00 - 21/01/2022 13:00:00","BZN|PT","Without Sequence","161.52","",""
"21/01/2022 13:00:00 - 21/01/2022 14:00:00","BZN|PT","Without Sequence","161.80","",""
"21/01/2022 14:00:00 - 21/01/2022 15:00:00","BZN|PT","Without Sequence","161.10","",""
"21/01/2022 15:00:00 - 21/01/2022 16:00:00","BZN|PT","Without Sequence","160.00","",""
"21/01/2022 16:00:00 - 21/01/2022 17:00:00","BZN|PT","Without Sequence","162.97","",""
"21/01/2022 17:00:00 - 21/01/2022 18:00:00","BZN|PT","Without Sequence","184.67","",""
"21/01/2022 18:00:00 - 21/01/2022 19:00:00","BZN|PT","Without Sequence","206.15","",""
"21/01/2022 19:00:00 - 21/01/2022 20:00:00","BZN|PT","Without Sequence","214.70","",""
"21/01/2022 20:00:00 - 21/01/2022 21:00:00","BZN|PT","Without Sequence","214.68","",""
"21/01/2022 21:00:00 - 21/01/2022 22:00:00","BZN|PT","Without Sequence","209.57","",""
"21/01/2022 22:00:00 - 21/01/2022 23:00:00","BZN|PT","Without Sequence","201.70","",""
"21/01/2022 23:00:00 - 22/01/2022 00:00:00","BZN|PT","Without Sequence","184.86","",""
"22/01/2022 00:00:00 - 22/01/2022 01:00:00","BZN|PT","Without Sequence","192.89","",""
"22/01/2022 01:00:00 - 22/01/2022 02:00:00","BZN|PT","Without Sequence","175.00","",""
"22/01/2022 02:00:00 - 22/01/2022 03:00:00","BZN|PT","Without Sequence","168.46","",""
"22/01/2022 03:00:00 - 22/01/2022 04:00:00","BZN|PT","Without Sequence","166.90","",""
"22/01/2022 04:00:00 - 22/01/2022 05:00:00","BZN|PT","Without Sequence","167.00","",""
"22/01/2022 05:00:00 - 22/01/2022 06:00:00","BZN|PT","Without Sequence","168.00","",""
"22/01/2022 06:00:00 - 22/01/2022 07:00:00","BZN|PT","Without Sequence","169.94","",""
"22/01/2022 07:00:00 - 22/01/2022 08:00:00","BZN|PT","Without Sequence","169.94","",""
"22/01/2022 08:00:00 - 22/01/2022 09:00:00","BZN|PT","Without Sequence","168.98","",""
"22/01/2022 09:00:00 - 22/01/2022 10:00:00","BZN|PT","Without Sequence","182.30","",""
"22/01/2022 10:00:00 - 22/01/2022 11:00:00","BZN|PT","Without Sequence","188.29","",""
"22/01/2022 11:00:00 - 22/01/2022 12:00:00","BZN|PT","Without Sequence","184.00","",""
"22/01/2022 12:00:00 - 22/01/2022 13:00:00","BZN|PT","Without Sequence","184.39","",""
"22/01/2022 13:00:00 - 22/01/2022 14:00:00","BZN|PT","Without Sequence","191.05","",""
