"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"19/10/2022 06:00 - 19/10/2022 07:00","Portugal (PT)","4657.40","4092.00"
"19/10/2022 07:00 - 19/10/2022 08:00","Portugal (PT)","5034.60","4386.00"
"19/10/2022 08:00 - 19/10/2022 09:00","Portugal (PT)","5631.10","5095.00"
"19/10/2022 09:00 - 19/10/2022 10:00","Portugal (PT)","6325.00","5982.00"
"19/10/2022 10:00 - 19/10/2022 11:00","Portugal (PT)","6638.20","6486.00"
"19/10/2022 11:00 - 19/10/2022 12:00","Portugal (PT)","6698.40","6611.00"
"19/10/2022 12:00 - 19/10/2022 13:00","Portugal (PT)","6805.90","6751.00"
"19/10/2022 13:00 - 19/10/2022 14:00","Portugal (PT)","6584.30","6406.00"
"19/10/2022 14:00 - 19/10/2022 15:00","Portugal (PT)","6461.90","6281.00"
"19/10/2022 15:00 - 19/10/2022 16:00","Portugal (PT)","6586.00","6569.00"
"19/10/2022 16:00 - 19/10/2022 17:00","Portugal (PT)","6498.60","6569.00"
"19/10/2022 17:00 - 19/10/2022 18:00","Portugal (PT)","6485.60","6494.00"
"19/10/2022 18:00 - 19/10/2022 19:00","Portugal (PT)","6365.10","6289.00"
"19/10/2022 19:00 - 19/10/2022 20:00","Portugal (PT)","6467.40","6227.00"
"19/10/2022 20:00 - 19/10/2022 21:00","Portugal (PT)","7017.50","6814.00"
"19/10/2022 21:00 - 19/10/2022 22:00","Portugal (PT)","6772.40","6720.00"
"19/10/2022 22:00 - 19/10/2022 23:00","Portugal (PT)","6268.70","6383.00"
"19/10/2022 23:00 - 20/10/2022 00:00","Portugal (PT)","5757.40","5939.00"
"20/10/2022 00:00 - 20/10/2022 01:00","Portugal (PT)","5295.70","5498.00"
"20/10/2022 01:00 - 20/10/2022 02:00","Portugal (PT)","4915.10","4883.00"
"20/10/2022 02:00 - 20/10/2022 03:00","Portugal (PT)","4685.10","4520.00"
"20/10/2022 03:00 - 20/10/2022 04:00","Portugal (PT)","4530.70","4314.00"
"20/10/2022 04:00 - 20/10/2022 05:00","Portugal (PT)","4459.70","4211.00"
"20/10/2022 05:00 - 20/10/2022 06:00","Portugal (PT)","4476.40","4167.00"
"20/10/2022 06:00 - 20/10/2022 07:00","Portugal (PT)","4559.80","4229.00"
"20/10/2022 07:00 - 20/10/2022 08:00","Portugal (PT)","4929.00","4532.00"
"20/10/2022 08:00 - 20/10/2022 09:00","Portugal (PT)","5565.50","5265.00"
"20/10/2022 09:00 - 20/10/2022 10:00","Portugal (PT)","6266.40","6181.00"
"20/10/2022 10:00 - 20/10/2022 11:00","Portugal (PT)","6564.20","6703.00"
"20/10/2022 11:00 - 20/10/2022 12:00","Portugal (PT)","6671.60","6832.00"
"20/10/2022 12:00 - 20/10/2022 13:00","Portugal (PT)","6776.20","6977.00"
"20/10/2022 13:00 - 20/10/2022 14:00","Portugal (PT)","6539.30","6620.00"
"20/10/2022 14:00 - 20/10/2022 15:00","Portugal (PT)","6445.70","6491.00"
"20/10/2022 15:00 - 20/10/2022 16:00","Portugal (PT)","6543.90","6788.00"
"20/10/2022 16:00 - 20/10/2022 17:00","Portugal (PT)","6512.40","6788.00"
"20/10/2022 17:00 - 20/10/2022 18:00","Portugal (PT)","6462.90","6711.00"
"20/10/2022 18:00 - 20/10/2022 19:00","Portugal (PT)","6358.10","6499.00"
"20/10/2022 19:00 - 20/10/2022 20:00","Portugal (PT)","6388.30","6435.00"
"20/10/2022 20:00 - 20/10/2022 21:00","Portugal (PT)","6967.80","7041.00"
"20/10/2022 21:00 - 20/10/2022 22:00","Portugal (PT)","6736.30","6944.00"
"20/10/2022 22:00 - 20/10/2022 23:00","Portugal (PT)","6307.40","6597.00"
"20/10/2022 23:00 - 21/10/2022 00:00","Portugal (PT)","5809.90","6137.00"
"21/10/2022 00:00 - 21/10/2022 01:00","Portugal (PT)","5302.90","5461.00"
"21/10/2022 01:00 - 21/10/2022 02:00","Portugal (PT)","4975.10","4850.00"
"21/10/2022 02:00 - 21/10/2022 03:00","Portugal (PT)","4727.40","4490.00"
"21/10/2022 03:00 - 21/10/2022 04:00","Portugal (PT)","4558.70","4285.00"
"21/10/2022 04:00 - 21/10/2022 05:00","Portugal (PT)","4470.80","4183.00"
"21/10/2022 05:00 - 21/10/2022 06:00","Portugal (PT)","4435.50","4139.00"
"21/10/2022 06:00 - 21/10/2022 07:00","Portugal (PT)","4535.00","4200.00"
"21/10/2022 07:00 - 21/10/2022 08:00","Portugal (PT)","4891.80","4501.00"
"21/10/2022 08:00 - 21/10/2022 09:00","Portugal (PT)","5490.30","5230.00"
"21/10/2022 09:00 - 21/10/2022 10:00","Portugal (PT)","6251.30","6140.00"
"21/10/2022 10:00 - 21/10/2022 11:00","Portugal (PT)","6555.70","6657.00"
"21/10/2022 11:00 - 21/10/2022 12:00","Portugal (PT)","6540.50","6786.00"
"21/10/2022 12:00 - 21/10/2022 13:00","Portugal (PT)","6651.20","6929.00"
"21/10/2022 13:00 - 21/10/2022 14:00","Portugal (PT)","6464.80","6575.00"
"21/10/2022 14:00 - 21/10/2022 15:00","Portugal (PT)","6375.30","6447.00"
"21/10/2022 15:00 - 21/10/2022 16:00","Portugal (PT)","6519.70","6742.00"
"21/10/2022 16:00 - 21/10/2022 17:00","Portugal (PT)","6459.00","6742.00"
"21/10/2022 17:00 - 21/10/2022 18:00","Portugal (PT)","6415.10","6666.00"
"21/10/2022 18:00 - 21/10/2022 19:00","Portugal (PT)","6229.30","6456.00"
"21/10/2022 19:00 - 21/10/2022 20:00","Portugal (PT)","6294.40","6391.00"
"21/10/2022 20:00 - 21/10/2022 21:00","Portugal (PT)","6755.50","6994.00"
"21/10/2022 21:00 - 21/10/2022 22:00","Portugal (PT)","6530.40","6897.00"
"21/10/2022 22:00 - 21/10/2022 23:00","Portugal (PT)","6113.60","6552.00"
"21/10/2022 23:00 - 22/10/2022 00:00","Portugal (PT)","5694.60","6096.00"
"22/10/2022 00:00 - 22/10/2022 01:00","Portugal (PT)","5302.30","5393.00"
"22/10/2022 01:00 - 22/10/2022 02:00","Portugal (PT)","4912.80","4912.00"
"22/10/2022 02:00 - 22/10/2022 03:00","Portugal (PT)","4644.00","4540.00"
"22/10/2022 03:00 - 22/10/2022 04:00","Portugal (PT)","4460.70","4265.00"
"22/10/2022 04:00 - 22/10/2022 05:00","Portugal (PT)","4357.00","4120.00"
"22/10/2022 05:00 - 22/10/2022 06:00","Portugal (PT)","4303.80","4055.00"
"22/10/2022 06:00 - 22/10/2022 07:00","Portugal (PT)","4325.30","4047.00"
"22/10/2022 07:00 - 22/10/2022 08:00","Portugal (PT)","4465.00","4100.00"
"22/10/2022 08:00 - 22/10/2022 09:00","Portugal (PT)","4623.70","4320.00"
"22/10/2022 09:00 - 22/10/2022 10:00","Portugal (PT)","4957.60","4575.00"
"22/10/2022 10:00 - 22/10/2022 11:00","Portugal (PT)","5318.80","5149.00"
"22/10/2022 11:00 - 22/10/2022 12:00","Portugal (PT)","5649.90","5402.00"
"22/10/2022 12:00 - 22/10/2022 13:00","Portugal (PT)","5835.30","5557.00"
"22/10/2022 13:00 - 22/10/2022 14:00","Portugal (PT)","5828.40","5524.00"
"22/10/2022 14:00 - 22/10/2022 15:00","Portugal (PT)","5640.40","5332.00"
"22/10/2022 15:00 - 22/10/2022 16:00","Portugal (PT)","5531.90","5239.00"
"22/10/2022 16:00 - 22/10/2022 17:00","Portugal (PT)","5405.70","5204.00"
"22/10/2022 17:00 - 22/10/2022 18:00","Portugal (PT)","5317.30","5079.00"
"22/10/2022 18:00 - 22/10/2022 19:00","Portugal (PT)","5373.80","5022.00"
"22/10/2022 19:00 - 22/10/2022 20:00","Portugal (PT)","5625.70","5214.00"
"22/10/2022 20:00 - 22/10/2022 21:00","Portugal (PT)","6077.00","6011.00"
"22/10/2022 21:00 - 22/10/2022 22:00","Portugal (PT)","5919.90","6116.00"
"22/10/2022 22:00 - 22/10/2022 23:00","Portugal (PT)","5515.60","5782.00"
"22/10/2022 23:00 - 23/10/2022 00:00","Portugal (PT)","5150.80","5379.00"
"23/10/2022 00:00 - 23/10/2022 01:00","Portugal (PT)","4810.60","5078.00"
"23/10/2022 01:00 - 23/10/2022 02:00","Portugal (PT)","4486.40","4868.00"
"23/10/2022 02:00 - 23/10/2022 03:00","Portugal (PT)","4236.30","4493.00"
"23/10/2022 03:00 - 23/10/2022 04:00","Portugal (PT)","4052.30","4268.00"
"23/10/2022 04:00 - 23/10/2022 05:00","Portugal (PT)","3959.30","4008.00"
"23/10/2022 05:00 - 23/10/2022 06:00","Portugal (PT)","3939.50","3941.00"
"23/10/2022 06:00 - 23/10/2022 07:00","Portugal (PT)","3971.90","3929.00"
"23/10/2022 07:00 - 23/10/2022 08:00","Portugal (PT)","4040.10","3951.00"
"23/10/2022 08:00 - 23/10/2022 09:00","Portugal (PT)","4106.60","4027.00"
"23/10/2022 09:00 - 23/10/2022 10:00","Portugal (PT)","4286.30","3999.00"
"23/10/2022 10:00 - 23/10/2022 11:00","Portugal (PT)","4715.60","4390.00"
"23/10/2022 11:00 - 23/10/2022 12:00","Portugal (PT)","5063.70","4815.00"
"23/10/2022 12:00 - 23/10/2022 13:00","Portugal (PT)","5365.40","5116.00"
"23/10/2022 13:00 - 23/10/2022 14:00","Portugal (PT)","5475.30","5301.00"
"23/10/2022 14:00 - 23/10/2022 15:00","Portugal (PT)","5216.80","5214.00"
"23/10/2022 15:00 - 23/10/2022 16:00","Portugal (PT)","5001.60","4998.00"
"23/10/2022 16:00 - 23/10/2022 17:00","Portugal (PT)","4917.30","4832.00"
"23/10/2022 17:00 - 23/10/2022 18:00","Portugal (PT)","4898.40","4719.00"
"23/10/2022 18:00 - 23/10/2022 19:00","Portugal (PT)","5042.00","4698.00"
"23/10/2022 19:00 - 23/10/2022 20:00","Portugal (PT)","5388.50","4986.00"
"23/10/2022 20:00 - 23/10/2022 21:00","Portugal (PT)","5880.80","5889.00"
"23/10/2022 21:00 - 23/10/2022 22:00","Portugal (PT)","5764.20","6009.00"
"23/10/2022 22:00 - 23/10/2022 23:00","Portugal (PT)","5505.30","5906.00"
"23/10/2022 23:00 - 24/10/2022 00:00","Portugal (PT)","5167.80","5673.00"
"24/10/2022 00:00 - 24/10/2022 01:00","Portugal (PT)","4776.70","5237.00"
"24/10/2022 01:00 - 24/10/2022 02:00","Portugal (PT)","4539.20","4383.00"
"24/10/2022 02:00 - 24/10/2022 03:00","Portugal (PT)","4305.40","4075.00"
"24/10/2022 03:00 - 24/10/2022 04:00","Portugal (PT)","4187.00","3882.00"
"24/10/2022 04:00 - 24/10/2022 05:00","Portugal (PT)","4128.00","3816.00"
"24/10/2022 05:00 - 24/10/2022 06:00","Portugal (PT)","4126.40","3796.00"
"24/10/2022 06:00 - 24/10/2022 07:00","Portugal (PT)","4246.60","3874.00"
"24/10/2022 07:00 - 24/10/2022 08:00","Portugal (PT)","4664.80","4251.00"
"24/10/2022 08:00 - 24/10/2022 09:00","Portugal (PT)","5308.90","5021.00"
"24/10/2022 09:00 - 24/10/2022 10:00","Portugal (PT)","6136.30","5982.00"
"24/10/2022 10:00 - 24/10/2022 11:00","Portugal (PT)","6499.60","6586.00"
"24/10/2022 11:00 - 24/10/2022 12:00","Portugal (PT)","6556.70","6764.00"
"24/10/2022 12:00 - 24/10/2022 13:00","Portugal (PT)","6667.90","6954.00"
"24/10/2022 13:00 - 24/10/2022 14:00","Portugal (PT)","6511.40","6615.00"
"24/10/2022 14:00 - 24/10/2022 15:00","Portugal (PT)","6353.10","6488.00"
"24/10/2022 15:00 - 24/10/2022 16:00","Portugal (PT)","6491.70","6831.00"
"24/10/2022 16:00 - 24/10/2022 17:00","Portugal (PT)","6469.10","6839.00"
"24/10/2022 17:00 - 24/10/2022 18:00","Portugal (PT)","6412.00","6767.00"
"24/10/2022 18:00 - 24/10/2022 19:00","Portugal (PT)","6306.20","6554.00"
"24/10/2022 19:00 - 24/10/2022 20:00","Portugal (PT)","6410.50","6445.00"
"24/10/2022 20:00 - 24/10/2022 21:00","Portugal (PT)","6923.30","7015.00"
"24/10/2022 21:00 - 24/10/2022 22:00","Portugal (PT)","6745.40","6914.00"
"24/10/2022 22:00 - 24/10/2022 23:00","Portugal (PT)","6296.80","6589.00"
"24/10/2022 23:00 - 25/10/2022 00:00","Portugal (PT)","5838.30","6129.00"
"25/10/2022 00:00 - 25/10/2022 01:00","Portugal (PT)","5355.70","5419.00"
"25/10/2022 01:00 - 25/10/2022 02:00","Portugal (PT)","4961.90","4791.00"
"25/10/2022 02:00 - 25/10/2022 03:00","Portugal (PT)","4709.50","4436.00"
"25/10/2022 03:00 - 25/10/2022 04:00","Portugal (PT)","4548.30","4234.00"
"25/10/2022 04:00 - 25/10/2022 05:00","Portugal (PT)","4478.10","4132.00"
"25/10/2022 05:00 - 25/10/2022 06:00","Portugal (PT)","4444.90","4089.00"
"25/10/2022 06:00 - 25/10/2022 07:00","Portugal (PT)","4532.10","4150.00"
"25/10/2022 07:00 - 25/10/2022 08:00","Portugal (PT)","4909.50","4447.00"
"25/10/2022 08:00 - 25/10/2022 09:00","Portugal (PT)","5608.30","5167.00"
"25/10/2022 09:00 - 25/10/2022 10:00","Portugal (PT)","6336.20","6066.00"
"25/10/2022 10:00 - 25/10/2022 11:00","Portugal (PT)","6674.60","6578.00"
"25/10/2022 11:00 - 25/10/2022 12:00","Portugal (PT)","6697.20","6705.00"
"25/10/2022 12:00 - 25/10/2022 13:00","Portugal (PT)","6791.50","6846.00"
"25/10/2022 13:00 - 25/10/2022 14:00","Portugal (PT)","6537.50","6497.00"
"25/10/2022 14:00 - 25/10/2022 15:00","Portugal (PT)","6443.30","6369.00"
"25/10/2022 15:00 - 25/10/2022 16:00","Portugal (PT)","6539.00","6661.00"
"25/10/2022 16:00 - 25/10/2022 17:00","Portugal (PT)","6477.20","6661.00"
"25/10/2022 17:00 - 25/10/2022 18:00","Portugal (PT)","6473.00","6586.00"
"25/10/2022 18:00 - 25/10/2022 19:00","Portugal (PT)","6370.90","6378.00"
"25/10/2022 19:00 - 25/10/2022 20:00","Portugal (PT)","6467.90","6315.00"
"25/10/2022 20:00 - 25/10/2022 21:00","Portugal (PT)","7053.30","6910.00"
"25/10/2022 21:00 - 25/10/2022 22:00","Portugal (PT)","6815.90","6815.00"
"25/10/2022 22:00 - 25/10/2022 23:00","Portugal (PT)","6383.50","6474.00"
"25/10/2022 23:00 - 26/10/2022 00:00","Portugal (PT)","5937.80","6023.00"
"26/10/2022 00:00 - 26/10/2022 01:00","Portugal (PT)","5473.30","5455.00"
"26/10/2022 01:00 - 26/10/2022 02:00","Portugal (PT)","5098.00","4837.00"
"26/10/2022 02:00 - 26/10/2022 03:00","Portugal (PT)","4828.50","4478.00"
"26/10/2022 03:00 - 26/10/2022 04:00","Portugal (PT)","4657.60","4274.00"
"26/10/2022 04:00 - 26/10/2022 05:00","Portugal (PT)","4541.30","4172.00"
"26/10/2022 05:00 - 26/10/2022 06:00","Portugal (PT)","4485.50","4128.00"
"26/10/2022 06:00 - 26/10/2022 07:00","Portugal (PT)","4554.40","4189.00"
"26/10/2022 07:00 - 26/10/2022 08:00","Portugal (PT)","4950.40","4490.00"
"26/10/2022 08:00 - 26/10/2022 09:00","Portugal (PT)","5587.50","5216.00"
"26/10/2022 09:00 - 26/10/2022 10:00","Portugal (PT)","6266.80","6123.00"
"26/10/2022 10:00 - 26/10/2022 11:00","Portugal (PT)","6553.00","6640.00"
"26/10/2022 11:00 - 26/10/2022 12:00","Portugal (PT)","6578.80","6768.00"
"26/10/2022 12:00 - 26/10/2022 13:00","Portugal (PT)","6643.80","6911.00"
"26/10/2022 13:00 - 26/10/2022 14:00","Portugal (PT)","6497.00","6558.00"
"26/10/2022 14:00 - 26/10/2022 15:00","Portugal (PT)","6333.80","6430.00"
"26/10/2022 15:00 - 26/10/2022 16:00","Portugal (PT)","6451.10","6724.00"
"26/10/2022 16:00 - 26/10/2022 17:00","Portugal (PT)","6428.80","6724.00"
"26/10/2022 17:00 - 26/10/2022 18:00","Portugal (PT)","6467.30","6648.00"
"26/10/2022 18:00 - 26/10/2022 19:00","Portugal (PT)","6406.80","6438.00"
"26/10/2022 19:00 - 26/10/2022 20:00","Portugal (PT)","6515.90","6374.00"
"26/10/2022 20:00 - 26/10/2022 21:00","Portugal (PT)","7062.00","6975.00"
"26/10/2022 21:00 - 26/10/2022 22:00","Portugal (PT)","6851.20","6879.00"
"26/10/2022 22:00 - 26/10/2022 23:00","Portugal (PT)","6441.40","6535.00"
"26/10/2022 23:00 - 27/10/2022 00:00","Portugal (PT)","5977.30","6080.00"
"27/10/2022 00:00 - 27/10/2022 01:00","Portugal (PT)","5407.90","5475.00"
"27/10/2022 01:00 - 27/10/2022 02:00","Portugal (PT)","5011.30","4854.00"
"27/10/2022 02:00 - 27/10/2022 03:00","Portugal (PT)","4756.90","4494.00"
"27/10/2022 03:00 - 27/10/2022 04:00","Portugal (PT)","4604.70","4289.00"
"27/10/2022 04:00 - 27/10/2022 05:00","Portugal (PT)","4520.50","4187.00"
"27/10/2022 05:00 - 27/10/2022 06:00","Portugal (PT)","4495.10","4143.00"
"27/10/2022 06:00 - 27/10/2022 07:00","Portugal (PT)","4598.30","4204.00"
"27/10/2022 07:00 - 27/10/2022 08:00","Portugal (PT)","4981.20","4506.00"
"27/10/2022 08:00 - 27/10/2022 09:00","Portugal (PT)","5667.60","5235.00"
"27/10/2022 09:00 - 27/10/2022 10:00","Portugal (PT)","6401.90","6146.00"
"27/10/2022 10:00 - 27/10/2022 11:00","Portugal (PT)","6596.50","6664.00"
"27/10/2022 11:00 - 27/10/2022 12:00","Portugal (PT)","6634.00","6793.00"
"27/10/2022 12:00 - 27/10/2022 13:00","Portugal (PT)","6791.10","6936.00"
"27/10/2022 13:00 - 27/10/2022 14:00","Portugal (PT)","6576.20","6582.00"
"27/10/2022 14:00 - 27/10/2022 15:00","Portugal (PT)","6459.40","6453.00"
"27/10/2022 15:00 - 27/10/2022 16:00","Portugal (PT)","6594.20","6749.00"
"27/10/2022 16:00 - 27/10/2022 17:00","Portugal (PT)","6536.70","6749.00"
"27/10/2022 17:00 - 27/10/2022 18:00","Portugal (PT)","6515.20","6673.00"
"27/10/2022 18:00 - 27/10/2022 19:00","Portugal (PT)","6370.50","6462.00"
"27/10/2022 19:00 - 27/10/2022 20:00","Portugal (PT)","6586.80","6397.00"
"27/10/2022 20:00 - 27/10/2022 21:00","Portugal (PT)","7095.80","7001.00"
"27/10/2022 21:00 - 27/10/2022 22:00","Portugal (PT)","6927.70","6904.00"
"27/10/2022 22:00 - 27/10/2022 23:00","Portugal (PT)","6437.20","6558.00"
"27/10/2022 23:00 - 28/10/2022 00:00","Portugal (PT)","5934.90","6102.00"
"28/10/2022 00:00 - 28/10/2022 01:00","Portugal (PT)","5502.10","5413.00"
"28/10/2022 01:00 - 28/10/2022 02:00","Portugal (PT)","5100.00","4804.00"
"28/10/2022 02:00 - 28/10/2022 03:00","Portugal (PT)","4825.80","4448.00"
"28/10/2022 03:00 - 28/10/2022 04:00","Portugal (PT)","4675.20","4245.00"
"28/10/2022 04:00 - 28/10/2022 05:00","Portugal (PT)","4600.00","4144.00"
"28/10/2022 05:00 - 28/10/2022 06:00","Portugal (PT)","4576.60","4100.00"
"28/10/2022 06:00 - 28/10/2022 07:00","Portugal (PT)","4642.60","4161.00"
"28/10/2022 07:00 - 28/10/2022 08:00","Portugal (PT)","4954.70","4459.00"
"28/10/2022 08:00 - 28/10/2022 09:00","Portugal (PT)","5699.80","5181.00"
"28/10/2022 09:00 - 28/10/2022 10:00","Portugal (PT)","6429.70","6082.00"
"28/10/2022 10:00 - 28/10/2022 11:00","Portugal (PT)","6771.90","6595.00"
"28/10/2022 11:00 - 28/10/2022 12:00","Portugal (PT)","6857.40","6723.00"
"28/10/2022 12:00 - 28/10/2022 13:00","Portugal (PT)","6919.90","6865.00"
"28/10/2022 13:00 - 28/10/2022 14:00","Portugal (PT)","6771.40","6514.00"
"28/10/2022 14:00 - 28/10/2022 15:00","Portugal (PT)","6681.20","6387.00"
"28/10/2022 15:00 - 28/10/2022 16:00","Portugal (PT)","6799.00","6679.00"
"28/10/2022 16:00 - 28/10/2022 17:00","Portugal (PT)","6709.00","6679.00"
"28/10/2022 17:00 - 28/10/2022 18:00","Portugal (PT)","6612.00","6604.00"
"28/10/2022 18:00 - 28/10/2022 19:00","Portugal (PT)","6363.60","6395.00"
"28/10/2022 19:00 - 28/10/2022 20:00","Portugal (PT)","6437.00","6332.00"
"28/10/2022 20:00 - 28/10/2022 21:00","Portugal (PT)","6825.90","6928.00"
"28/10/2022 21:00 - 28/10/2022 22:00","Portugal (PT)","6612.90","6833.00"
"28/10/2022 22:00 - 28/10/2022 23:00","Portugal (PT)","6239.00","6491.00"
"28/10/2022 23:00 - 29/10/2022 00:00","Portugal (PT)","5799.10","6039.00"
"29/10/2022 00:00 - 29/10/2022 01:00","Portugal (PT)","5309.90","5448.00"
"29/10/2022 01:00 - 29/10/2022 02:00","Portugal (PT)","4966.40","4847.00"
"29/10/2022 02:00 - 29/10/2022 03:00","Portugal (PT)","4633.60","4493.00"
"29/10/2022 03:00 - 29/10/2022 04:00","Portugal (PT)","4230.30","4234.00"
"29/10/2022 04:00 - 29/10/2022 05:00","Portugal (PT)","4226.20","4084.00"
"29/10/2022 05:00 - 29/10/2022 06:00","Portugal (PT)","4203.20","4024.00"
"29/10/2022 06:00 - 29/10/2022 07:00","Portugal (PT)","4242.80","4044.00"
"29/10/2022 07:00 - 29/10/2022 08:00","Portugal (PT)","4381.30","4131.00"
"29/10/2022 08:00 - 29/10/2022 09:00","Portugal (PT)","4592.90","4259.00"
"29/10/2022 09:00 - 29/10/2022 10:00","Portugal (PT)","4904.20","4598.00"
"29/10/2022 10:00 - 29/10/2022 11:00","Portugal (PT)","5362.60","5088.00"
"29/10/2022 11:00 - 29/10/2022 12:00","Portugal (PT)","5589.20","5362.00"
"29/10/2022 12:00 - 29/10/2022 13:00","Portugal (PT)","5853.30","5492.00"
"29/10/2022 13:00 - 29/10/2022 14:00","Portugal (PT)","5987.90","5482.00"
"29/10/2022 14:00 - 29/10/2022 15:00","Portugal (PT)","5684.90","5304.00"
"29/10/2022 15:00 - 29/10/2022 16:00","Portugal (PT)","5532.70","5274.00"
"29/10/2022 16:00 - 29/10/2022 17:00","Portugal (PT)","5397.40","5226.00"
"29/10/2022 17:00 - 29/10/2022 18:00","Portugal (PT)","5310.80","5161.00"
"29/10/2022 18:00 - 29/10/2022 19:00","Portugal (PT)","5305.00","5294.00"
"29/10/2022 19:00 - 29/10/2022 20:00","Portugal (PT)","5610.90","5808.00"
"29/10/2022 20:00 - 29/10/2022 21:00","Portugal (PT)","6093.90","6185.00"
"29/10/2022 21:00 - 29/10/2022 22:00","Portugal (PT)","6015.20","6054.00"
"29/10/2022 22:00 - 29/10/2022 23:00","Portugal (PT)","5583.50","5675.00"
"29/10/2022 23:00 - 30/10/2022 00:00","Portugal (PT)","5199.40","5374.00"
"30/10/2022 00:00 - 30/10/2022 01:00","Portugal (PT)","4795.50","5042.00"
"30/10/2022 01:00 - 30/10/2022 02:00 (CEST)","Portugal (PT)","4489.50","4648.00"
"30/10/2022 02:00 (CEST) - 30/10/2022 02:00 (CET)","Portugal (PT)","4232.30","4253.00"
"30/10/2022 02:00 (CET) - 30/10/2022 03:00","Portugal (PT)","4062.30","4118.00"
"30/10/2022 03:00 - 30/10/2022 04:00","Portugal (PT)","3979.30","3809.00"
"30/10/2022 04:00 - 30/10/2022 05:00","Portugal (PT)","3857.40","3722.00"
"30/10/2022 05:00 - 30/10/2022 06:00","Portugal (PT)","3856.80","3697.00"
"30/10/2022 06:00 - 30/10/2022 07:00","Portugal (PT)","3945.00","3702.00"
"30/10/2022 07:00 - 30/10/2022 08:00","Portugal (PT)","3991.00","3772.00"
"30/10/2022 08:00 - 30/10/2022 09:00","Portugal (PT)","4057.90","3722.00"
"30/10/2022 09:00 - 30/10/2022 10:00","Portugal (PT)","4430.80","4055.00"
"30/10/2022 10:00 - 30/10/2022 11:00","Portugal (PT)","4745.70","4464.00"
"30/10/2022 11:00 - 30/10/2022 12:00","Portugal (PT)","4943.50","4774.00"
"30/10/2022 12:00 - 30/10/2022 13:00","Portugal (PT)","5088.20","4978.00"
"30/10/2022 13:00 - 30/10/2022 14:00","Portugal (PT)","5186.50","5013.00"
"30/10/2022 14:00 - 30/10/2022 15:00","Portugal (PT)","4950.00","4783.00"
"30/10/2022 15:00 - 30/10/2022 16:00","Portugal (PT)","4754.10","4635.00"
"30/10/2022 16:00 - 30/10/2022 17:00","Portugal (PT)","4702.30","4512.00"
"30/10/2022 17:00 - 30/10/2022 18:00","Portugal (PT)","4771.40","4446.00"
"30/10/2022 18:00 - 30/10/2022 19:00","Portugal (PT)","5077.70","4683.00"
"30/10/2022 19:00 - 30/10/2022 20:00","Portugal (PT)","5621.50","5513.00"
"30/10/2022 20:00 - 30/10/2022 21:00","Portugal (PT)","5684.00","5677.00"
"30/10/2022 21:00 - 30/10/2022 22:00","Portugal (PT)","5520.80","5625.00"
"30/10/2022 22:00 - 30/10/2022 23:00","Portugal (PT)","5227.70","5454.00"
"30/10/2022 23:00 - 31/10/2022 00:00","Portugal (PT)","4936.40","5113.00"
"31/10/2022 00:00 - 31/10/2022 01:00","Portugal (PT)","4567.90","4699.00"
"31/10/2022 01:00 - 31/10/2022 02:00","Portugal (PT)","4315.30","3999.00"
"31/10/2022 02:00 - 31/10/2022 03:00","Portugal (PT)","4124.60","3725.00"
"31/10/2022 03:00 - 31/10/2022 04:00","Portugal (PT)","4039.80","3573.00"
"31/10/2022 04:00 - 31/10/2022 05:00","Portugal (PT)","3980.20","3508.00"
"31/10/2022 05:00 - 31/10/2022 06:00","Portugal (PT)","3987.80","3487.00"
"31/10/2022 06:00 - 31/10/2022 07:00","Portugal (PT)","4132.50","3598.00"
"31/10/2022 07:00 - 31/10/2022 08:00","Portugal (PT)","4428.80","3974.00"
"31/10/2022 08:00 - 31/10/2022 09:00","Portugal (PT)","4976.30","4492.00"
"31/10/2022 09:00 - 31/10/2022 10:00","Portugal (PT)","5716.90","5551.00"
"31/10/2022 10:00 - 31/10/2022 11:00","Portugal (PT)","6071.50","6144.00"
"31/10/2022 11:00 - 31/10/2022 12:00","Portugal (PT)","6130.20","6321.00"
"31/10/2022 12:00 - 31/10/2022 13:00","Portugal (PT)","6239.90","6453.00"
"31/10/2022 13:00 - 31/10/2022 14:00","Portugal (PT)","6221.70","6177.00"
"31/10/2022 14:00 - 31/10/2022 15:00","Portugal (PT)","6107.20","6077.00"
