"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"17/07/2023 16:00 - 17/07/2023 17:00","Portugal (PT)","6377.40","6350.00"
"17/07/2023 17:00 - 17/07/2023 18:00","Portugal (PT)","6432.20","6388.00"
"17/07/2023 18:00 - 17/07/2023 19:00","Portugal (PT)","6394.00","6360.00"
"17/07/2023 19:00 - 17/07/2023 20:00","Portugal (PT)","6456.10","6514.00"
"17/07/2023 20:00 - 17/07/2023 21:00","Portugal (PT)","6736.50","6781.00"
"17/07/2023 21:00 - 17/07/2023 22:00","Portugal (PT)","6754.20","6785.00"
"17/07/2023 22:00 - 17/07/2023 23:00","Portugal (PT)","6691.30","6578.00"
"17/07/2023 23:00 - 18/07/2023 00:00","Portugal (PT)","6312.00","6249.00"
"18/07/2023 00:00 - 18/07/2023 01:00","Portugal (PT)","5760.30","5604.00"
"18/07/2023 01:00 - 18/07/2023 02:00","Portugal (PT)","5359.70","5212.00"
"18/07/2023 02:00 - 18/07/2023 03:00","Portugal (PT)","5064.20","4952.00"
"18/07/2023 03:00 - 18/07/2023 04:00","Portugal (PT)","4892.40","4803.00"
"18/07/2023 04:00 - 18/07/2023 05:00","Portugal (PT)","4785.90","4720.00"
"18/07/2023 05:00 - 18/07/2023 06:00","Portugal (PT)","4742.20","4690.00"
"18/07/2023 06:00 - 18/07/2023 07:00","Portugal (PT)","4779.20","4715.00"
"18/07/2023 07:00 - 18/07/2023 08:00","Portugal (PT)","4857.70","4926.00"
"18/07/2023 08:00 - 18/07/2023 09:00","Portugal (PT)","5358.60","5483.00"
"18/07/2023 09:00 - 18/07/2023 10:00","Portugal (PT)","6147.80","6090.00"
"18/07/2023 10:00 - 18/07/2023 11:00","Portugal (PT)","6362.70","6243.00"
"18/07/2023 11:00 - 18/07/2023 12:00","Portugal (PT)","6296.50","6260.00"
"18/07/2023 12:00 - 18/07/2023 13:00","Portugal (PT)","6403.70","6348.00"
"18/07/2023 13:00 - 18/07/2023 14:00","Portugal (PT)","6344.80","6262.00"
"18/07/2023 14:00 - 18/07/2023 15:00","Portugal (PT)","6289.60","6270.00"
"18/07/2023 15:00 - 18/07/2023 16:00","Portugal (PT)","6431.70","6391.00"
"18/07/2023 16:00 - 18/07/2023 17:00","Portugal (PT)","6453.60","6401.00"
"18/07/2023 17:00 - 18/07/2023 18:00","Portugal (PT)","6475.50","6385.00"
"18/07/2023 18:00 - 18/07/2023 19:00","Portugal (PT)","6442.60","6364.00"
"18/07/2023 19:00 - 18/07/2023 20:00","Portugal (PT)","6522.10","6525.00"
"18/07/2023 20:00 - 18/07/2023 21:00","Portugal (PT)","6811.60","6763.00"
"18/07/2023 21:00 - 18/07/2023 22:00","Portugal (PT)","6846.50","6775.00"
"18/07/2023 22:00 - 18/07/2023 23:00","Portugal (PT)","6747.50","6644.00"
"18/07/2023 23:00 - 19/07/2023 00:00","Portugal (PT)","6371.30","6371.00"
"19/07/2023 00:00 - 19/07/2023 01:00","Portugal (PT)","5796.10","5604.00"
"19/07/2023 01:00 - 19/07/2023 02:00","Portugal (PT)","5359.00","5233.00"
"19/07/2023 02:00 - 19/07/2023 03:00","Portugal (PT)","5054.60","4973.00"
"19/07/2023 03:00 - 19/07/2023 04:00","Portugal (PT)","4862.70","4822.00"
"19/07/2023 04:00 - 19/07/2023 05:00","Portugal (PT)","4749.90","4739.00"
"19/07/2023 05:00 - 19/07/2023 06:00","Portugal (PT)","4725.10","4710.00"
"19/07/2023 06:00 - 19/07/2023 07:00","Portugal (PT)","4751.40","4735.00"
"19/07/2023 07:00 - 19/07/2023 08:00","Portugal (PT)","4881.70","4891.00"
"19/07/2023 08:00 - 19/07/2023 09:00","Portugal (PT)","5405.00","5275.00"
"19/07/2023 09:00 - 19/07/2023 10:00","Portugal (PT)","6177.20","5855.00"
"19/07/2023 10:00 - 19/07/2023 11:00","Portugal (PT)","6448.60","6081.00"
"19/07/2023 11:00 - 19/07/2023 12:00","Portugal (PT)","6425.40","6185.00"
"19/07/2023 12:00 - 19/07/2023 13:00","Portugal (PT)","6473.90","6309.00"
"19/07/2023 13:00 - 19/07/2023 14:00","Portugal (PT)","6301.60","6238.00"
"19/07/2023 14:00 - 19/07/2023 15:00","Portugal (PT)","6221.60","6249.00"
"19/07/2023 15:00 - 19/07/2023 16:00","Portugal (PT)","6427.50","6371.00"
"19/07/2023 16:00 - 19/07/2023 17:00","Portugal (PT)","6475.90","6421.00"
"19/07/2023 17:00 - 19/07/2023 18:00","Portugal (PT)","6503.60","6447.00"
"19/07/2023 18:00 - 19/07/2023 19:00","Portugal (PT)","6458.30","6418.00"
"19/07/2023 19:00 - 19/07/2023 20:00","Portugal (PT)","6518.90","6543.00"
"19/07/2023 20:00 - 19/07/2023 21:00","Portugal (PT)","6810.60","6779.00"
"19/07/2023 21:00 - 19/07/2023 22:00","Portugal (PT)","6836.70","6773.00"
"19/07/2023 22:00 - 19/07/2023 23:00","Portugal (PT)","6792.50","6639.00"
"19/07/2023 23:00 - 20/07/2023 00:00","Portugal (PT)","6399.60","6343.00"
"20/07/2023 00:00 - 20/07/2023 01:00","Portugal (PT)","5865.10","5604.00"
"20/07/2023 01:00 - 20/07/2023 02:00","Portugal (PT)","5415.70","5229.00"
"20/07/2023 02:00 - 20/07/2023 03:00","Portugal (PT)","5110.90","4966.00"
"20/07/2023 03:00 - 20/07/2023 04:00","Portugal (PT)","4924.20","4813.00"
"20/07/2023 04:00 - 20/07/2023 05:00","Portugal (PT)","4819.30","4724.00"
"20/07/2023 05:00 - 20/07/2023 06:00","Portugal (PT)","4762.60","4705.00"
"20/07/2023 06:00 - 20/07/2023 07:00","Portugal (PT)","4813.60","4734.00"
"20/07/2023 07:00 - 20/07/2023 08:00","Portugal (PT)","4910.60","4924.00"
"20/07/2023 08:00 - 20/07/2023 09:00","Portugal (PT)","5420.20","5515.00"
"20/07/2023 09:00 - 20/07/2023 10:00","Portugal (PT)","6154.50","6161.00"
"20/07/2023 10:00 - 20/07/2023 11:00","Portugal (PT)","6382.90","6274.00"
"20/07/2023 11:00 - 20/07/2023 12:00","Portugal (PT)","6385.30","6243.00"
"20/07/2023 12:00 - 20/07/2023 13:00","Portugal (PT)","6464.20","6328.00"
"20/07/2023 13:00 - 20/07/2023 14:00","Portugal (PT)","6315.20","6240.00"
"20/07/2023 14:00 - 20/07/2023 15:00","Portugal (PT)","6203.20","6256.00"
"20/07/2023 15:00 - 20/07/2023 16:00","Portugal (PT)","6346.50","6374.00"
"20/07/2023 16:00 - 20/07/2023 17:00","Portugal (PT)","6347.10","6403.00"
"20/07/2023 17:00 - 20/07/2023 18:00","Portugal (PT)","6387.20","6415.00"
"20/07/2023 18:00 - 20/07/2023 19:00","Portugal (PT)","6399.20","6402.00"
"20/07/2023 19:00 - 20/07/2023 20:00","Portugal (PT)","6491.40","6545.00"
"20/07/2023 20:00 - 20/07/2023 21:00","Portugal (PT)","6723.20","6790.00"
"20/07/2023 21:00 - 20/07/2023 22:00","Portugal (PT)","6744.30","6777.00"
"20/07/2023 22:00 - 20/07/2023 23:00","Portugal (PT)","6683.10","6620.00"
"20/07/2023 23:00 - 21/07/2023 00:00","Portugal (PT)","6331.60","6332.00"
"21/07/2023 00:00 - 21/07/2023 01:00","Portugal (PT)","5809.10","5815.00"
"21/07/2023 01:00 - 21/07/2023 02:00","Portugal (PT)","5406.00","5445.00"
"21/07/2023 02:00 - 21/07/2023 03:00","Portugal (PT)","5100.30","5202.00"
"21/07/2023 03:00 - 21/07/2023 04:00","Portugal (PT)","4928.00","4998.00"
"21/07/2023 04:00 - 21/07/2023 05:00","Portugal (PT)","4821.50","4886.00"
"21/07/2023 05:00 - 21/07/2023 06:00","Portugal (PT)","4771.00","4876.00"
"21/07/2023 06:00 - 21/07/2023 07:00","Portugal (PT)","4781.60","4921.00"
"21/07/2023 07:00 - 21/07/2023 08:00","Portugal (PT)","4903.50","5063.00"
"21/07/2023 08:00 - 21/07/2023 09:00","Portugal (PT)","5377.30","5522.00"
"21/07/2023 09:00 - 21/07/2023 10:00","Portugal (PT)","6113.40","6175.00"
"21/07/2023 10:00 - 21/07/2023 11:00","Portugal (PT)","6386.80","6410.00"
"21/07/2023 11:00 - 21/07/2023 12:00","Portugal (PT)","6440.50","6398.00"
"21/07/2023 12:00 - 21/07/2023 13:00","Portugal (PT)","6527.90","6469.00"
"21/07/2023 13:00 - 21/07/2023 14:00","Portugal (PT)","6359.20","6401.00"
"21/07/2023 14:00 - 21/07/2023 15:00","Portugal (PT)","6245.40","6296.00"
"21/07/2023 15:00 - 21/07/2023 16:00","Portugal (PT)","6345.50","6379.00"
"21/07/2023 16:00 - 21/07/2023 17:00","Portugal (PT)","6318.80","6403.00"
"21/07/2023 17:00 - 21/07/2023 18:00","Portugal (PT)","6289.40","6373.00"
"21/07/2023 18:00 - 21/07/2023 19:00","Portugal (PT)","6194.60","6335.00"
"21/07/2023 19:00 - 21/07/2023 20:00","Portugal (PT)","6260.20","6415.00"
"21/07/2023 20:00 - 21/07/2023 21:00","Portugal (PT)","6515.90","6623.00"
"21/07/2023 21:00 - 21/07/2023 22:00","Portugal (PT)","6553.90","6645.00"
"21/07/2023 22:00 - 21/07/2023 23:00","Portugal (PT)","6495.00","6534.00"
"21/07/2023 23:00 - 22/07/2023 00:00","Portugal (PT)","6121.60","6340.00"
"22/07/2023 00:00 - 22/07/2023 01:00","Portugal (PT)","5630.90","5719.00"
"22/07/2023 01:00 - 22/07/2023 02:00","Portugal (PT)","5234.30","5298.00"
"22/07/2023 02:00 - 22/07/2023 03:00","Portugal (PT)","4920.50","5035.00"
"22/07/2023 03:00 - 22/07/2023 04:00","Portugal (PT)","4724.50","4839.00"
"22/07/2023 04:00 - 22/07/2023 05:00","Portugal (PT)","4605.70","4724.00"
"22/07/2023 05:00 - 22/07/2023 06:00","Portugal (PT)","4507.80","4648.00"
"22/07/2023 06:00 - 22/07/2023 07:00","Portugal (PT)","4489.30","4575.00"
"22/07/2023 07:00 - 22/07/2023 08:00","Portugal (PT)","4341.90","4513.00"
"22/07/2023 08:00 - 22/07/2023 09:00","Portugal (PT)","4468.40","4765.00"
"22/07/2023 09:00 - 22/07/2023 10:00","Portugal (PT)","4786.50","5110.00"
"22/07/2023 10:00 - 22/07/2023 11:00","Portugal (PT)","5068.40","5293.00"
"22/07/2023 11:00 - 22/07/2023 12:00","Portugal (PT)","5097.60","5400.00"
"22/07/2023 12:00 - 22/07/2023 13:00","Portugal (PT)","5220.00","5512.00"
"22/07/2023 13:00 - 22/07/2023 14:00","Portugal (PT)","5270.10","5457.00"
"22/07/2023 14:00 - 22/07/2023 15:00","Portugal (PT)","5105.70","5232.00"
"22/07/2023 15:00 - 22/07/2023 16:00","Portugal (PT)","5034.50","5054.00"
"22/07/2023 16:00 - 22/07/2023 17:00","Portugal (PT)","5002.00","4972.00"
"22/07/2023 17:00 - 22/07/2023 18:00","Portugal (PT)","4985.60","4965.00"
"22/07/2023 18:00 - 22/07/2023 19:00","Portugal (PT)","5051.20","5074.00"
"22/07/2023 19:00 - 22/07/2023 20:00","Portugal (PT)","5299.10","5336.00"
"22/07/2023 20:00 - 22/07/2023 21:00","Portugal (PT)","5616.30","5613.00"
"22/07/2023 21:00 - 22/07/2023 22:00","Portugal (PT)","5716.20","5680.00"
"22/07/2023 22:00 - 22/07/2023 23:00","Portugal (PT)","5746.40","5654.00"
"22/07/2023 23:00 - 23/07/2023 00:00","Portugal (PT)","5473.40","5479.00"
"23/07/2023 00:00 - 23/07/2023 01:00","Portugal (PT)","5082.80","5043.00"
"23/07/2023 01:00 - 23/07/2023 02:00","Portugal (PT)","4733.10","4698.00"
"23/07/2023 02:00 - 23/07/2023 03:00","Portugal (PT)","4470.00","4449.00"
"23/07/2023 03:00 - 23/07/2023 04:00","Portugal (PT)","4290.50","4282.00"
"23/07/2023 04:00 - 23/07/2023 05:00","Portugal (PT)","4181.10","4188.00"
"23/07/2023 05:00 - 23/07/2023 06:00","Portugal (PT)","4118.50","4150.00"
"23/07/2023 06:00 - 23/07/2023 07:00","Portugal (PT)","4103.10","4083.00"
"23/07/2023 07:00 - 23/07/2023 08:00","Portugal (PT)","3947.80","3979.00"
"23/07/2023 08:00 - 23/07/2023 09:00","Portugal (PT)","4069.50","4113.00"
"23/07/2023 09:00 - 23/07/2023 10:00","Portugal (PT)","4324.00","4310.00"
"23/07/2023 10:00 - 23/07/2023 11:00","Portugal (PT)","4548.80","4518.00"
"23/07/2023 11:00 - 23/07/2023 12:00","Portugal (PT)","4717.90","4670.00"
"23/07/2023 12:00 - 23/07/2023 13:00","Portugal (PT)","4879.40","4810.00"
"23/07/2023 13:00 - 23/07/2023 14:00","Portugal (PT)","4932.60","4823.00"
"23/07/2023 14:00 - 23/07/2023 15:00","Portugal (PT)","4708.00","4611.00"
"23/07/2023 15:00 - 23/07/2023 16:00","Portugal (PT)","4553.70","4444.00"
"23/07/2023 16:00 - 23/07/2023 17:00","Portugal (PT)","4497.50","4405.00"
"23/07/2023 17:00 - 23/07/2023 18:00","Portugal (PT)","4539.20","4456.00"
"23/07/2023 18:00 - 23/07/2023 19:00","Portugal (PT)","4703.20","4649.00"
"23/07/2023 19:00 - 23/07/2023 20:00","Portugal (PT)","4994.30","4978.00"
"23/07/2023 20:00 - 23/07/2023 21:00","Portugal (PT)","5339.70","5346.00"
"23/07/2023 21:00 - 23/07/2023 22:00","Portugal (PT)","5560.80","5545.00"
"23/07/2023 22:00 - 23/07/2023 23:00","Portugal (PT)","5712.50","5612.00"
"23/07/2023 23:00 - 24/07/2023 00:00","Portugal (PT)","5497.90","5469.00"
"24/07/2023 00:00 - 24/07/2023 01:00","Portugal (PT)","5112.80","5045.00"
"24/07/2023 01:00 - 24/07/2023 02:00","Portugal (PT)","4827.60","4760.00"
"24/07/2023 02:00 - 24/07/2023 03:00","Portugal (PT)","4569.50","4527.00"
"24/07/2023 03:00 - 24/07/2023 04:00","Portugal (PT)","4435.50","4376.00"
"24/07/2023 04:00 - 24/07/2023 05:00","Portugal (PT)","4368.90","4302.00"
"24/07/2023 05:00 - 24/07/2023 06:00","Portugal (PT)","4341.00","4277.00"
"24/07/2023 06:00 - 24/07/2023 07:00","Portugal (PT)","4461.10","4322.00"
"24/07/2023 07:00 - 24/07/2023 08:00","Portugal (PT)","4630.60","4508.00"
"24/07/2023 08:00 - 24/07/2023 09:00","Portugal (PT)","5127.70","5008.00"
"24/07/2023 09:00 - 24/07/2023 10:00","Portugal (PT)","5930.00","5704.00"
"24/07/2023 10:00 - 24/07/2023 11:00","Portugal (PT)","6260.80","6061.00"
"24/07/2023 11:00 - 24/07/2023 12:00","Portugal (PT)","6303.80","6180.00"
"24/07/2023 12:00 - 24/07/2023 13:00","Portugal (PT)","6379.10","6262.00"
"24/07/2023 13:00 - 24/07/2023 14:00","Portugal (PT)","6240.80","6165.00"
"24/07/2023 14:00 - 24/07/2023 15:00","Portugal (PT)","6090.30","6153.00"
"24/07/2023 15:00 - 24/07/2023 16:00","Portugal (PT)","6246.00","6280.00"
"24/07/2023 16:00 - 24/07/2023 17:00","Portugal (PT)","6254.80","6258.00"
"24/07/2023 17:00 - 24/07/2023 18:00","Portugal (PT)","6241.70","6232.00"
"24/07/2023 18:00 - 24/07/2023 19:00","Portugal (PT)","6150.70","6227.00"
"24/07/2023 19:00 - 24/07/2023 20:00","Portugal (PT)","6215.10","6343.00"
"24/07/2023 20:00 - 24/07/2023 21:00","Portugal (PT)","6523.70","6610.00"
"24/07/2023 21:00 - 24/07/2023 22:00","Portugal (PT)","6575.60","6696.00"
"24/07/2023 22:00 - 24/07/2023 23:00","Portugal (PT)","6544.50","6592.00"
"24/07/2023 23:00 - 25/07/2023 00:00","Portugal (PT)","6169.00","6294.00"
"25/07/2023 00:00 - 25/07/2023 01:00","Portugal (PT)","5626.30","5638.00"
"25/07/2023 01:00 - 25/07/2023 02:00","Portugal (PT)","5239.20","5130.00"
"25/07/2023 02:00 - 25/07/2023 03:00","Portugal (PT)","4936.40","4870.00"
"25/07/2023 03:00 - 25/07/2023 04:00","Portugal (PT)","4766.20","4715.00"
"25/07/2023 04:00 - 25/07/2023 05:00","Portugal (PT)","4662.80","4632.00"
"25/07/2023 05:00 - 25/07/2023 06:00","Portugal (PT)","4635.90","4599.00"
"25/07/2023 06:00 - 25/07/2023 07:00","Portugal (PT)","4700.80","4605.00"
"25/07/2023 07:00 - 25/07/2023 08:00","Portugal (PT)","4801.00","4794.00"
"25/07/2023 08:00 - 25/07/2023 09:00","Portugal (PT)","5245.40","5396.00"
"25/07/2023 09:00 - 25/07/2023 10:00","Portugal (PT)","5947.00","6095.00"
"25/07/2023 10:00 - 25/07/2023 11:00","Portugal (PT)","6156.00","6289.00"
"25/07/2023 11:00 - 25/07/2023 12:00","Portugal (PT)","6113.40","6329.00"
"25/07/2023 12:00 - 25/07/2023 13:00","Portugal (PT)","6180.40","6415.00"
"25/07/2023 13:00 - 25/07/2023 14:00","Portugal (PT)","6071.60","6304.00"
"25/07/2023 14:00 - 25/07/2023 15:00","Portugal (PT)","5962.50","6250.00"
"25/07/2023 15:00 - 25/07/2023 16:00","Portugal (PT)","6101.40","6320.00"
"25/07/2023 16:00 - 25/07/2023 17:00","Portugal (PT)","6103.10","6290.00"
"25/07/2023 17:00 - 25/07/2023 18:00","Portugal (PT)","6100.00","6272.00"
"25/07/2023 18:00 - 25/07/2023 19:00","Portugal (PT)","6109.90","6207.00"
"25/07/2023 19:00 - 25/07/2023 20:00","Portugal (PT)","6250.50","6308.00"
"25/07/2023 20:00 - 25/07/2023 21:00","Portugal (PT)","6551.00","6644.00"
"25/07/2023 21:00 - 25/07/2023 22:00","Portugal (PT)","6642.30","6729.00"
"25/07/2023 22:00 - 25/07/2023 23:00","Portugal (PT)","6593.90","6631.00"
"25/07/2023 23:00 - 26/07/2023 00:00","Portugal (PT)","6194.20","6379.00"
"26/07/2023 00:00 - 26/07/2023 01:00","Portugal (PT)","5689.50","5661.00"
"26/07/2023 01:00 - 26/07/2023 02:00","Portugal (PT)","5283.20","5247.00"
"26/07/2023 02:00 - 26/07/2023 03:00","Portugal (PT)","4999.80","4967.00"
"26/07/2023 03:00 - 26/07/2023 04:00","Portugal (PT)","4823.40","4799.00"
"26/07/2023 04:00 - 26/07/2023 05:00","Portugal (PT)","4720.00","4710.00"
"26/07/2023 05:00 - 26/07/2023 06:00","Portugal (PT)","4673.80","4708.00"
"26/07/2023 06:00 - 26/07/2023 07:00","Portugal (PT)","4741.80","4745.00"
"26/07/2023 07:00 - 26/07/2023 08:00","Portugal (PT)","4887.80","4987.00"
"26/07/2023 08:00 - 26/07/2023 09:00","Portugal (PT)","5311.90","5591.00"
"26/07/2023 09:00 - 26/07/2023 10:00","Portugal (PT)","5984.30","6249.00"
"26/07/2023 10:00 - 26/07/2023 11:00","Portugal (PT)","6238.90","6449.00"
"26/07/2023 11:00 - 26/07/2023 12:00","Portugal (PT)","6259.70","6464.00"
"26/07/2023 12:00 - 26/07/2023 13:00","Portugal (PT)","6373.30","6468.00"
"26/07/2023 13:00 - 26/07/2023 14:00","Portugal (PT)","6252.10","6291.00"
"26/07/2023 14:00 - 26/07/2023 15:00","Portugal (PT)","6196.70","6315.00"
"26/07/2023 15:00 - 26/07/2023 16:00","Portugal (PT)","6405.90","6474.00"
"26/07/2023 16:00 - 26/07/2023 17:00","Portugal (PT)","6476.40","6502.00"
"26/07/2023 17:00 - 26/07/2023 18:00","Portugal (PT)","6456.20","6499.00"
"26/07/2023 18:00 - 26/07/2023 19:00","Portugal (PT)","6428.90","6462.00"
"26/07/2023 19:00 - 26/07/2023 20:00","Portugal (PT)","6494.70","6599.00"
"26/07/2023 20:00 - 26/07/2023 21:00","Portugal (PT)","6797.80","6837.00"
"26/07/2023 21:00 - 26/07/2023 22:00","Portugal (PT)","6808.20","6841.00"
"26/07/2023 22:00 - 26/07/2023 23:00","Portugal (PT)","6733.30","6708.00"
"26/07/2023 23:00 - 27/07/2023 00:00","Portugal (PT)","6316.90","6400.00"
"27/07/2023 00:00 - 27/07/2023 01:00","Portugal (PT)","5777.70","5570.00"
"27/07/2023 01:00 - 27/07/2023 02:00","Portugal (PT)","5373.30","5294.00"
"27/07/2023 02:00 - 27/07/2023 03:00","Portugal (PT)","5060.60","5003.00"
"27/07/2023 03:00 - 27/07/2023 04:00","Portugal (PT)","4876.20","4807.00"
"27/07/2023 04:00 - 27/07/2023 05:00","Portugal (PT)","4781.80","4724.00"
"27/07/2023 05:00 - 27/07/2023 06:00","Portugal (PT)","4731.60","4698.00"
"27/07/2023 06:00 - 27/07/2023 07:00","Portugal (PT)","4789.70","4738.00"
"27/07/2023 07:00 - 27/07/2023 08:00","Portugal (PT)","4916.20","4868.00"
"27/07/2023 08:00 - 27/07/2023 09:00","Portugal (PT)","5386.90","5346.00"
"27/07/2023 09:00 - 27/07/2023 10:00","Portugal (PT)","6212.80","6001.00"
"27/07/2023 10:00 - 27/07/2023 11:00","Portugal (PT)","6561.30","6310.00"
"27/07/2023 11:00 - 27/07/2023 12:00","Portugal (PT)","6665.20","6383.00"
"27/07/2023 12:00 - 27/07/2023 13:00","Portugal (PT)","6743.50","6412.00"
"27/07/2023 13:00 - 27/07/2023 14:00","Portugal (PT)","6596.60","6310.00"
"27/07/2023 14:00 - 27/07/2023 15:00","Portugal (PT)","6404.60","6224.00"
"27/07/2023 15:00 - 27/07/2023 16:00","Portugal (PT)","6439.50","6334.00"
"27/07/2023 16:00 - 27/07/2023 17:00","Portugal (PT)","6383.20","6335.00"
"27/07/2023 17:00 - 27/07/2023 18:00","Portugal (PT)","6317.10","6316.00"
"27/07/2023 18:00 - 27/07/2023 19:00","Portugal (PT)","6300.30","6263.00"
"27/07/2023 19:00 - 27/07/2023 20:00","Portugal (PT)","6374.20","6352.00"
"27/07/2023 20:00 - 27/07/2023 21:00","Portugal (PT)","6594.20","6585.00"
"27/07/2023 21:00 - 27/07/2023 22:00","Portugal (PT)","6637.70","6645.00"
"27/07/2023 22:00 - 27/07/2023 23:00","Portugal (PT)","6587.90","6567.00"
"27/07/2023 23:00 - 28/07/2023 00:00","Portugal (PT)","6222.00","6373.00"
"28/07/2023 00:00 - 28/07/2023 01:00","Portugal (PT)","5685.70","5557.00"
"28/07/2023 01:00 - 28/07/2023 02:00","Portugal (PT)","5286.20","5214.00"
"28/07/2023 02:00 - 28/07/2023 03:00","Portugal (PT)","5016.40","4949.00"
"28/07/2023 03:00 - 28/07/2023 04:00","Portugal (PT)","4822.70","4782.00"
"28/07/2023 04:00 - 28/07/2023 05:00","Portugal (PT)","4730.40","4699.00"
"28/07/2023 05:00 - 28/07/2023 06:00","Portugal (PT)","4673.30","4683.00"
"28/07/2023 06:00 - 28/07/2023 07:00","Portugal (PT)","4760.10","4768.00"
"28/07/2023 07:00 - 28/07/2023 08:00","Portugal (PT)","4873.90","4959.00"
"28/07/2023 08:00 - 28/07/2023 09:00","Portugal (PT)","5331.00","5469.00"
"28/07/2023 09:00 - 28/07/2023 10:00","Portugal (PT)","6085.40","6057.00"
"28/07/2023 10:00 - 28/07/2023 11:00","Portugal (PT)","6317.10","6231.00"
"28/07/2023 11:00 - 28/07/2023 12:00","Portugal (PT)","6294.30","6249.00"
"28/07/2023 12:00 - 28/07/2023 13:00","Portugal (PT)","6420.40","6307.00"
"28/07/2023 13:00 - 28/07/2023 14:00","Portugal (PT)","6320.00","6176.00"
"28/07/2023 14:00 - 28/07/2023 15:00","Portugal (PT)","6242.30","6165.00"
"28/07/2023 15:00 - 28/07/2023 16:00","Portugal (PT)","6383.10","6303.00"
"28/07/2023 16:00 - 28/07/2023 17:00","Portugal (PT)","6434.70","6331.00"
"28/07/2023 17:00 - 28/07/2023 18:00","Portugal (PT)","6456.50","6326.00"
"28/07/2023 18:00 - 28/07/2023 19:00","Portugal (PT)","6432.10","6267.00"
"28/07/2023 19:00 - 28/07/2023 20:00","Portugal (PT)","6520.90","6381.00"
"28/07/2023 20:00 - 28/07/2023 21:00","Portugal (PT)","6678.50","6631.00"
"28/07/2023 21:00 - 28/07/2023 22:00","Portugal (PT)","6664.60","6644.00"
"28/07/2023 22:00 - 28/07/2023 23:00","Portugal (PT)","6589.00","6521.00"
"28/07/2023 23:00 - 29/07/2023 00:00","Portugal (PT)","6210.70","6232.00"
"29/07/2023 00:00 - 29/07/2023 01:00","Portugal (PT)","5723.80","5534.00"
"29/07/2023 01:00 - 29/07/2023 02:00","Portugal (PT)","5300.50","5159.00"
"29/07/2023 02:00 - 29/07/2023 03:00","Portugal (PT)","4996.80","4875.00"
"29/07/2023 03:00 - 29/07/2023 04:00","Portugal (PT)","4792.20","4701.00"
"29/07/2023 04:00 - 29/07/2023 05:00","Portugal (PT)","4669.40","4583.00"
"29/07/2023 05:00 - 29/07/2023 06:00","Portugal (PT)","4580.90","4513.00"
"29/07/2023 06:00 - 29/07/2023 07:00","Portugal (PT)","4564.20","4451.00"
"29/07/2023 07:00 - 29/07/2023 08:00","Portugal (PT)","4445.50","4373.00"
"29/07/2023 08:00 - 29/07/2023 09:00","Portugal (PT)","4667.90","4547.00"
"29/07/2023 09:00 - 29/07/2023 10:00","Portugal (PT)","5049.40","4870.00"
"29/07/2023 10:00 - 29/07/2023 11:00","Portugal (PT)","5363.90","5077.00"
"29/07/2023 11:00 - 29/07/2023 12:00","Portugal (PT)","5541.80","5128.00"
"29/07/2023 12:00 - 29/07/2023 13:00","Portugal (PT)","5658.20","5237.00"
"29/07/2023 13:00 - 29/07/2023 14:00","Portugal (PT)","5691.60","5225.00"
"29/07/2023 14:00 - 29/07/2023 15:00","Portugal (PT)","5455.40","5074.00"
"29/07/2023 15:00 - 29/07/2023 16:00","Portugal (PT)","5333.50","5025.00"
"29/07/2023 16:00 - 29/07/2023 17:00","Portugal (PT)","5224.40","4993.00"
"29/07/2023 17:00 - 29/07/2023 18:00","Portugal (PT)","5167.90","4995.00"
"29/07/2023 18:00 - 29/07/2023 19:00","Portugal (PT)","5251.80","5115.00"
"29/07/2023 19:00 - 29/07/2023 20:00","Portugal (PT)","5464.30","5390.00"
"29/07/2023 20:00 - 29/07/2023 21:00","Portugal (PT)","5767.60","5662.00"
"29/07/2023 21:00 - 29/07/2023 22:00","Portugal (PT)","5861.80","5740.00"
"29/07/2023 22:00 - 29/07/2023 23:00","Portugal (PT)","5888.40","5691.00"
"29/07/2023 23:00 - 30/07/2023 00:00","Portugal (PT)","5579.40","5482.00"
"30/07/2023 00:00 - 30/07/2023 01:00","Portugal (PT)","5190.90","5016.00"
"30/07/2023 01:00 - 30/07/2023 02:00","Portugal (PT)","4826.40","4741.00"
"30/07/2023 02:00 - 30/07/2023 03:00","Portugal (PT)","4553.20","4456.00"
