"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"15/07/2024 13:00 - 15/07/2024 14:00","Portugal (PT)","6096.30","6264.00"
"15/07/2024 14:00 - 15/07/2024 15:00","Portugal (PT)","6047.80","6176.00"
"15/07/2024 15:00 - 15/07/2024 16:00","Portugal (PT)","6171.80","6321.00"
"15/07/2024 16:00 - 15/07/2024 17:00","Portugal (PT)","6125.90","6328.00"
"15/07/2024 17:00 - 15/07/2024 18:00","Portugal (PT)","6178.20","6348.00"
"15/07/2024 18:00 - 15/07/2024 19:00","Portugal (PT)","6185.90","6321.00"
"15/07/2024 19:00 - 15/07/2024 20:00","Portugal (PT)","6347.00","6417.00"
"15/07/2024 20:00 - 15/07/2024 21:00","Portugal (PT)","6666.30","6697.00"
"15/07/2024 21:00 - 15/07/2024 22:00","Portugal (PT)","6729.10","6764.00"
"15/07/2024 22:00 - 15/07/2024 23:00","Portugal (PT)","6710.40","6699.00"
"15/07/2024 23:00 - 16/07/2024 00:00","Portugal (PT)","6325.00","6316.00"
"16/07/2024 00:00 - 16/07/2024 01:00","Portugal (PT)","5782.50","5768.00"
"16/07/2024 01:00 - 16/07/2024 02:00","Portugal (PT)","5300.40","5296.00"
"16/07/2024 02:00 - 16/07/2024 03:00","Portugal (PT)","4978.50","5028.00"
"16/07/2024 03:00 - 16/07/2024 04:00","Portugal (PT)","4790.70","4843.00"
"16/07/2024 04:00 - 16/07/2024 05:00","Portugal (PT)","4678.50","4748.00"
"16/07/2024 05:00 - 16/07/2024 06:00","Portugal (PT)","4646.70","4710.00"
"16/07/2024 06:00 - 16/07/2024 07:00","Portugal (PT)","4697.70","4732.00"
"16/07/2024 07:00 - 16/07/2024 08:00","Portugal (PT)","4875.80","4920.00"
"16/07/2024 08:00 - 16/07/2024 09:00","Portugal (PT)","5422.10","5482.00"
"16/07/2024 09:00 - 16/07/2024 10:00","Portugal (PT)","6123.70","6174.00"
"16/07/2024 10:00 - 16/07/2024 11:00","Portugal (PT)","6275.30","6315.00"
"16/07/2024 11:00 - 16/07/2024 12:00","Portugal (PT)","6206.20","6304.00"
"16/07/2024 12:00 - 16/07/2024 13:00","Portugal (PT)","6271.20","6308.00"
"16/07/2024 13:00 - 16/07/2024 14:00","Portugal (PT)","6182.80","6163.00"
"16/07/2024 14:00 - 16/07/2024 15:00","Portugal (PT)","6056.80","6065.00"
"16/07/2024 15:00 - 16/07/2024 16:00","Portugal (PT)","6176.00","6172.00"
"16/07/2024 16:00 - 16/07/2024 17:00","Portugal (PT)","6192.80","6199.00"
"16/07/2024 17:00 - 16/07/2024 18:00","Portugal (PT)","6200.90","6227.00"
"16/07/2024 18:00 - 16/07/2024 19:00","Portugal (PT)","6199.20","6241.00"
"16/07/2024 19:00 - 16/07/2024 20:00","Portugal (PT)","6401.80","6370.00"
"16/07/2024 20:00 - 16/07/2024 21:00","Portugal (PT)","6803.10","6701.00"
"16/07/2024 21:00 - 16/07/2024 22:00","Portugal (PT)","6818.00","6757.00"
"16/07/2024 22:00 - 16/07/2024 23:00","Portugal (PT)","6712.80","6721.00"
"16/07/2024 23:00 - 17/07/2024 00:00","Portugal (PT)","6306.10","6325.00"
"17/07/2024 00:00 - 17/07/2024 01:00","Portugal (PT)","5728.20","5800.00"
"17/07/2024 01:00 - 17/07/2024 02:00","Portugal (PT)","5290.70","5370.00"
"17/07/2024 02:00 - 17/07/2024 03:00","Portugal (PT)","4989.50","5100.00"
"17/07/2024 03:00 - 17/07/2024 04:00","Portugal (PT)","4791.40","4900.00"
"17/07/2024 04:00 - 17/07/2024 05:00","Portugal (PT)","4699.50","4820.00"
"17/07/2024 05:00 - 17/07/2024 06:00","Portugal (PT)","4665.60","4775.00"
"17/07/2024 06:00 - 17/07/2024 07:00","Portugal (PT)","4718.40","4788.00"
"17/07/2024 07:00 - 17/07/2024 08:00","Portugal (PT)","4902.80","4956.00"
"17/07/2024 08:00 - 17/07/2024 09:00","Portugal (PT)","5385.60","5470.00"
"17/07/2024 09:00 - 17/07/2024 10:00","Portugal (PT)","6102.70","6165.00"
"17/07/2024 10:00 - 17/07/2024 11:00","Portugal (PT)","6277.60","6327.00"
"17/07/2024 11:00 - 17/07/2024 12:00","Portugal (PT)","6253.80","6331.00"
"17/07/2024 12:00 - 17/07/2024 13:00","Portugal (PT)","6302.70","6355.00"
"17/07/2024 13:00 - 17/07/2024 14:00","Portugal (PT)","6239.10","6235.00"
"17/07/2024 14:00 - 17/07/2024 15:00","Portugal (PT)","6120.70","6133.00"
"17/07/2024 15:00 - 17/07/2024 16:00","Portugal (PT)","6224.90","6234.00"
"17/07/2024 16:00 - 17/07/2024 17:00","Portugal (PT)","6209.30","6288.00"
"17/07/2024 17:00 - 17/07/2024 18:00","Portugal (PT)","6229.90","6316.00"
"17/07/2024 18:00 - 17/07/2024 19:00","Portugal (PT)","6259.70","6301.00"
"17/07/2024 19:00 - 17/07/2024 20:00","Portugal (PT)","6477.90","6436.00"
"17/07/2024 20:00 - 17/07/2024 21:00","Portugal (PT)","6880.50","6772.00"
"17/07/2024 21:00 - 17/07/2024 22:00","Portugal (PT)","6880.20","6840.00"
"17/07/2024 22:00 - 17/07/2024 23:00","Portugal (PT)","6812.90","6774.00"
"17/07/2024 23:00 - 18/07/2024 00:00","Portugal (PT)","6412.40","6366.00"
"18/07/2024 00:00 - 18/07/2024 01:00","Portugal (PT)","5828.70","5847.00"
"18/07/2024 01:00 - 18/07/2024 02:00","Portugal (PT)","5380.60","5429.00"
"18/07/2024 02:00 - 18/07/2024 03:00","Portugal (PT)","5063.50","5159.00"
"18/07/2024 03:00 - 18/07/2024 04:00","Portugal (PT)","4859.50","4956.00"
"18/07/2024 04:00 - 18/07/2024 05:00","Portugal (PT)","4753.40","4847.00"
"18/07/2024 05:00 - 18/07/2024 06:00","Portugal (PT)","4702.60","4794.00"
"18/07/2024 06:00 - 18/07/2024 07:00","Portugal (PT)","4764.80","4806.00"
"18/07/2024 07:00 - 18/07/2024 08:00","Portugal (PT)","4971.70","4984.00"
"18/07/2024 08:00 - 18/07/2024 09:00","Portugal (PT)","5466.50","5455.00"
"18/07/2024 09:00 - 18/07/2024 10:00","Portugal (PT)","6146.00","6158.00"
"18/07/2024 10:00 - 18/07/2024 11:00","Portugal (PT)","6248.70","6314.00"
"18/07/2024 11:00 - 18/07/2024 12:00","Portugal (PT)","6196.00","6300.00"
"18/07/2024 12:00 - 18/07/2024 13:00","Portugal (PT)","6282.50","6331.00"
"18/07/2024 13:00 - 18/07/2024 14:00","Portugal (PT)","6136.40","6229.00"
"18/07/2024 14:00 - 18/07/2024 15:00","Portugal (PT)","6061.70","6182.00"
"18/07/2024 15:00 - 18/07/2024 16:00","Portugal (PT)","6236.30","6336.00"
"18/07/2024 16:00 - 18/07/2024 17:00","Portugal (PT)","6291.10","6355.00"
"18/07/2024 17:00 - 18/07/2024 18:00","Portugal (PT)","6377.70","6432.00"
"18/07/2024 18:00 - 18/07/2024 19:00","Portugal (PT)","6377.90","6463.00"
"18/07/2024 19:00 - 18/07/2024 20:00","Portugal (PT)","6533.60","6607.00"
"18/07/2024 20:00 - 18/07/2024 21:00","Portugal (PT)","6893.60","6946.00"
"18/07/2024 21:00 - 18/07/2024 22:00","Portugal (PT)","6945.40","7065.00"
"18/07/2024 22:00 - 18/07/2024 23:00","Portugal (PT)","6869.20","6998.00"
"18/07/2024 23:00 - 19/07/2024 00:00","Portugal (PT)","6446.90","6593.00"
"19/07/2024 00:00 - 19/07/2024 01:00","Portugal (PT)","5871.00","5997.00"
"19/07/2024 01:00 - 19/07/2024 02:00","Portugal (PT)","5413.60","5514.00"
"19/07/2024 02:00 - 19/07/2024 03:00","Portugal (PT)","5105.70","5228.00"
"19/07/2024 03:00 - 19/07/2024 04:00","Portugal (PT)","4907.00","5019.00"
"19/07/2024 04:00 - 19/07/2024 05:00","Portugal (PT)","4805.00","4907.00"
"19/07/2024 05:00 - 19/07/2024 06:00","Portugal (PT)","4753.80","4854.00"
"19/07/2024 06:00 - 19/07/2024 07:00","Portugal (PT)","4811.00","4882.00"
"19/07/2024 07:00 - 19/07/2024 08:00","Portugal (PT)","5004.50","5060.00"
"19/07/2024 08:00 - 19/07/2024 09:00","Portugal (PT)","5488.70","5565.00"
"19/07/2024 09:00 - 19/07/2024 10:00","Portugal (PT)","6198.40","6265.00"
"19/07/2024 10:00 - 19/07/2024 11:00","Portugal (PT)","6426.70","6434.00"
"19/07/2024 11:00 - 19/07/2024 12:00","Portugal (PT)","6419.70","6486.00"
"19/07/2024 12:00 - 19/07/2024 13:00","Portugal (PT)","6494.30","6573.00"
"19/07/2024 13:00 - 19/07/2024 14:00","Portugal (PT)","6354.80","6517.00"
"19/07/2024 14:00 - 19/07/2024 15:00","Portugal (PT)","6244.30","6460.00"
"19/07/2024 15:00 - 19/07/2024 16:00","Portugal (PT)","6385.10","6600.00"
"19/07/2024 16:00 - 19/07/2024 17:00","Portugal (PT)","6401.50","6638.00"
"19/07/2024 17:00 - 19/07/2024 18:00","Portugal (PT)","6451.40","6663.00"
"19/07/2024 18:00 - 19/07/2024 19:00","Portugal (PT)","6395.90","6595.00"
"19/07/2024 19:00 - 19/07/2024 20:00","Portugal (PT)","6546.80","6756.00"
"19/07/2024 20:00 - 19/07/2024 21:00","Portugal (PT)","6879.40","7055.00"
"19/07/2024 21:00 - 19/07/2024 22:00","Portugal (PT)","6902.10","7049.00"
"19/07/2024 22:00 - 19/07/2024 23:00","Portugal (PT)","6817.00","6908.00"
"19/07/2024 23:00 - 20/07/2024 00:00","Portugal (PT)","6392.10","6534.00"
"20/07/2024 00:00 - 20/07/2024 01:00","Portugal (PT)","5914.20","5945.00"
"20/07/2024 01:00 - 20/07/2024 02:00","Portugal (PT)","5505.30","5504.00"
"20/07/2024 02:00 - 20/07/2024 03:00","Portugal (PT)","5195.20","5134.00"
"20/07/2024 03:00 - 20/07/2024 04:00","Portugal (PT)","4996.00","4925.00"
"20/07/2024 04:00 - 20/07/2024 05:00","Portugal (PT)","4886.30","4806.00"
"20/07/2024 05:00 - 20/07/2024 06:00","Portugal (PT)","4797.50","4732.00"
"20/07/2024 06:00 - 20/07/2024 07:00","Portugal (PT)","4764.20","4704.00"
"20/07/2024 07:00 - 20/07/2024 08:00","Portugal (PT)","4727.20","4624.00"
"20/07/2024 08:00 - 20/07/2024 09:00","Portugal (PT)","4881.50","4812.00"
"20/07/2024 09:00 - 20/07/2024 10:00","Portugal (PT)","5223.40","5240.00"
"20/07/2024 10:00 - 20/07/2024 11:00","Portugal (PT)","5519.90","5538.00"
"20/07/2024 11:00 - 20/07/2024 12:00","Portugal (PT)","5678.20","5737.00"
"20/07/2024 12:00 - 20/07/2024 13:00","Portugal (PT)","5776.80","5855.00"
"20/07/2024 13:00 - 20/07/2024 14:00","Portugal (PT)","5803.70","5891.00"
"20/07/2024 14:00 - 20/07/2024 15:00","Portugal (PT)","5571.00","5671.00"
"20/07/2024 15:00 - 20/07/2024 16:00","Portugal (PT)","5428.00","5501.00"
"20/07/2024 16:00 - 20/07/2024 17:00","Portugal (PT)","5349.30","5394.00"
"20/07/2024 17:00 - 20/07/2024 18:00","Portugal (PT)","5384.40","5355.00"
"20/07/2024 18:00 - 20/07/2024 19:00","Portugal (PT)","5444.00","5474.00"
"20/07/2024 19:00 - 20/07/2024 20:00","Portugal (PT)","5676.90","5774.00"
"20/07/2024 20:00 - 20/07/2024 21:00","Portugal (PT)","5956.30","6045.00"
"20/07/2024 21:00 - 20/07/2024 22:00","Portugal (PT)","5959.50","6103.00"
"20/07/2024 22:00 - 20/07/2024 23:00","Portugal (PT)","5945.90","6063.00"
"20/07/2024 23:00 - 21/07/2024 00:00","Portugal (PT)","5728.10","5728.00"
"21/07/2024 00:00 - 21/07/2024 01:00","Portugal (PT)","5330.90","5305.00"
"21/07/2024 01:00 - 21/07/2024 02:00","Portugal (PT)","4953.30","4972.00"
"21/07/2024 02:00 - 21/07/2024 03:00","Portugal (PT)","4692.90","4687.00"
"21/07/2024 03:00 - 21/07/2024 04:00","Portugal (PT)","4487.30","4458.00"
"21/07/2024 04:00 - 21/07/2024 05:00","Portugal (PT)","4353.50","4325.00"
"21/07/2024 05:00 - 21/07/2024 06:00","Portugal (PT)","4292.70","4252.00"
"21/07/2024 06:00 - 21/07/2024 07:00","Portugal (PT)","4278.70","4214.00"
"21/07/2024 07:00 - 21/07/2024 08:00","Portugal (PT)","4200.60","4123.00"
"21/07/2024 08:00 - 21/07/2024 09:00","Portugal (PT)","4254.20","4213.00"
"21/07/2024 09:00 - 21/07/2024 10:00","Portugal (PT)","4433.90","4492.00"
"21/07/2024 10:00 - 21/07/2024 11:00","Portugal (PT)","4637.70","4704.00"
"21/07/2024 11:00 - 21/07/2024 12:00","Portugal (PT)","4764.60","4815.00"
"21/07/2024 12:00 - 21/07/2024 13:00","Portugal (PT)","4918.50","4957.00"
"21/07/2024 13:00 - 21/07/2024 14:00","Portugal (PT)","5004.50","5007.00"
"21/07/2024 14:00 - 21/07/2024 15:00","Portugal (PT)","4792.60","4778.00"
"21/07/2024 15:00 - 21/07/2024 16:00","Portugal (PT)","4572.00","4578.00"
"21/07/2024 16:00 - 21/07/2024 17:00","Portugal (PT)","4534.20","4489.00"
"21/07/2024 17:00 - 21/07/2024 18:00","Portugal (PT)","4557.10","4499.00"
"21/07/2024 18:00 - 21/07/2024 19:00","Portugal (PT)","4746.40","4690.00"
"21/07/2024 19:00 - 21/07/2024 20:00","Portugal (PT)","5086.80","5093.00"
"21/07/2024 20:00 - 21/07/2024 21:00","Portugal (PT)","5513.80","5558.00"
"21/07/2024 21:00 - 21/07/2024 22:00","Portugal (PT)","5726.40","5773.00"
"21/07/2024 22:00 - 21/07/2024 23:00","Portugal (PT)","5841.60","5918.00"
"21/07/2024 23:00 - 22/07/2024 00:00","Portugal (PT)","5697.30","5684.00"
"22/07/2024 00:00 - 22/07/2024 01:00","Portugal (PT)","5303.90","5236.00"
"22/07/2024 01:00 - 22/07/2024 02:00","Portugal (PT)","4987.00","4991.00"
"22/07/2024 02:00 - 22/07/2024 03:00","Portugal (PT)","4695.90","4704.00"
"22/07/2024 03:00 - 22/07/2024 04:00","Portugal (PT)","4520.70","4544.00"
"22/07/2024 04:00 - 22/07/2024 05:00","Portugal (PT)","4452.90","4458.00"
"22/07/2024 05:00 - 22/07/2024 06:00","Portugal (PT)","4429.40","4417.00"
"22/07/2024 06:00 - 22/07/2024 07:00","Portugal (PT)","4532.10","4497.00"
"22/07/2024 07:00 - 22/07/2024 08:00","Portugal (PT)","4739.00","4691.00"
"22/07/2024 08:00 - 22/07/2024 09:00","Portugal (PT)","5219.50","5266.00"
"22/07/2024 09:00 - 22/07/2024 10:00","Portugal (PT)","5941.60","6011.00"
"22/07/2024 10:00 - 22/07/2024 11:00","Portugal (PT)","6241.50","6221.00"
"22/07/2024 11:00 - 22/07/2024 12:00","Portugal (PT)","6230.10","6296.00"
"22/07/2024 12:00 - 22/07/2024 13:00","Portugal (PT)","6355.10","6404.00"
"22/07/2024 13:00 - 22/07/2024 14:00","Portugal (PT)","6387.90","6303.00"
"22/07/2024 14:00 - 22/07/2024 15:00","Portugal (PT)","6355.80","6296.00"
"22/07/2024 15:00 - 22/07/2024 16:00","Portugal (PT)","6497.70","6455.00"
"22/07/2024 16:00 - 22/07/2024 17:00","Portugal (PT)","6558.90","6489.00"
"22/07/2024 17:00 - 22/07/2024 18:00","Portugal (PT)","6641.80","6578.00"
"22/07/2024 18:00 - 22/07/2024 19:00","Portugal (PT)","6682.90","6730.00"
"22/07/2024 19:00 - 22/07/2024 20:00","Portugal (PT)","6792.70","6875.00"
"22/07/2024 20:00 - 22/07/2024 21:00","Portugal (PT)","7174.30","7180.00"
"22/07/2024 21:00 - 22/07/2024 22:00","Portugal (PT)","7262.40","7325.00"
"22/07/2024 22:00 - 22/07/2024 23:00","Portugal (PT)","7151.50","7284.00"
"22/07/2024 23:00 - 23/07/2024 00:00","Portugal (PT)","6701.70","6748.00"
"23/07/2024 00:00 - 23/07/2024 01:00","Portugal (PT)","6107.80","6130.00"
"23/07/2024 01:00 - 23/07/2024 02:00","Portugal (PT)","5600.20","5694.00"
"23/07/2024 02:00 - 23/07/2024 03:00","Portugal (PT)","5275.30","5391.00"
"23/07/2024 03:00 - 23/07/2024 04:00","Portugal (PT)","5034.10","5159.00"
"23/07/2024 04:00 - 23/07/2024 05:00","Portugal (PT)","4918.40","5038.00"
"23/07/2024 05:00 - 23/07/2024 06:00","Portugal (PT)","4864.60","4995.00"
"23/07/2024 06:00 - 23/07/2024 07:00","Portugal (PT)","4912.40","5024.00"
"23/07/2024 07:00 - 23/07/2024 08:00","Portugal (PT)","5125.60","5195.00"
"23/07/2024 08:00 - 23/07/2024 09:00","Portugal (PT)","5619.30","5704.00"
"23/07/2024 09:00 - 23/07/2024 10:00","Portugal (PT)","6449.90","6483.00"
"23/07/2024 10:00 - 23/07/2024 11:00","Portugal (PT)","6714.10","6731.00"
"23/07/2024 11:00 - 23/07/2024 12:00","Portugal (PT)","6781.40","6825.00"
"23/07/2024 12:00 - 23/07/2024 13:00","Portugal (PT)","7016.90","6970.00"
"23/07/2024 13:00 - 23/07/2024 14:00","Portugal (PT)","6935.80","6900.00"
"23/07/2024 14:00 - 23/07/2024 15:00","Portugal (PT)","6837.50","6866.00"
"23/07/2024 15:00 - 23/07/2024 16:00","Portugal (PT)","7023.40","7027.00"
"23/07/2024 16:00 - 23/07/2024 17:00","Portugal (PT)","7055.80","7073.00"
"23/07/2024 17:00 - 23/07/2024 18:00","Portugal (PT)","7107.70","7130.00"
"23/07/2024 18:00 - 23/07/2024 19:00","Portugal (PT)","7110.80","7118.00"
"23/07/2024 19:00 - 23/07/2024 20:00","Portugal (PT)","7177.50","7249.00"
"23/07/2024 20:00 - 23/07/2024 21:00","Portugal (PT)","7520.30","7552.00"
"23/07/2024 21:00 - 23/07/2024 22:00","Portugal (PT)","7592.70","7545.00"
"23/07/2024 22:00 - 23/07/2024 23:00","Portugal (PT)","7476.00","7400.00"
"23/07/2024 23:00 - 24/07/2024 00:00","Portugal (PT)","7017.90","6971.00"
"24/07/2024 00:00 - 24/07/2024 01:00","Portugal (PT)","6362.60","6418.00"
"24/07/2024 01:00 - 24/07/2024 02:00","Portugal (PT)","5845.60","5900.00"
"24/07/2024 02:00 - 24/07/2024 03:00","Portugal (PT)","5467.30","5580.00"
"24/07/2024 03:00 - 24/07/2024 04:00","Portugal (PT)","5208.40","5318.00"
"24/07/2024 04:00 - 24/07/2024 05:00","Portugal (PT)","5088.70","5170.00"
"24/07/2024 05:00 - 24/07/2024 06:00","Portugal (PT)","5018.70","5106.00"
"24/07/2024 06:00 - 24/07/2024 07:00","Portugal (PT)","5055.50","5137.00"
"24/07/2024 07:00 - 24/07/2024 08:00","Portugal (PT)","5256.80","5295.00"
"24/07/2024 08:00 - 24/07/2024 09:00","Portugal (PT)","5745.30","5778.00"
"24/07/2024 09:00 - 24/07/2024 10:00","Portugal (PT)","6525.10","6549.00"
"24/07/2024 10:00 - 24/07/2024 11:00","Portugal (PT)","6850.70","6839.00"
"24/07/2024 11:00 - 24/07/2024 12:00","Portugal (PT)","6919.60","6884.00"
"24/07/2024 12:00 - 24/07/2024 13:00","Portugal (PT)","7125.50","7023.00"
"24/07/2024 13:00 - 24/07/2024 14:00","Portugal (PT)","6984.50","6960.00"
"24/07/2024 14:00 - 24/07/2024 15:00","Portugal (PT)","6892.80","6890.00"
"24/07/2024 15:00 - 24/07/2024 16:00","Portugal (PT)","7085.70","7022.00"
"24/07/2024 16:00 - 24/07/2024 17:00","Portugal (PT)","7132.20","7071.00"
"24/07/2024 17:00 - 24/07/2024 18:00","Portugal (PT)","7174.00","7131.00"
"24/07/2024 18:00 - 24/07/2024 19:00","Portugal (PT)","7190.00","7149.00"
"24/07/2024 19:00 - 24/07/2024 20:00","Portugal (PT)","7282.20","7266.00"
"24/07/2024 20:00 - 24/07/2024 21:00","Portugal (PT)","7621.60","7522.00"
"24/07/2024 21:00 - 24/07/2024 22:00","Portugal (PT)","7604.10","7509.00"
"24/07/2024 22:00 - 24/07/2024 23:00","Portugal (PT)","7479.50","7345.00"
"24/07/2024 23:00 - 25/07/2024 00:00","Portugal (PT)","6967.60","6925.00"
"25/07/2024 00:00 - 25/07/2024 01:00","Portugal (PT)","6339.40","6344.00"
"25/07/2024 01:00 - 25/07/2024 02:00","Portugal (PT)","5817.60","5850.00"
"25/07/2024 02:00 - 25/07/2024 03:00","Portugal (PT)","5451.90","5535.00"
"25/07/2024 03:00 - 25/07/2024 04:00","Portugal (PT)","5219.50","5291.00"
"25/07/2024 04:00 - 25/07/2024 05:00","Portugal (PT)","5071.80","5154.00"
"25/07/2024 05:00 - 25/07/2024 06:00","Portugal (PT)","5011.30","5088.00"
"25/07/2024 06:00 - 25/07/2024 07:00","Portugal (PT)","5030.30","5105.00"
"25/07/2024 07:00 - 25/07/2024 08:00","Portugal (PT)","5238.30","5257.00"
"25/07/2024 08:00 - 25/07/2024 09:00","Portugal (PT)","5737.50","5716.00"
"25/07/2024 09:00 - 25/07/2024 10:00","Portugal (PT)","6552.50","6445.00"
"25/07/2024 10:00 - 25/07/2024 11:00","Portugal (PT)","6834.00","6731.00"
"25/07/2024 11:00 - 25/07/2024 12:00","Portugal (PT)","6870.20","6761.00"
"25/07/2024 12:00 - 25/07/2024 13:00","Portugal (PT)","7009.30","6830.00"
"25/07/2024 13:00 - 25/07/2024 14:00","Portugal (PT)","6822.70","6751.00"
"25/07/2024 14:00 - 25/07/2024 15:00","Portugal (PT)","6654.00","6681.00"
"25/07/2024 15:00 - 25/07/2024 16:00","Portugal (PT)","6747.20","6798.00"
"25/07/2024 16:00 - 25/07/2024 17:00","Portugal (PT)","6707.60","6824.00"
"25/07/2024 17:00 - 25/07/2024 18:00","Portugal (PT)","6758.70","6862.00"
"25/07/2024 18:00 - 25/07/2024 19:00","Portugal (PT)","6755.00","6851.00"
"25/07/2024 19:00 - 25/07/2024 20:00","Portugal (PT)","6871.80","7020.00"
"25/07/2024 20:00 - 25/07/2024 21:00","Portugal (PT)","7174.30","7293.00"
"25/07/2024 21:00 - 25/07/2024 22:00","Portugal (PT)","7152.60","7318.00"
"25/07/2024 22:00 - 25/07/2024 23:00","Portugal (PT)","7064.20","7179.00"
"25/07/2024 23:00 - 26/07/2024 00:00","Portugal (PT)","6616.80","6757.00"
"26/07/2024 00:00 - 26/07/2024 01:00","Portugal (PT)","6059.50","6125.00"
"26/07/2024 01:00 - 26/07/2024 02:00","Portugal (PT)","5597.90","5661.00"
"26/07/2024 02:00 - 26/07/2024 03:00","Portugal (PT)","5280.30","5364.00"
"26/07/2024 03:00 - 26/07/2024 04:00","Portugal (PT)","5067.30","5134.00"
"26/07/2024 04:00 - 26/07/2024 05:00","Portugal (PT)","4950.80","4993.00"
"26/07/2024 05:00 - 26/07/2024 06:00","Portugal (PT)","4886.90","4939.00"
"26/07/2024 06:00 - 26/07/2024 07:00","Portugal (PT)","4929.90","4974.00"
"26/07/2024 07:00 - 26/07/2024 08:00","Portugal (PT)","5150.30","5142.00"
"26/07/2024 08:00 - 26/07/2024 09:00","Portugal (PT)","5629.60","5620.00"
"26/07/2024 09:00 - 26/07/2024 10:00","Portugal (PT)","6347.30","6350.00"
"26/07/2024 10:00 - 26/07/2024 11:00","Portugal (PT)","6565.10","6564.00"
"26/07/2024 11:00 - 26/07/2024 12:00","Portugal (PT)","6592.80","6600.00"
"26/07/2024 12:00 - 26/07/2024 13:00","Portugal (PT)","6694.90","6727.00"
"26/07/2024 13:00 - 26/07/2024 14:00","Portugal (PT)","6555.00","6658.00"
"26/07/2024 14:00 - 26/07/2024 15:00","Portugal (PT)","6451.60","6594.00"
"26/07/2024 15:00 - 26/07/2024 16:00","Portugal (PT)","6614.50","6740.00"
"26/07/2024 16:00 - 26/07/2024 17:00","Portugal (PT)","6649.40","6772.00"
"26/07/2024 17:00 - 26/07/2024 18:00","Portugal (PT)","6632.50","6804.00"
"26/07/2024 18:00 - 26/07/2024 19:00","Portugal (PT)","6567.80","6755.00"
"26/07/2024 19:00 - 26/07/2024 20:00","Portugal (PT)","6729.60","6936.00"
"26/07/2024 20:00 - 26/07/2024 21:00","Portugal (PT)","7030.40","7221.00"
"26/07/2024 21:00 - 26/07/2024 22:00","Portugal (PT)","7016.50","7189.00"
"26/07/2024 22:00 - 26/07/2024 23:00","Portugal (PT)","6927.30","7072.00"
"26/07/2024 23:00 - 27/07/2024 00:00","Portugal (PT)","6493.10","6682.00"
"27/07/2024 00:00 - 27/07/2024 01:00","Portugal (PT)","6028.40","6046.00"
"27/07/2024 01:00 - 27/07/2024 02:00","Portugal (PT)","5552.00","5658.00"
"27/07/2024 02:00 - 27/07/2024 03:00","Portugal (PT)","5195.70","5290.00"
"27/07/2024 03:00 - 27/07/2024 04:00","Portugal (PT)","5009.50","5065.00"
"27/07/2024 04:00 - 27/07/2024 05:00","Portugal (PT)","4834.60","4932.00"
"27/07/2024 05:00 - 27/07/2024 06:00","Portugal (PT)","4753.00","4844.00"
"27/07/2024 06:00 - 27/07/2024 07:00","Portugal (PT)","4730.50","4812.00"
"27/07/2024 07:00 - 27/07/2024 08:00","Portugal (PT)","4708.60","4744.00"
"27/07/2024 08:00 - 27/07/2024 09:00","Portugal (PT)","4887.50","4928.00"
"27/07/2024 09:00 - 27/07/2024 10:00","Portugal (PT)","5193.40","5293.00"
"27/07/2024 10:00 - 27/07/2024 11:00","Portugal (PT)","5472.40","5524.00"
"27/07/2024 11:00 - 27/07/2024 12:00","Portugal (PT)","5526.10","5648.00"
"27/07/2024 12:00 - 27/07/2024 13:00","Portugal (PT)","5598.80","5691.00"
"27/07/2024 13:00 - 27/07/2024 14:00","Portugal (PT)","5654.20","5705.00"
"27/07/2024 14:00 - 27/07/2024 15:00","Portugal (PT)","5484.20","5528.00"
"27/07/2024 15:00 - 27/07/2024 16:00","Portugal (PT)","5352.40","5409.00"
"27/07/2024 16:00 - 27/07/2024 17:00","Portugal (PT)","5303.20","5368.00"
"27/07/2024 17:00 - 27/07/2024 18:00","Portugal (PT)","5287.10","5389.00"
"27/07/2024 18:00 - 27/07/2024 19:00","Portugal (PT)","5408.20","5536.00"
"27/07/2024 19:00 - 27/07/2024 20:00","Portugal (PT)","5679.10","5855.00"
"27/07/2024 20:00 - 27/07/2024 21:00","Portugal (PT)","6068.20","6189.00"
"27/07/2024 21:00 - 27/07/2024 22:00","Portugal (PT)","6158.60","6317.00"
"27/07/2024 22:00 - 27/07/2024 23:00","Portugal (PT)","6156.80","6303.00"
"27/07/2024 23:00 - 28/07/2024 00:00","Portugal (PT)","5892.00","5936.00"
