Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Apr 23, 2023 3:00 PM;Apr 23, 2023 4:00 PM;41,982.66;30,487.00;1,671.25;5,605.00;23,210.75;11,495.66
Apr 23, 2023 4:00 PM;Apr 23, 2023 5:00 PM;39,909.96;24,694.50;1,245.00;4,677.50;18,772.00;15,215.46
Apr 23, 2023 5:00 PM;Apr 23, 2023 6:00 PM;33,812.77;17,420.00;827.25;4,095.25;12,497.50;16,392.77
Apr 23, 2023 6:00 PM;Apr 23, 2023 7:00 PM;36,439.99;10,464.50;518.50;3,982.00;5,964.00;25,975.49
Apr 23, 2023 7:00 PM;Apr 23, 2023 8:00 PM;37,536.15;6,625.25;365.25;4,769.75;1,490.25;30,910.90
Apr 23, 2023 8:00 PM;Apr 23, 2023 9:00 PM;38,573.28;7,023.75;321.25;6,614.00;88.50;31,549.53
Apr 23, 2023 9:00 PM;Apr 23, 2023 10:00 PM;38,727.75;9,343.25;364.50;8,978.75;0.00;29,384.50
Apr 23, 2023 10:00 PM;Apr 23, 2023 11:00 PM;38,086.99;11,662.00;434.25;11,227.75;0.00;26,424.99
Apr 23, 2023 11:00 PM;Apr 24, 2023 12:00 AM;41,385.52;13,399.50;536.25;12,863.25;0.00;27,986.02
Apr 24, 2023 12:00 AM;Apr 24, 2023 1:00 AM;39,603.36;18,870.25;911.75;17,958.50;0.00;20,733.11
Apr 24, 2023 1:00 AM;Apr 24, 2023 2:00 AM;39,995.11;20,184.25;1,320.75;18,863.50;0.00;19,810.86
