Datetime,Conventional,Biomass,Hydro,Other renewable generation,Wind offshore,Wind onshore,Solar,Nuclear,Lignite,Hard Coal,Natural Gas,Pumped storage generation,Other conventional generation,Total electricity demand,Total grid emissions,Grid emission factor
2023-04-26T14:00:00,25.803,4.562,2.737,0.531,2.372,10.139,26.155,0,8.868,5.678,8.642,0.049,2.036,69.552,19875.425,274.356
2023-04-26T15:00:00,24.947,4.549,2.72,0.525,2.68,10.192,24.1,0,8.767,5.086,8.49,0.054,2.025,66.036,19190.796,274.962
2023-04-26T16:00:00,26.05,4.689,2.78,0.559,2.705,9.925,19.963,0,9.235,5.011,8.921,0.208,2.115,63.266,19892.692,298.346
2023-04-26T17:00:00,29.626,4.811,2.745,0.552,2.873,9.455,14.172,0,11.155,5.355,9.944,0.52,2.1,62.079,22560.878,351.338
2023-04-26T18:00:00,32.765,4.983,2.701,0.562,2.973,7.785,7.664,0,12.67,5.812,10.488,1.076,2.158,61.711,24830.704,418.186
2023-04-26T19:00:00,34.935,5.056,2.716,0.606,2.993,5.865,2.564,0,13.044,5.742,11.016,2.356,2.17,60.594,25338.448,464.208
2023-04-26T20:00:00,34.642,5.031,2.662,0.563,3.427,5.038,0.163,0,13.164,5.37,10.974,2.617,1.955,58.754,24809.237,483.013
2023-04-26T21:00:00,34.332,4.982,2.595,0.516,3.42,5.213,0,0,13.245,5.225,10.918,2.596,1.832,57.127,24590.399,482.798
2023-04-26T22:00:00,32.933,4.886,2.596,0.533,3.127,5.425,0,0,13.295,4.838,10.837,1.56,1.87,54.474,24329.587,493.192
2023-04-26T23:00:00,30.623,4.778,2.614,0.55,2.747,5.786,0,0,13.214,4.238,10.31,0.394,1.917,52.058,23599.426,503.513
2023-04-27T00:00:00,29.352,4.643,2.686,0.507,2.666,5.546,0,0,13.184,3.57,9.828,0.468,1.796,49.483,22643.677,501.325
2023-04-27T01:00:00,28.269,4.59,2.699,0.555,3.102,5.508,0,0,12.995,3.082,9.594,0.116,1.928,48.563,22114.087,498.154
2023-04-27T02:00:00,26.998,4.553,2.777,0.571,3.303,5.392,0,0,12.578,2.533,9.317,0.03,1.97,48.31,21156.783,489.721
2023-04-27T03:00:00,26.679,4.551,2.693,0.571,2.964,5.662,0,0,12.217,2.517,9.317,0.085,1.973,48.521,20767.676,485.986
2023-04-27T04:00:00,26.958,4.594,2.721,0.571,2.615,5.606,0,0,12.353,2.617,9.381,0.072,1.964,49.385,21006.704,492.055
2023-04-27T05:00:00,28.303,4.678,2.715,0.53,2.453,5.432,0.009,0,13.026,2.965,9.747,0.183,1.851,52.25,21995.062,501.98
2023-04-27T06:00:00,31.43,4.866,2.753,0.536,2.158,4.599,0.865,0,13.185,3.99,10.341,1.519,1.859,57.364,23270.101,495.234
2023-04-27T07:00:00,32.902,4.985,2.653,0.581,2.061,3.177,5.152,0,12.994,4.494,10.682,2.17,1.983,61.087,23789.787,463.59
2023-04-27T08:00:00,31.854,4.978,2.784,0.539,1.912,2.204,12.208,0,12.498,4.337,10.768,1.84,1.872,64.119,23019.722,408.309
2023-04-27T09:00:00,29.151,4.835,2.774,0.555,1.867,2.714,20.757,0,11.834,3.835,10.5,0.507,1.919,66.21,21857.03,349.358
2023-04-27T10:00:00,25.242,4.656,2.934,0.555,1.444,2.976,28.305,0,9.94,3.215,9.588,0.032,1.913,69.084,18988.553,287.478
2023-04-27T11:00:00,24.062,4.666,3.009,0.519,1.336,3.147,32.459,0,9.459,2.879,9.164,0.086,1.955,71.121,18142.19,262.225
2023-04-27T12:00:00,23.519,4.614,2.827,0.548,1.169,3.133,33.106,0,9.23,2.58,9.026,0.023,2.113,70.734,17824.568,258.871
2023-04-27T13:00:00,22.537,4.619,2.84,0.555,1.089,3.325,33.048,0,8.885,2.487,8.479,0,2.131,70.8,17207.269,253.278
2023-04-27T14:00:00,22.5,4.643,2.858,0.555,1.232,3.241,31.604,0,8.997,2.514,8.247,0.052,2.135,68.992,17271.052,259.535
2023-04-27T15:00:00,22.727,4.664,2.857,0.555,1.144,3.1,27.832,0,9.243,2.571,8.206,0.029,2.123,65.769,17543.802,279.498
2023-04-27T16:00:00,24.481,4.754,2.86,0.558,1.099,2.869,22.782,0,10.196,2.691,8.745,0.142,2.149,63.714,18886.965,318.732
2023-04-27T17:00:00,28.622,4.873,2.826,0.586,1.124,2.224,16.023,0,12.288,3.204,10.069,0.255,2.219,62.778,22098.73,394.083
2023-04-27T18:00:00,32.324,5.043,2.748,0.586,1.093,1.76,8.578,0,13.398,4.096,11.158,0.877,2.209,61.412,24418.684,470.149
2023-04-27T19:00:00,34.987,5.089,2.759,0.606,0.981,1.499,2.701,0,13.475,4.494,11.721,2.427,2.265,60.391,25118.906,519.014
2023-04-27T20:00:00,35.544,5.074,2.832,0.609,0.807,1.898,0.171,0,13.533,4.449,11.701,2.987,2.266,58.729,25134.387,538.349
2023-04-27T21:00:00,34.818,5.031,2.75,0.651,0.88,3.01,0,0,13.527,4.418,11.636,2.206,2.381,57.249,25229.859,538.587
2023-04-27T22:00:00,32.187,4.906,2.682,0.654,1.028,4.415,0,0,13.5,3.732,11.095,0.818,2.388,54.639,24423.683,536.616
2023-04-27T23:00:00,28.727,4.786,2.626,0.621,1.072,5.561,0,0,13.432,2.592,9.468,0.32,2.293,51.644,22657.302,527.164
2023-04-28T00:00:00,26.658,4.663,2.616,0.595,1.212,6.706,0,0,13.292,1.891,8.42,0.198,2.262,49.284,21490.829,511.597
2023-04-28T01:00:00,25.248,4.605,2.625,0.577,1.385,7.832,0,0,12.654,1.806,7.914,0.102,2.194,48.101,20476.387,489.349
2023-04-28T02:00:00,24.319,4.592,2.641,0.557,1.482,8.607,0,0,12.265,1.63,7.707,0.031,2.128,47.439,19754.352,472.836
2023-04-28T03:00:00,24.33,4.585,2.621,0.557,1.789,9.012,0,0,12.241,1.661,7.732,0.009,2.129,48.821,19766.493,465.397
2023-04-28T04:00:00,24.907,4.612,2.537,0.57,2.199,9.572,0,0,12.468,1.686,8.012,0.002,2.168,50.414,20178.821,459.088
2023-04-28T05:00:00,26.664,4.681,2.705,0.601,2.428,10.255,0.011,0,13.217,1.789,8.695,0.128,2.235,51.144,21383.593,456.218
2023-04-28T06:00:00,28.724,4.905,2.644,0.649,2.718,11.027,0.691,0,13.517,2.246,9.185,0.758,2.369,56.382,22448.124,441.322
2023-04-28T07:00:00,30.395,5.058,2.543,0.654,3.104,10.537,3.318,0,13.5,2.66,9.264,1.945,2.373,60.59,22817.219,413.69
2023-04-28T08:00:00,31.538,5.074,2.642,0.69,3.31,7.897,6.816,0,13.537,2.703,9.459,2.665,2.484,62.895,23111.542,401.938
2023-04-28T09:00:00,29.657,4.95,2.644,0.636,3.576,7.02,10.396,0,13.207,2.651,9.289,1.511,2.362,64.297,22496.901,384.626
2023-04-28T10:00:00,28.129,4.788,2.759,0.588,3.67,7.254,12.841,0,12.895,2.465,9.145,0.793,2.243,66.21,21806.625,365.268
2023-04-28T11:00:00,27.812,4.786,2.847,0.617,3.515,6.881,14.9,0,12.734,2.472,9.148,0.522,2.32,67.7,21747.137,356.396
2023-04-28T12:00:00,27.407,4.696,2.657,0.624,3.123,6.768,15.967,0,12.971,2.319,8.94,0.211,2.342,67.642,21817.399,358.287
2023-04-28T13:00:00,26.625,4.655,2.659,0.582,2.899,6.804,15.84,0,12.81,2.287,8.629,0.087,2.229,66.562,21360.392,357.424
2023-04-28T14:00:00,26.011,4.643,2.729,0.562,2.428,6.919,14.598,0,12.634,2.234,8.242,0.171,2.169,65.494,20909.952,362.98
2023-04-28T15:00:00,26.966,4.681,2.743,0.587,2.118,7.318,12.087,0,13.002,2.303,8.526,0.311,2.238,63.283,21549.485,383.59
2023-04-28T16:00:00,27.079,4.746,2.754,0.564,1.908,7.765,9.077,0,13.052,2.316,8.717,0.24,2.19,61.67,21620.955,403.543
2023-04-28T17:00:00,28.252,4.852,2.799,0.593,1.958,8.105,6.081,0,13.069,2.416,9.161,0.755,2.259,60.374,21976.731,420.379
2023-04-28T18:00:00,29.354,5.026,2.85,0.595,2.303,8.051,3.667,0,13.109,2.491,9.272,1.619,2.268,59.131,22134.469,430.091
2023-04-28T19:00:00,29.952,5.086,2.981,0.596,2.716,7.988,1.342,0,13.074,2.51,9.359,2.152,2.262,57.351,22136.399,440.47
2023-04-28T20:00:00,29.353,5.062,2.98,0.596,3.05,8.825,0.097,0,13.086,2.472,9.408,1.541,2.25,56.206,22114.897,446.397
2023-04-28T21:00:00,28.889,4.995,3.047,0.596,3.253,9.335,0,0,13.111,2.412,9.469,1.057,2.244,54.791,22101.684,444.826
2023-04-28T22:00:00,28.04,4.886,3.066,0.596,2.796,9.693,0,0,13.109,2.258,9.246,0.598,2.232,52.556,21866.025,449.502
2023-04-28T23:00:00,27.721,4.803,3.146,0.567,1.917,9.492,0,0,13.045,2.257,8.936,0.801,2.115,49.033,21521.842,455.362
2023-04-29T00:00:00,26.518,4.727,3.115,0.52,1.779,9.166,0,0,12.877,2.364,8.51,0.263,1.984,47.602,21110.896,463.946
2023-04-29T01:00:00,25.712,4.703,3.215,0.517,1.513,9.15,0,0,13.038,2.087,7.929,0.147,1.995,46.487,20846.539,468.742
2023-04-29T02:00:00,24.936,4.649,3.29,0.517,1.262,9.117,0,0,12.76,1.974,7.648,0.042,1.995,44.861,20353.125,468.603
2023-04-29T03:00:00,24.035,4.624,3.361,0.517,1.088,8.818,0,0,12.208,1.834,7.424,0.056,1.997,44.458,19573.678,464.923
2023-04-29T04:00:00,23.845,4.665,3.404,0.517,0.962,8.432,0,0,11.926,1.8,7.417,0.189,1.995,44.031,19244.046,463.902
2023-04-29T05:00:00,24.042,4.71,3.449,0.514,1.061,8.315,0.006,0,12.029,1.737,7.55,0.22,1.992,44.612,19340.225,463.228
2023-04-29T06:00:00,23.972,4.833,3.463,0.514,0.98,8.249,0.583,0,11.979,1.763,7.578,0.146,1.992,45.784,19319.695,457.221
2023-04-29T07:00:00,24.366,4.921,3.516,0.514,1.038,7.839,2.901,0,12.142,1.792,7.728,0.199,1.991,48.386,19569.431,437.091
2023-04-29T08:00:00,24.711,4.949,3.576,0.515,0.958,7.254,6.731,0,12.2,1.794,7.831,0.381,1.99,51.844,19666.915,406.324
2023-04-29T09:00:00,24.156,4.89,3.57,0.516,0.967,7.351,11.256,0,11.841,1.764,7.459,0.588,1.989,55.072,19126.923,364.698
2023-04-29T10:00:00,22.215,4.805,3.65,0.516,1.021,7.944,15.916,0,10.642,1.456,7.303,0.311,1.988,57.181,17543.463,314.248
2023-04-29T11:00:00,20.248,4.747,3.621,0.515,1.038,8.64,19.407,0,9.402,1.489,6.649,0.205,1.988,58.257,16032.196,276.355
2023-04-29T12:00:00,19.385,4.62,3.531,0.515,1.228,9.467,20.995,0,8.368,1.622,6.836,0.056,1.988,59.782,15126.983,253.96
2023-04-29T13:00:00,17.959,4.611,3.444,0.494,1.331,9.927,21.002,0,7.129,1.635,6.72,0.051,1.93,59.089,13717.825,234.012
2023-04-29T14:00:00,17.612,4.6,3.448,0.494,1.425,10.115,20.328,0,6.819,1.64,6.727,0.005,1.926,57.954,13391.99,231.414
2023-04-29T15:00:00,18.069,4.608,3.509,0.494,1.548,10.434,18.64,0,7.118,1.644,6.902,0.003,1.908,57.147,13753.367,240.713
2023-04-29T16:00:00,18.903,4.661,3.541,0.496,1.57,10.893,15.173,0,7.604,1.64,7.141,0.092,1.931,55.202,14379.258,261.259
2023-04-29T17:00:00,21.22,4.75,3.519,0.52,1.824,10.679,10.403,0,9.33,1.707,7.261,0.4,2.002,52.727,16387.113,311.271
2023-04-29T18:00:00,24.483,4.936,3.478,0.542,1.881,10.263,5.661,0,10.871,1.756,8.176,1.076,2.062,52.275,18460.154,362.634
2023-04-29T19:00:00,26.918,5.066,3.51,0.581,1.897,9.59,2.048,0,11.091,1.778,8.539,2.764,2.164,50.946,18977.909,385.713
2023-04-29T20:00:00,27.286,5.059,3.511,0.59,1.994,8.848,0.182,0,11.024,1.815,8.731,2.936,2.191,49.727,19043.63,404.841
2023-04-29T21:00:00,26.455,4.996,3.52,0.537,1.942,9.226,0,0,10.865,1.8,8.488,2.73,2.036,48.774,18571.284,401.086
2023-04-29T22:00:00,24.781,4.905,3.539,0.519,1.819,9.303,0,0,10.821,1.912,8.158,1.373,1.998,47.486,18452.761,414.435
2023-04-29T23:00:00,23.363,4.829,3.529,0.501,1.6,9.032,0,0,10.674,1.872,7.915,0.459,1.942,45.244,18103.008,425.612
2023-04-30T00:00:00,21.871,4.733,3.52,0.501,1.422,8.579,0,0,9.667,2.101,7.439,0.222,1.941,42.964,17071.534,423.24
2023-04-30T01:00:00,20.707,4.68,3.527,0.501,1.354,7.734,0,0,8.771,2.155,7.098,0.235,1.946,41.398,16060.671,420.186
2023-04-30T02:00:00,20.469,4.632,3.559,0.501,1.201,7.167,0,0,8.37,2.48,6.992,0.182,1.943,40.699,15874.84,425.826
2023-04-30T03:00:00,20.082,4.631,3.556,0.502,1.083,6.598,0,0,8.163,2.634,6.756,0.105,1.923,40.56,15669.108,432.625
2023-04-30T04:00:00,20.315,4.631,3.517,0.506,0.964,6.109,0,0,8.451,2.595,6.599,0.236,1.928,40.759,15888.646,443.815
2023-04-30T05:00:00,20.236,4.672,3.456,0.508,0.87,6.011,0.017,0,8.386,2.614,6.624,0.174,1.931,41.168,15849.869,446.122
2023-04-30T06:00:00,19.944,4.757,3.492,0.525,0.751,5.554,1.204,0,8.076,2.594,6.64,0.127,1.982,41.503,15577.079,432.987
2023-04-30T07:00:00,19.147,4.81,3.518,0.526,0.682,4.141,6.522,0,7.39,2.414,6.594,0.237,1.986,43.92,14691.947,375.516
2023-04-30T08:00:00,17.345,4.814,3.491,0.526,0.57,2.869,15.343,0,5.847,2.192,6.537,0.258,1.984,48.089,12853.33,286.948
2023-04-30T09:00:00,16.01,4.77,3.51,0.503,0.474,2.343,25.001,0,5.189,2.115,6.201,0.079,1.922,53.611,11893.18,226.355
2023-04-30T10:00:00,15.517,4.736,3.583,0.495,0.427,1.911,31.05,0,5.132,1.965,5.991,0.007,1.928,56.568,11640.394,201.757
2023-04-30T11:00:00,15.532,4.71,3.446,0.496,0.461,2.449,33.954,0,5.091,1.992,5.975,0.028,1.95,56.619,11652.978,190.892
2023-04-30T12:00:00,15.431,4.659,3.288,0.496,0.456,2.053,36.262,0,4.984,2.002,5.942,0.016,1.992,58.928,11606.246,185.223
2023-04-30T13:00:00,15.352,4.604,3.311,0.495,0.438,1.773,36.868,0,4.946,2.017,5.903,0.029,1.962,57.523,11515.833,183.187
2023-04-30T14:00:00,15.417,4.599,3.316,0.497,0.348,1.594,35.862,0,4.968,2.087,5.858,0.027,1.981,56.08,11611.651,188.342
2023-04-30T15:00:00,15.607,4.635,3.297,0.496,0.215,1.93,32.899,0,5.087,2.101,5.906,0.037,1.98,53.366,11766.104,199.153
2023-04-30T16:00:00,15.758,4.652,3.302,0.496,0.202,1.967,27.319,0,5.22,1.986,6.057,0.018,1.981,52,11864.797,221.175
2023-04-30T17:00:00,17.693,4.754,3.359,0.496,0.191,2.167,19.275,0,6.267,1.999,6.755,0.194,1.981,49.349,13231.102,276.688
2023-04-30T18:00:00,23.118,4.935,3.412,0.508,0.271,2.113,10.062,0,9.492,2.036,7.805,1.276,2.001,47.297,17060.037,385.965
2023-04-30T19:00:00,26.655,5.018,3.376,0.53,0.278,2.187,3.279,0,10.407,2.118,8.432,3.074,2.094,46.539,18452.552,449.704
2023-04-30T20:00:00,27.457,5.05,3.364,0.531,0.362,3.134,0.295,0,10.441,2.164,8.372,3.86,2.089,46.064,18497.484,463.812
2023-04-30T21:00:00,27.741,5.014,3.353,0.539,0.438,4.618,0,0,10.466,2.143,8.491,3.996,2.105,45.732,18569.424,448.758
2023-04-30T22:00:00,27.163,4.938,3.363,0.554,0.683,5.701,0,0,10.459,2.236,8.509,3.276,2.129,44.519,18673.188,443.897
2023-04-30T23:00:00,24.706,4.851,3.354,0.521,0.98,6.421,0,0,10.308,2.278,8.057,1.498,2.043,42.636,18278.698,450.947
2023-05-01T00:00:00,21.422,4.673,2.649,0.481,1.256,6.967,0,,9.694,2.143,6.184,0.571,2.348,39.613,17287.902,462.744
2023-05-01T01:00:00,19.695,4.618,2.67,0.485,1.502,7.977,0,,8.7,2.101,5.576,0.475,2.359,38.116,16000.111,434.072
2023-05-01T02:00:00,18.378,4.558,2.653,0.485,1.623,8.69,0,,7.913,2.088,5.403,0.126,2.363,37.57,15106.059,416.072
2023-05-01T03:00:00,17.98,4.548,2.632,0.485,1.697,9.089,0,,7.596,2.091,5.355,0.092,2.361,37.395,14768.437,406.223
2023-05-01T04:00:00,17.621,4.591,2.62,0.486,1.771,9.48,0,,7.221,2.108,5.312,0.138,2.357,37.76,14365.911,393.605
2023-05-01T05:00:00,17.964,4.628,2.674,0.486,1.646,9.896,0.022,,7.552,2.134,5.391,0.054,2.347,38.796,14750.748,396.039
2023-05-01T06:00:00,17.815,4.765,2.574,0.505,1.49,9.506,1.328,,7.245,2.172,5.417,0.058,2.418,38.763,14565.419,384.333
2023-05-01T07:00:00,17.767,4.835,2.627,0.513,1.227,7.796,6.162,,7.115,2.172,5.408,0.119,2.441,41.038,14456.748,354.177
2023-05-01T08:00:00,17.874,4.856,2.665,0.533,1.069,4.168,12.711,,6.894,2.143,5.515,0.285,2.504,44.04,14322.38,327.611
2023-05-01T09:00:00,16.96,4.771,2.716,0.495,0.946,1.991,19.285,,6.493,2.031,5.38,0.173,2.387,47.73,13594.47,289.179
2023-05-01T10:00:00,15.349,4.693,2.692,0.476,0.731,1.649,24.602,,5.337,2.183,5.029,0.003,2.321,52.422,12290.73,245.485
2023-05-01T11:00:00,15.262,4.673,2.714,0.475,0.638,1.807,28.708,,5.257,2.175,5.03,0.003,2.321,54.83,12200.969,225.33
2023-05-01T12:00:00,15.257,4.659,2.678,0.475,0.543,1.586,30.188,,5.195,2.025,5.242,0.003,2.316,55.104,12072.72,218.555
2023-05-01T13:00:00,14.791,4.697,2.708,0.475,0.481,1.455,28.844,,5.173,1.563,5.245,0.019,2.316,53.181,11651.506,218.768
2023-05-01T14:00:00,14.869,4.72,2.714,0.475,0.508,1.613,25.947,,5.238,1.478,5.304,0.055,2.32,51.767,11668.83,230.379
2023-05-01T15:00:00,14.765,4.74,2.726,0.474,0.522,2.207,21.695,,5.259,1.422,5.265,0.026,2.319,51.119,11626.648,247.704
2023-05-01T16:00:00,15.582,4.78,2.689,0.474,0.706,2.545,16.549,,6.165,1.393,5.146,0.087,2.317,49.823,12510.764,290.017
2023-05-01T17:00:00,18.858,4.874,2.695,0.475,0.975,2.991,11.269,,8.635,1.631,5.564,0.232,2.321,48.249,15480.64,368.822
2023-05-01T18:00:00,21.712,4.963,2.658,0.475,1.176,3.125,6.2,,10.045,1.744,6.437,0.692,2.318,48.388,17377.259,432.692
2023-05-01T19:00:00,23.83,5.022,2.638,0.475,1.427,3.545,2.288,,10.156,2.02,6.452,2.394,2.334,46.797,17755.898,453.989
2023-05-01T20:00:00,23.979,5.031,2.667,0.475,1.814,4.247,0.233,,10.167,2.063,6.681,2.26,2.333,46.347,17881.503,466.349
2023-05-01T21:00:00,23.799,5,2.682,0.476,2.139,4.244,0,,10.218,2.057,6.708,1.991,2.349,45.926,17956.099,469.588
2023-05-01T22:00:00,23.881,4.919,2.666,0.476,2.545,4.614,0,,10.245,2.084,6.87,1.856,2.35,44.753,18065.849,463.159
2023-05-01T23:00:00,22.518,4.812,2.654,0.476,3.364,6.273,0,,10.144,2.104,6.915,0.531,2.348,44.002,17983.544,449.403
2023-05-02T00:00:00,20.084,4.655,2.681,0.476,3.799,7.898,0,,9.165,1.88,6.172,0.046,2.345,43.182,16483.588,417.259
2023-05-02T01:00:00,18.826,4.607,2.69,0.476,4.076,9.621,0,,8.366,1.786,5.829,0.016,2.352,42.995,15446.984,384.147
2023-05-02T02:00:00,18.508,4.578,2.72,0.476,4.341,11.144,0,,7.746,1.775,6.114,0.048,2.349,43.694,14882.297,356.951
2023-05-02T03:00:00,18.245,4.569,2.698,0.476,4.295,12.278,0,,7.322,1.751,6.334,0.02,2.341,44.019,14480.753,340.801
2023-05-02T04:00:00,18.743,4.612,2.714,0.476,4.343,12.562,0,,7.716,1.74,6.404,0.06,2.346,44.649,14920.05,343.946
2023-05-02T05:00:00,21.171,4.68,2.691,0.476,4.242,12.97,0.019,,9.322,1.829,7.044,0.158,2.342,46.863,16916.341,366.277
2023-05-02T06:00:00,23.024,4.853,2.825,0.49,4.121,12.97,0.862,,10.272,1.912,7.211,0.764,2.376,53.868,18092.446,368.721
2023-05-02T07:00:00,26.047,5.018,3.048,0.533,4.103,11.73,3.699,,10.675,2.182,7.364,2.775,2.518,57.761,19004.715,351.458
2023-05-02T08:00:00,26.594,5.028,3.067,0.48,3.016,11.161,7.641,,10.781,2.391,7.787,2.811,2.343,60.895,19216.469,337.495
2023-05-02T09:00:00,24.675,4.994,2.971,0.476,2.078,10.798,12.147,,10.54,2.322,7.525,1.498,2.313,62.788,18773.713,323.255
2023-05-02T10:00:00,23.58,4.848,2.958,0.476,1.891,10.057,16.323,,10.92,2.297,7.045,0.517,2.326,65.494,19007.495,316.478
2023-05-02T11:00:00,22.038,4.791,2.948,0.475,1.933,9.247,19.892,,10.322,2.113,6.376,0.426,2.326,67.138,17976.673,293.609
2023-05-02T12:00:00,21.251,4.693,2.825,0.475,1.929,9.068,22.783,,9.842,1.97,6.397,0.195,2.372,66.791,17429.06,277.049
2023-05-02T13:00:00,20.756,4.632,2.855,0.475,1.806,9.703,24.675,,9.451,1.783,6.636,0.032,2.38,68.437,16951.966,261.721
2023-05-02T14:00:00,20.259,4.635,2.86,0.474,1.792,9.831,24.963,,9.07,1.723,6.536,0.07,2.386,67.657,16469.352,254.634
2023-05-02T15:00:00,20.694,4.644,2.834,0.474,2.003,10.419,23.182,,9.654,1.678,6.374,0.103,2.41,66.198,17021.83,265.488
2023-05-02T16:00:00,20.856,4.707,2.831,0.481,1.987,11.296,18.901,,9.823,1.706,6.339,0.075,2.431,63.011,17240.231,282.951
2023-05-02T17:00:00,22.252,4.789,2.888,0.487,1.83,11.237,13.697,,10.599,1.734,6.767,0.224,2.442,61.588,18252.149,319.929
2023-05-02T18:00:00,25.373,4.967,2.894,0.528,1.884,10.543,7.977,,11.133,1.959,8.22,0.945,2.587,60.115,19736.269,365.339
2023-05-02T19:00:00,28.004,5.056,2.951,0.528,1.68,9.358,3.023,,11.343,2.274,8.79,2.486,2.583,59.073,20431.137,404.71
2023-05-02T20:00:00,29.371,5.067,2.99,0.557,1.422,7.678,0.342,,11.281,2.344,8.96,3.542,2.687,56.534,20633.985,436.4
2023-05-02T21:00:00,29.13,5.034,2.931,0.551,0.983,7.536,0,,11.269,2.332,9.078,3.233,2.668,55.132,20627.025,448.181
2023-05-02T22:00:00,27.346,4.935,2.858,0.537,0.806,7.334,0,,11.258,2.135,8.962,1.835,2.62,52.242,20335.161,465.683
2023-05-02T23:00:00,25.02,4.815,2.804,0.504,0.745,7.218,0,,11.209,1.953,8.209,0.638,2.506,49.552,19698.391,480.793
2023-05-03T00:00:00,23.474,4.702,2.824,0.478,0.851,6.907,0,,11.225,1.691,7.54,0.174,2.365,47.423,19043.904,487.061
2023-05-03T01:00:00,22.968,4.652,2.778,0.478,0.841,6.775,0,,11.113,1.535,7.427,0.051,2.365,46.244,18748.028,488.995
2023-05-03T02:00:00,22.77,4.629,2.807,0.494,0.956,6.599,0,,10.847,1.522,7.466,0.028,2.413,46.31,18534.45,486.627
2023-05-03T03:00:00,22.694,4.617,2.76,0.503,1.042,6.278,0,,10.484,1.538,7.688,0.049,2.432,47.13,18269.914,484.363
2023-05-03T04:00:00,23.322,4.594,2.759,0.487,0.885,6.179,0,,10.73,1.599,8.075,0.043,2.387,47.818,18661.024,490.172
2023-05-03T05:00:00,25.022,4.683,2.763,0.514,0.673,5.838,0.032,,11.074,1.813,8.855,0.289,2.476,50.76,19616.506,498.401
2023-05-03T06:00:00,27.323,4.92,2.814,0.544,0.669,5.428,1.573,,11.064,2.326,9.378,1.434,2.577,55.609,20377.398,472.565
2023-05-03T07:00:00,29.016,5.049,2.807,0.581,0.522,3.833,7.128,,11.231,2.479,9.758,2.266,2.702,60.38,20997.934,430.74
2023-05-03T08:00:00,27.696,5.073,2.815,0.596,0.376,1.793,15.331,,10.656,2.43,9.728,1.538,2.748,63.279,20399.451,381.624
2023-05-03T09:00:00,25.547,4.917,2.714,0.535,0.251,1.424,23.351,,10.181,2.352,9.28,0.673,2.526,64.577,19375.225,330.888
2023-05-03T10:00:00,23.049,4.789,2.808,0.493,0.237,1.148,29.394,,9.582,2.184,7.91,0.481,2.4,65.002,17941.299,290.534
2023-05-03T11:00:00,20.453,4.709,2.815,0.52,0.229,1.106,34.327,,8.858,1.871,6.662,0.049,2.493,68.101,16581.949,259.371
2023-05-03T12:00:00,19.015,4.643,2.83,0.512,0.235,1.075,38.296,,8.025,1.745,6.221,0.053,2.46,68.608,15386.816,231.827
2023-05-03T13:00:00,17.776,4.636,2.883,0.482,0.189,1.126,40.298,,7.441,1.74,5.731,0.027,2.355,68.844,14445.514,215.015
2023-05-03T14:00:00,17.261,4.615,2.927,0.474,0.194,1.279,39.662,,7.215,1.719,5.496,0.018,2.338,67.622,14082.757,212.687
2023-05-03T15:00:00,17.861,4.635,2.865,0.474,0.27,1.494,36.049,,7.618,1.719,5.65,0.066,2.334,65.426,14555.858,229.388
2023-05-03T16:00:00,19.902,4.714,2.799,0.489,0.309,1.716,29.734,,8.863,1.74,6.296,0.124,2.39,62.923,16199.697,272.436
2023-05-03T17:00:00,22.855,4.781,2.912,0.52,0.293,1.979,21.186,,10.531,1.837,7.089,0.386,2.492,60.229,18469.794,340.074
2023-05-03T18:00:00,26.186,4.971,2.903,0.567,0.36,2.237,11.642,,10.944,2.114,8.845,1.074,2.642,59.478,19986.255,410.861
2023-05-03T19:00:00,29.433,5.071,2.834,0.566,0.434,2.571,4.126,,11.125,2.415,10.012,2.667,2.648,58.511,20873.173,465.323
2023-05-03T20:00:00,30.44,5.104,2.817,0.564,0.45,3.572,0.449,,11.145,2.437,10.251,3.396,2.646,56.39,20997.378,485.685
2023-05-03T21:00:00,29.246,5.022,2.778,0.589,0.411,5.76,0,,11.148,2.148,10.227,2.408,2.726,55.834,20847.941,478.142
2023-05-03T22:00:00,26.698,4.904,2.798,0.553,0.385,7.379,0,,11.166,1.844,9.678,0.862,2.595,53.499,20222.938,475.547
2023-05-03T23:00:00,24.978,4.808,2.763,0.51,0.351,8.222,0,,11.085,1.614,9.168,0.15,2.451,50.421,19559.275,471.698
2023-05-04T00:00:00,23.552,4.697,2.739,0.531,0.338,8.573,0,,10.509,1.464,8.457,0.078,2.512,47.406,18657.415,463.741
2023-05-04T01:00:00,21.775,4.636,2.664,0.534,0.423,8.872,0,,9.881,1.428,7.397,0.024,2.511,46.647,17581.871,454.253
2023-05-04T02:00:00,21.17,4.616,2.636,0.514,0.485,8.811,0,,9.685,1.416,7.108,0.003,2.444,46.398,17167.009,451.143
2023-05-04T03:00:00,21.512,4.61,2.66,0.513,0.441,8.618,0,,9.877,1.437,7.244,0.006,2.434,47.162,17427.373,456.498
2023-05-04T04:00:00,21.99,4.634,2.667,0.539,0.458,8.283,0,,10,1.454,7.449,0.023,2.524,47.896,17767.09,463.085
2023-05-04T05:00:00,23.75,4.743,2.677,0.549,0.578,7.847,0.043,,10.833,1.571,8.037,0.209,2.551,49.796,18996.97,475.163
2023-05-04T06:00:00,26.183,4.964,2.706,0.581,0.725,7.54,1.932,,11.114,2.023,8.336,1.478,2.65,55.092,19927.941,448.487
