wind_mw,price,p_grid_mw,soc_h2_pct,m_h2_tank_kg,action
59.523809523809526,126.58,0.0,0.06119872191300763,1098.0120203421175,H2+Grid
87.3015873015873,104.75,0.0,0.0897581254724112,1610.4176298351058,H2+Grid
142.85714285714286,95.05,0.0,0.14687693259121828,2635.2288488210816,H2+Grid
11.904761904761905,79.21,0.0,0.012239744382601527,219.6024040684235,H2+Grid
0.0,68.07,0.0,0.0,0.0,H2+Grid
0.0,64.27,0.0,0.0,0.0,H2+Grid
0.0,61.97,0.0,0.0,0.0,H2+Grid
0.0,65.1,0.0,0.0,0.0,H2+Grid
0.0,95.05,0.0,0.0,0.0,H2+Grid
0.0,108.23,0.0,0.0,0.0,H2+Grid
3.9682539682539684,118.9,0.0,0.004079914794200508,73.20080135614116,H2+Grid
15.873015873015873,123.27,0.0,0.01631965917680203,292.8032054245646,H2+Grid
0.0,104.97,0.0,0.0,0.0,H2+Grid
0.0,113.53,0.0,0.0,0.0,H2+Grid
0.0,100.82,0.0,0.0,0.0,H2+Grid
0.0,96.44,0.0,0.0,0.0,H2+Grid
3.9682539682539684,93.9,0.0,0.004079914794200508,73.20080135614116,H2+Grid
0.0,91.16,0.0,0.0,0.0,H2+Grid
3.9682539682539684,94.43,0.0,0.004079914794200508,73.20080135614116,H2+Grid
0.0,118.9,0.0,0.0,0.0,H2+Grid
0.0,163.2,0.0,0.0,0.0,Grid
0.0,177.98,0.0,0.0,0.0,Grid
0.0,163.99,0.0,0.0,0.0,Grid
0.0,152.0,0.0,0.0,0.0,Grid
15.873015873015873,135.0,0.0,0.01631965917680203,292.8032054245646,H2+Grid
47.61904761904762,118.9,0.0,0.04895897753040611,878.409616273694,H2+Grid
59.523809523809526,107.21,0.0,0.06119872191300763,1098.0120203421175,H2+Grid
59.523809523809526,101.1,0.0,0.06119872191300763,1098.0120203421175,H2+Grid
83.33333333333334,96.73,0.0,0.08567821067821069,1537.2168284789645,H2+Grid
111.11111111111111,81.37,0.0,0.11423761423761426,2049.622437971953,H2+Grid
103.17460317460318,75.75,0.0,0.10607778464921322,1903.2208352596701,H2+Grid
134.9206349206349,81.0,0.0,0.13871710300281728,2488.8272461087995,H2+Grid
154.76190476190476,97.45,0.0,0.15911667697381982,2854.8312528895053,H2+Grid
178.57142857142858,107.82,0.0,0.18359616573902285,3294.036061026352,H2+Grid
230.15873015873015,122.8,0.0,0.23663505806362947,4245.646478656187,H2+Grid
277.77777777777777,125.0,0.0,0.2855940355940356,5124.0560949298815,H2+Grid
